GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
26125125160,9,26125125160,1823,695,1095,2137,862,1245,2131,835,1280,1666,652,994,1606,586,968,1662,667,965,1776,596,1110,2152,2011,92,3,45,0,0,2,45,0,0,0,2727,2507,115,8,98,22,0,0,0,2128,1909,176,4,38,0,0,4,38,0,0,0,0,2869,2522,266,48,92,16,1,5,38,0,0,0,38,2658,2445,56,56,72,20,7,0,0,1985,1844,37,34,45,17,4,0,0,2330,2117,61,30,52,4,2,7,57,2879,2583,93,72,80,41,3,2330,2117,61,49,61,34,3
26125125076,11,26125125076,1767,930,810,2039,1068,959,2020,1043,953,1598,876,706,1556,831,684,1595,878,695,1821,888,861,2172,1832,40,90,160,0,0,75,160,0,45,0,3216,2239,107,139,729,46,0,0,0,2317,2037,50,45,150,0,0,30,150,0,0,40,0,3335,2452,87,86,709,41,0,32,693,0,0,17,54,3124,2596,75,142,295,10,6,0,0,2604,2211,55,115,207,10,6,0,0,2662,2087,85,127,291,5,0,9,58,3083,2346,109,155,427,29,0,2662,2087,85,136,313,23,0
26059059019,5,26059059019,373,111,244,469,119,339,467,122,324,310,95,201,300,92,180,310,107,186,375,113,236,807,799,12,0,6,0,0,0,2,0,0,0,1133,1099,23,0,7,1,0,0,0,800,782,17,0,5,3,0,0,2,0,0,0,0,1058,1024,25,0,8,3,0,0,1,0,0,4,9,1078,1060,9,6,1,2,0,0,0,731,726,2,1,0,2,0,0,0,781,722,13,9,0,4,1,1,31,1094,1002,27,24,6,24,4,781,722,13,10,4,18,3
26025025037,5,26025025037,750,234,496,874,250,615,868,254,598,679,231,432,663,195,434,676,244,410,747,212,505,1256,1215,25,1,0,11,0,1,0,11,1,0,1613,1549,36,3,0,26,0,0,0,1267,1206,32,1,0,31,0,1,0,11,0,1,0,1658,1549,58,0,0,50,0,0,0,10,0,0,41,1636,1564,44,8,3,24,0,0,0,1287,1226,36,7,3,21,0,0,0,1190,1110,21,10,2,4,0,5,38,1508,1394,35,22,6,38,0,1190,1110,21,15,2,31,0
26157157013,9,26157157013,638,194,427,738,192,535,735,223,504,571,197,359,552,159,363,574,202,359,666,173,462,1009,975,27,4,0,4,0,0,0,4,0,0,1260,1203,34,22,11,2,0,0,0,961,945,16,4,0,5,0,0,0,4,0,0,0,1243,1085,25,12,0,2,0,0,0,2,0,0,129,1332,1285,35,0,0,11,2,0,0,1040,1011,21,0,0,7,2,0,0,1024,973,25,3,1,3,1,5,13,1325,1235,46,13,4,15,2,1024,973,25,7,2,7,1
26157157006,9,26157157006,668,265,376,782,291,470,775,314,446,589,262,313,581,217,320,590,262,300,684,255,390,1446,1307,83,22,0,34,0,19,0,11,0,0,1744,1591,95,21,0,34,0,0,0,1567,1416,87,31,0,29,0,31,0,23,0,0,0,1793,1624,103,31,0,30,0,30,0,23,0,0,8,1933,1778,88,34,10,20,7,0,0,1526,1430,48,27,7,12,5,0,0,1517,1331,77,21,10,12,0,3,63,1952,1673,126,44,27,51,4,1517,1331,77,27,18,43,3
26103103022,1,26103103022,792,393,383,891,465,415,881,456,419,733,373,347,718,336,364,733,363,363,806,371,392,918,885,4,0,2,31,1,0,2,29,0,0,1176,1122,5,0,2,43,1,0,0,939,905,1,1,1,32,1,1,1,29,1,0,0,1239,1189,4,2,1,45,1,1,1,38,1,0,7,1201,1128,11,10,13,43,0,0,0,980,927,6,7,12,32,0,0,0,1012,923,14,5,15,14,0,6,35,1262,1138,17,14,28,48,2,1012,923,14,7,17,37,1
26119119009,1,26119119009,314,93,217,367,102,260,366,106,256,281,90,189,275,78,190,282,97,181,310,72,224,598,580,4,2,0,18,1,0,0,11,0,0,702,672,6,2,0,20,0,0,0,534,522,4,2,0,11,1,0,0,8,1,0,0,630,613,4,2,0,11,0,0,0,11,0,0,2,587,573,2,0,0,10,4,0,0,472,459,2,0,0,9,3,0,0,444,417,5,1,1,1,0,1,18,535,494,7,9,3,23,2,444,417,5,5,3,15,2
26139139104,4,26139139104,669,230,412,802,304,481,800,274,510,576,200,359,561,183,351,575,209,352,701,210,418,999,838,153,2,5,0,0,2,3,0,0,0,1385,1216,157,5,8,0,0,0,0,1100,929,170,3,2,0,0,3,0,0,0,0,0,1564,1193,360,4,5,0,0,4,1,0,0,0,4,1445,1257,118,27,25,19,0,0,0,970,871,67,8,10,14,0,0,0,1008,874,92,10,12,0,0,3,17,1423,1168,166,36,25,16,0,1008,874,92,16,14,6,0
26139139068,4,26139139068,1048,253,757,1171,333,811,1174,288,869,960,227,719,941,208,684,967,245,689,1089,224,770,1506,1439,12,26,15,15,0,25,9,0,0,0,2035,1880,20,83,21,31,0,0,0,1440,1398,4,16,0,21,0,16,0,0,0,0,0,2103,1973,10,81,3,32,0,28,3,0,0,0,92,1893,1768,57,40,35,7,1,0,0,1360,1302,28,17,15,2,1,0,0,1475,1353,41,24,11,0,0,1,45,1981,1766,69,66,48,24,2,1475,1353,41,39,18,16,2
26139139030,4,26139139030,1536,486,1002,1814,635,1139,1805,585,1202,1372,451,896,1339,384,896,1376,466,867,1532,400,1020,2321,2199,81,13,13,16,0,13,8,8,0,0,2947,2686,159,33,33,39,0,0,0,2245,1996,54,61,127,7,0,19,17,4,0,0,0,2780,2342,120,75,205,35,0,35,33,4,0,0,243,2592,2279,153,79,69,15,1,0,0,2011,1822,95,45,41,8,1,0,0,2365,2050,136,65,44,1,0,5,64,2959,2517,185,110,92,46,1,2365,2050,136,79,58,29,1
26001001002,1,26001001002,646,213,424,757,245,508,751,261,485,582,209,371,568,179,372,579,210,360,644,178,441,912,896,5,0,7,1,3,0,3,0,0,0,1030,999,7,12,8,2,4,0,0,871,858,5,0,3,0,0,0,0,0,0,0,0,956,930,9,13,5,1,1,0,0,0,0,0,17,1161,1124,21,5,7,6,0,0,0,982,963,8,3,4,6,0,0,0,908,880,4,1,1,0,0,1,21,1032,1000,6,4,2,17,0,908,880,4,4,2,16,0
26031031021,1,26031031021,235,80,150,258,77,178,255,82,168,222,88,130,217,73,133,221,86,128,233,66,161,334,326,0,0,0,4,0,0,0,3,0,0,423,409,1,0,0,7,1,0,0,345,329,2,4,0,6,0,0,0,5,0,1,0,438,402,3,6,0,14,1,0,0,5,0,0,26,457,444,1,5,1,3,3,0,0,369,361,1,2,1,3,1,0,0,302,285,4,1,0,0,0,1,11,373,346,4,6,0,8,0,302,285,4,1,0,4,0
26005005020,4,26005005020,962,358,576,1076,459,598,1074,424,645,891,322,565,865,274,546,889,335,530,962,312,583,1180,1065,116,0,0,0,0,0,0,0,0,0,1572,1384,188,0,0,0,0,0,0,1045,920,105,20,0,0,0,20,0,0,0,0,0,1580,1284,239,78,0,0,0,57,0,0,0,0,0,1757,1388,245,56,64,27,0,0,0,1276,1055,150,29,37,14,0,0,0,1396,1060,229,23,42,7,1,0,34,1855,1352,354,50,66,44,2,1396,1060,229,32,44,26,1
26081081227,3,26081081227,1182,643,485,1426,827,567,1406,776,579,1017,559,416,999,518,412,1017,575,394,1219,595,531,2187,1822,154,178,14,13,0,91,14,13,0,0,3618,2251,696,594,75,17,0,0,0,2347,1863,156,294,13,22,0,212,13,22,0,0,0,3895,2507,664,651,63,26,0,214,53,24,0,0,435,2989,2124,508,300,62,36,3,0,0,2286,1737,301,194,48,24,2,0,0,2367,1594,428,186,65,15,0,3,76,3030,1849,666,376,96,96,4,2367,1594,428,226,74,70,2
26081081219,3,26081081219,1288,532,708,1512,662,829,1505,640,828,1171,497,634,1132,420,643,1170,510,611,1230,447,705,1752,1605,58,58,22,9,0,53,22,0,0,0,2374,2116,109,102,57,9,0,0,0,1963,1791,45,73,27,22,0,71,27,0,0,0,0,2638,2314,82,136,80,30,0,95,68,0,0,0,82,2263,2067,68,78,39,18,0,0,0,1739,1639,34,34,20,13,0,0,0,2075,1826,86,48,25,7,0,2,81,2677,2274,165,128,41,74,3,2075,1826,86,63,35,48,2
26081081053,2,26081081053,1680,517,1109,2060,656,1362,2030,619,1382,1486,486,967,1452,410,959,1496,500,952,1563,428,1037,2137,2065,37,3,13,13,0,3,7,0,7,0,3141,2924,44,22,39,121,0,0,0,2494,2412,53,10,10,13,0,10,7,0,0,0,0,3404,3225,72,10,20,78,0,10,16,0,0,0,81,2867,2753,47,13,23,28,0,0,0,2015,1952,24,3,13,20,0,0,0,2511,2321,62,14,13,3,2,4,92,3297,3002,99,42,44,69,6,2511,2321,62,25,27,52,5
26081081210,2,26081081210,1190,319,823,1421,365,1031,1412,358,1027,1051,316,696,1024,267,677,1049,322,684,1222,299,839,1879,1748,72,51,2,10,0,40,2,0,0,0,2774,2410,276,77,8,15,4,0,0,1841,1762,55,25,2,3,0,11,2,0,0,0,0,2872,2542,269,35,7,5,5,18,1,0,0,0,43,2600,2385,168,20,6,30,1,0,0,1862,1746,91,5,3,18,1,0,0,1960,1767,122,5,8,7,0,4,47,2657,2321,232,24,19,47,1,1960,1767,122,14,10,39,0
26081081166,3,26081081166,1062,547,479,1222,676,518,1219,645,547,958,493,444,936,454,438,954,502,428,1093,526,492,1467,1091,122,194,58,5,0,194,57,2,0,0,2303,1366,261,563,118,9,0,0,0,1340,1004,89,195,44,16,0,176,43,8,0,0,0,2642,1211,313,1039,89,12,0,927,87,7,0,0,98,2178,1655,164,284,81,19,3,0,0,1662,1350,97,148,60,13,1,0,0,1658,1077,154,242,105,4,0,9,67,2246,1307,269,460,174,62,4,1658,1077,154,275,114,50,1
26081081215,3,26081081215,1250,538,669,1410,647,734,1409,621,761,1159,521,606,1136,443,631,1161,533,593,1262,484,685,3012,2558,140,222,62,29,0,200,62,0,0,0,3744,2987,226,345,152,34,0,0,0,2880,2487,117,152,100,23,0,137,100,0,0,0,0,3684,3025,140,248,241,26,0,195,241,0,0,0,79,3131,2634,202,224,59,44,3,0,0,2523,2175,128,148,46,37,2,0,0,2673,2175,178,175,39,8,1,9,88,3276,2564,271,298,75,67,1,2673,2175,178,201,50,53,1
26081081134,3,26081081134,1079,761,283,1239,919,299,1235,881,323,957,670,268,936,627,253,952,679,252,1137,779,286,2061,1004,66,968,15,0,0,938,15,0,0,0,2367,1071,97,1117,81,0,0,0,0,2051,1071,111,854,16,0,0,829,16,0,0,0,0,2682,1478,133,990,81,0,0,963,81,0,0,0,26,2577,949,392,1217,88,25,2,0,0,1872,797,220,809,68,18,2,0,0,2100,812,259,855,89,11,2,9,63,2805,986,369,1318,153,50,6,2100,812,259,934,99,39,4
26081081225,3,26081081225,1081,620,411,1316,777,517,1298,747,508,926,536,350,902,494,331,930,576,315,1097,586,435,2367,1262,599,299,78,57,0,265,63,0,80,0,3702,1560,1375,895,154,514,0,0,0,2377,1386,602,208,68,37,0,127,68,0,0,75,0,3650,1727,1282,678,171,320,4,217,167,0,0,0,259,3539,2059,983,366,142,94,15,0,0,2526,1650,547,223,98,63,9,0,0,2670,1285,822,340,109,6,0,7,101,3489,1464,1231,605,160,86,3,2670,1285,822,400,128,57,1
26081081050,3,26081081050,1049,389,630,1211,498,682,1208,432,763,963,356,597,945,320,587,966,378,561,1039,353,622,1540,1475,55,0,10,0,0,0,10,0,0,0,2127,1961,150,0,16,109,0,0,0,1405,1330,60,0,15,4,0,0,15,0,0,0,0,1916,1744,150,5,16,82,0,0,16,0,0,0,6,1574,1466,36,20,53,4,0,0,0,1096,1034,22,11,28,4,0,0,0,1323,1210,29,3,35,1,0,2,43,1919,1699,58,30,76,48,1,1323,1210,29,13,41,21,1
26081081039,3,26081081039,1214,395,784,1352,502,826,1343,444,879,1131,363,750,1113,334,731,1137,374,738,1222,354,794,1705,1615,12,0,71,7,0,0,61,7,0,0,2263,2015,44,5,194,8,0,0,0,1746,1674,15,0,52,0,0,0,52,0,0,0,0,2589,2330,58,27,175,0,0,27,122,0,0,0,52,1889,1807,38,15,18,6,5,0,0,1380,1339,19,7,11,2,2,0,0,1500,1370,37,13,19,3,0,2,56,1933,1723,58,34,50,26,5,1500,1370,37,17,29,22,0
26043043001,1,26043043001,239,45,188,294,53,240,291,56,233,202,45,153,197,33,155,204,43,155,258,49,191,401,395,0,0,2,2,0,0,2,2,0,0,500,491,2,0,3,6,0,0,0,353,353,0,0,0,0,0,0,0,0,0,0,0,463,458,2,0,0,0,0,0,0,0,0,0,1,499,480,0,3,0,19,0,0,0,374,368,0,0,0,6,0,0,0,367,345,2,0,2,3,0,4,11,471,432,3,3,6,17,0,367,345,2,0,4,13,0
26081081231,3,26081081231,1158,646,449,1393,826,532,1376,774,547,1013,562,391,986,515,378,1011,594,368,1179,596,481,1945,1360,280,225,15,80,0,180,15,25,0,0,3411,1809,1144,472,19,98,0,0,0,2210,1590,295,240,55,45,0,185,55,15,0,0,0,3466,2015,1017,451,60,141,0,219,60,15,0,0,140,3442,2010,859,447,111,89,3,0,0,2466,1596,496,277,84,48,3,0,0,2623,1321,826,317,34,12,0,6,107,3611,1573,1354,580,67,169,4,2623,1321,826,391,52,111,3
26081081213,2,26081081213,1261,455,767,1447,559,858,1435,516,908,1145,424,707,1129,376,696,1153,443,683,1231,398,741,1470,1443,18,1,3,3,0,1,0,0,0,0,1924,1865,34,21,2,4,0,0,0,1390,1369,14,1,3,4,0,1,0,0,0,0,0,1845,1778,39,23,2,4,0,21,0,0,0,0,8,1994,1935,19,10,21,10,0,0,0,1416,1389,8,3,11,5,0,0,0,1695,1574,34,7,18,0,0,5,57,2297,2102,64,24,45,50,2,1695,1574,34,13,26,35,0
26081081025,3,26081081025,1909,416,1448,2237,579,1615,2234,511,1705,1713,374,1324,1681,303,1326,1721,391,1299,1885,344,1428,2183,2032,52,24,18,49,0,16,18,49,0,0,3028,2768,82,79,45,51,0,0,0,2392,2188,64,44,52,46,0,16,52,46,0,0,0,3223,2901,107,119,50,45,0,52,50,45,0,0,66,2857,2713,60,34,40,17,5,0,0,1975,1901,33,15,17,10,3,0,0,2471,2253,84,14,41,6,0,8,65,3621,3258,130,63,84,69,6,2471,2253,84,26,50,40,3
26065065012,7,26065065012,1315,788,477,1541,945,559,1532,924,566,1192,743,427,1169,670,431,1190,770,375,1280,692,491,1940,1646,100,195,0,1,0,128,0,1,0,0,2624,2151,149,282,36,1,0,0,0,2087,1758,46,185,91,5,0,130,66,5,0,0,0,2745,2204,71,337,117,5,0,201,91,5,0,0,175,2410,2006,147,174,68,31,2,0,0,1735,1502,83,91,44,21,0,0,0,1802,1421,115,153,27,11,0,4,71,2509,1872,194,338,64,58,2,1802,1421,115,187,40,36,2
26163163796,6,26163163796,1779,764,992,2043,974,1047,2031,867,1155,1637,714,914,1596,615,956,1636,696,921,1747,713,961,1791,1590,14,9,176,0,0,9,142,0,0,0,2578,2117,25,9,431,0,0,0,0,2275,2165,0,25,95,0,0,25,95,0,0,0,0,3490,3308,0,24,158,0,0,24,158,0,0,0,0,2659,2137,40,92,381,6,1,0,0,1850,1521,26,64,230,5,1,0,0,2179,1659,52,73,362,0,0,0,33,2807,2051,83,110,541,17,0,2179,1659,52,78,374,12,0
26065065092,7,26065065092,1447,897,511,1646,1037,573,1637,996,617,1341,867,457,1324,783,483,1343,879,430,1435,844,516,1968,1772,87,38,47,6,0,32,37,4,15,0,2458,2085,123,86,138,30,0,0,0,2128,1905,70,40,86,6,0,27,76,4,0,26,0,2603,2160,99,107,215,37,0,32,167,6,0,21,113,2444,2172,85,105,68,31,0,0,0,2034,1838,59,73,52,21,0,0,0,2178,1866,104,72,70,7,0,8,51,2547,2124,143,135,114,43,4,2178,1866,104,95,86,28,4
26065065043,7,26065065043,1033,752,250,1169,870,274,1159,844,297,966,724,223,956,670,236,968,724,216,991,687,254,1289,1047,103,90,31,17,0,72,29,6,2,0,1611,1165,137,140,153,42,0,0,0,1372,1070,77,117,88,15,0,59,65,6,0,2,0,1642,1178,97,154,198,40,0,81,166,5,0,0,118,1724,1283,139,216,71,35,4,0,0,1404,1091,105,142,52,23,4,0,0,2034,1462,128,169,170,5,0,18,82,2366,1650,169,263,226,47,3,2034,1462,128,196,200,38,2
26075075057,5,26075075057,1536,592,904,1727,697,1008,1713,688,996,1419,566,829,1395,501,833,1425,575,813,1533,525,931,2104,1974,1,85,12,36,0,55,9,36,0,0,2752,2495,12,120,65,34,0,0,0,1780,1651,1,99,15,16,0,74,13,16,0,0,0,2307,2048,12,137,68,15,0,74,67,15,0,15,77,2594,2371,58,86,74,21,1,0,0,2031,1895,29,49,51,12,1,0,0,2002,1801,44,44,38,2,1,2,70,2443,2162,64,73,79,44,2,2002,1801,44,62,53,28,2
26075075004,5,26075075004,1446,708,678,1751,849,863,1721,858,804,1234,631,564,1207,561,568,1236,649,536,1531,691,741,2996,2687,35,245,21,10,0,160,21,0,0,0,3767,3082,42,548,92,17,0,0,0,3511,3184,53,234,35,4,0,131,35,0,0,0,0,4258,3565,57,446,49,1,0,158,49,0,0,0,425,3414,2866,154,315,62,52,1,0,0,2714,2358,97,197,44,30,0,0,0,3494,2762,115,315,140,4,0,8,150,4562,3449,200,592,191,110,1,3494,2762,115,363,144,71,1
26065065091,7,26065065091,1071,730,311,1192,837,341,1182,831,338,1007,700,291,986,652,291,1011,716,271,1058,648,339,1390,1233,42,86,18,8,0,86,17,4,1,0,1771,1443,99,177,67,8,0,0,0,1240,1075,24,100,30,8,0,100,30,4,0,1,0,1522,1261,39,177,48,7,0,170,47,1,0,0,7,1752,1414,90,128,121,23,3,0,0,1432,1215,58,75,78,17,1,0,0,1488,1219,80,58,62,3,0,7,59,1821,1425,150,114,108,31,2,1488,1219,80,80,84,26,2
26163163377,13,26163163377,790,721,50,689,631,48,689,623,57,821,756,55,813,738,44,832,774,36,876,797,54,1973,445,83,1411,17,10,0,1403,17,0,12,0,2355,517,82,1722,34,13,14,0,0,2042,504,64,1439,18,8,0,1432,18,0,0,10,0,2439,606,61,1734,30,12,8,1702,18,0,0,0,50,2245,261,19,1948,25,24,2,0,0,1759,232,14,1492,23,21,2,0,0,1648,282,44,1250,18,4,0,12,38,1937,313,51,1545,23,20,4,1648,282,44,1298,23,17,2
26163163548,13,26163163548,7,7,0,9,9,0,9,9,0,6,6,0,6,6,0,6,6,0,7,7,0,38,1,0,35,0,0,0,35,0,0,0,0,55,2,4,47,0,0,0,0,0,31,1,0,28,0,0,0,28,0,0,0,0,0,38,1,2,34,0,0,0,32,0,0,0,0,0,57,3,0,52,0,0,0,0,0,42,3,0,38,0,0,0,0,0,24,5,1,15,0,0,1,1,1,40,5,1,32,0,2,1,24,5,1,16,0,1,1
26163163357,13,26163163357,354,336,14,435,413,16,433,409,14,293,269,16,283,266,13,295,282,8,392,383,5,731,16,40,666,0,7,0,666,0,7,0,0,761,17,38,691,0,26,0,0,0,499,14,38,452,0,0,0,452,0,0,0,0,0,519,13,37,456,0,20,0,451,0,0,0,18,0,1113,26,4,1079,0,18,1,0,0,831,25,1,801,0,13,1,0,0,608,10,5,571,2,0,0,2,18,811,17,6,786,4,11,0,608,10,5,593,4,7,0
26081081087,3,26081081087,485,417,46,596,518,64,585,495,68,428,364,44,419,349,37,420,365,38,499,439,35,1052,340,178,477,14,34,0,430,4,15,15,0,1613,380,572,689,32,43,5,0,0,1027,320,212,471,4,24,0,411,4,4,0,15,0,1565,365,549,745,26,28,5,522,6,10,0,0,113,1528,131,578,840,15,38,2,0,0,960,104,332,528,9,21,1,0,0,1365,312,374,602,14,6,0,6,51,2002,344,655,1011,28,71,0,1365,312,374,670,16,59,0
26081081160,3,26081081160,1609,595,970,1803,733,1027,1794,681,1091,1471,555,895,1444,487,904,1474,567,881,1654,527,1020,2211,1978,141,37,58,0,0,11,40,0,0,0,2780,2279,234,103,113,0,0,0,0,2231,1941,138,89,60,0,0,63,43,0,0,0,0,2773,2344,165,145,122,0,0,63,81,0,0,0,122,2965,2531,233,126,82,17,0,0,0,2251,1988,140,69,50,11,0,0,0,2321,1991,151,62,50,10,0,1,56,3028,2502,251,127,79,65,1,2321,1991,151,73,61,47,1
26081081173,3,26081081173,1583,868,671,1832,1051,753,1822,1008,792,1387,759,610,1366,687,617,1388,783,569,1720,923,680,1893,1321,170,301,91,14,0,272,91,14,0,0,2684,1664,315,534,225,13,3,0,0,1800,1289,221,194,86,10,0,180,86,10,0,0,0,2522,1531,424,464,209,9,13,285,180,9,0,0,95,2853,1988,151,491,228,31,5,0,0,2078,1549,80,290,150,22,5,0,0,2547,1591,139,367,369,4,1,2,74,3360,1969,223,622,551,47,4,2547,1591,139,409,393,29,4
26081081104,3,26081081104,1421,799,580,1577,929,614,1569,899,645,1337,764,547,1306,704,536,1342,775,523,1460,738,624,2422,2179,97,126,18,6,0,126,18,6,0,0,2976,2631,166,152,21,5,0,0,0,2310,2003,147,134,9,4,0,112,7,2,0,9,0,2809,2340,263,183,15,20,0,120,10,3,0,3,64,2950,2664,98,159,21,15,2,0,0,2492,2265,77,123,19,11,2,0,0,1986,1792,64,63,9,2,0,3,53,2420,2131,96,140,35,38,7,1986,1792,64,85,24,32,4
26013ZZZZZZ,1,26013ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26163163861,13,26163163861,876,542,308,1025,608,403,1008,603,371,786,503,265,766,489,244,788,516,244,916,528,334,1593,1292,5,267,14,41,0,212,14,0,0,0,1842,1538,7,274,17,44,0,0,0,1639,1339,5,285,13,31,0,240,13,0,0,0,0,1882,1570,5,289,13,34,0,240,12,0,0,0,51,1812,1101,53,631,14,20,1,0,0,1423,901,34,463,10,16,1,0,0,1554,868,66,481,4,12,1,17,105,1914,1016,103,668,24,83,7,1554,868,66,516,15,59,2
26163163939,12,26163163939,785,432,319,993,543,431,979,544,404,661,385,249,648,352,241,665,385,244,771,393,328,1460,1050,105,254,0,20,0,254,0,20,30,0,1898,1256,157,396,110,19,37,0,0,1711,977,76,527,14,85,0,524,3,45,0,30,0,2114,1143,129,677,56,176,36,552,7,125,7,17,130,2128,1617,82,361,41,38,0,0,0,1607,1273,50,228,35,28,0,0,0,1726,1120,92,361,14,9,1,6,123,2227,1356,136,590,42,141,2,1726,1120,92,416,29,88,2
26163163295,12,26163163295,514,494,10,616,591,22,608,564,14,432,407,14,428,405,10,433,410,10,609,595,7,1143,7,6,1094,25,12,0,1091,25,12,0,0,1456,9,6,1402,27,12,0,0,0,1094,18,10,1028,25,12,0,1027,25,12,0,0,0,1430,16,10,1368,33,16,0,1357,27,12,0,0,6,1798,21,8,1766,7,20,1,0,0,1324,18,8,1297,6,13,0,0,0,1058,8,10,1009,0,8,0,2,21,1443,11,10,1407,7,17,0,1058,8,10,1030,2,15,0
26163163116,12,26163163116,725,381,324,831,433,383,817,433,366,660,364,286,641,332,281,662,369,268,750,340,367,1047,839,52,70,60,20,0,60,25,20,0,0,1308,1009,62,104,115,18,0,0,0,853,755,18,67,0,13,0,58,0,13,0,0,0,1029,901,27,85,0,15,0,76,0,15,0,0,8,1372,1225,50,48,39,13,0,0,0,1069,976,29,28,28,10,0,0,0,1153,981,57,49,14,3,0,1,48,1488,1237,89,74,36,31,0,1153,981,57,57,21,25,0
26163163135,12,26163163135,696,412,267,865,535,326,844,519,301,583,369,206,559,316,222,582,344,222,718,380,297,1796,1653,0,98,39,0,0,94,0,0,0,0,2338,2099,0,127,113,0,0,0,0,1734,1623,0,81,28,0,0,68,0,0,0,0,0,2352,2166,0,110,77,0,0,97,0,0,0,0,90,1862,1680,76,39,66,8,4,0,0,1434,1316,49,22,42,7,2,0,0,1608,1471,45,38,18,4,0,7,25,2189,1990,65,64,35,22,1,1608,1471,45,46,26,18,0
26049049029,8,26049049029,1307,551,717,1571,627,910,1547,626,893,1144,522,601,1122,464,597,1148,563,557,1304,497,740,1902,1750,70,67,0,17,0,67,0,0,0,0,2622,2219,161,154,4,87,0,0,0,2114,1954,63,84,1,9,0,62,1,0,0,3,0,2795,2466,127,158,9,43,0,67,4,0,0,0,134,2712,2471,98,84,11,58,0,0,0,1916,1773,56,55,5,30,0,0,0,2100,1879,66,33,11,15,0,3,93,2838,2480,122,100,22,87,1,2100,1879,66,62,13,66,0
26049049208,8,26049049208,860,383,442,993,407,563,976,433,515,746,363,362,728,322,363,745,381,333,967,396,509,1729,1616,19,100,0,0,0,100,0,0,0,0,2178,2027,25,128,0,0,0,0,0,1575,1436,23,115,0,0,0,115,0,0,0,0,0,1927,1754,31,144,0,0,0,139,0,0,0,0,5,2230,2008,83,85,18,46,0,0,0,1781,1621,46,69,16,33,0,0,0,1577,1323,50,111,5,14,0,3,71,1977,1626,75,182,9,69,0,1577,1323,50,132,8,55,0
26049049172,8,26049049172,1288,500,761,1537,570,955,1513,578,921,1139,456,665,1095,421,644,1135,497,609,1299,454,776,1692,1648,20,15,10,0,0,15,10,0,0,0,2300,2248,26,16,10,0,0,0,0,1470,1445,0,15,4,4,0,15,4,0,0,0,0,1962,1929,0,14,5,14,0,14,5,0,0,0,14,2564,2441,61,21,21,22,1,0,0,1864,1795,33,10,12,16,1,0,0,2047,1887,53,19,11,3,0,1,73,2638,2419,70,55,30,57,1,2047,1887,53,30,24,48,0
