GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
04005000082,2,04005000082,721,415,291,792,451,341,794,456,331,688,414,265,671,401,270,678,371,292,729,402,292,734,405,275,1168,997,166,0,0,0,0,0,0,0,0,0,1297,1029,263,0,5,0,0,0,0,1102,991,112,0,0,0,0,0,0,0,0,0,0,1312,1018,246,1,48,0,0,0,48,0,0,0,0,1266,1083,110,13,44,16,4,0,0,1137,995,81,11,35,14,4,0,0,1203,1028,83,6,27,7,0,0,52,1267,1064,101,17,52,41,11,1203,1028,83,11,49,38,6
04013000281,4,04013000281,1753,1133,571,2338,1604,734,2372,1540,790,1409,943,416,1361,881,477,1401,815,535,1688,911,628,1723,1014,510,5465,2120,2545,450,119,190,20,420,60,180,15,0,10059,2459,6450,647,183,386,27,0,0,5650,2140,2865,350,124,150,15,320,75,140,15,10,0,10646,2304,7374,535,213,323,23,412,107,200,14,0,235,9555,2437,6263,485,127,457,118,0,0,6701,2157,3905,354,96,308,71,0,0,7029,2058,4152,308,88,161,29,39,194,9711,2341,6337,576,205,587,58,7029,2058,4152,417,158,420,53
04027000P05,9,04027000P05,1491,534,935,2010,776,1234,2014,755,1236,1210,423,761,1182,413,767,1211,388,809,1266,349,855,1350,462,809,2386,784,1317,170,89,0,0,170,79,0,20,0,3727,1231,1932,280,270,57,50,0,0,2558,921,1396,115,124,4,0,115,64,0,0,0,0,4237,1368,2258,257,339,149,18,257,228,0,0,0,126,2814,1038,1538,101,142,48,10,0,0,1897,804,931,58,97,30,6,0,0,3153,1104,1691,58,175,20,17,7,81,4648,1461,2670,158,318,95,52,3153,1104,1691,85,224,71,33
04013000105,4,04013000105,1326,718,563,1638,949,689,1666,930,694,1133,671,425,1098,593,504,1127,544,555,1259,559,605,1296,619,507,2210,1495,460,89,89,65,0,75,85,65,4,0,2954,1903,694,134,197,104,7,0,0,2585,1770,435,65,270,35,0,65,270,35,0,0,0,3113,2048,647,87,368,61,0,87,276,55,0,0,0,2923,1923,625,248,121,66,0,0,0,2352,1624,437,183,95,53,0,0,0,2493,1533,512,151,112,70,3,15,97,3059,1763,697,279,210,175,23,2493,1533,512,199,154,131,16
04013000446,5,04013000446,2343,1079,1223,2871,1415,1456,2893,1422,1429,2065,995,1037,2022,923,1097,2057,815,1215,2161,701,1366,2190,917,1103,2645,2115,125,65,255,85,0,40,245,85,0,0,4109,3084,205,80,638,110,0,0,0,2685,2220,215,55,140,55,0,35,130,55,0,0,0,4242,3211,357,88,521,86,0,66,439,57,0,8,104,4615,3052,565,232,759,67,25,0,0,2894,1984,322,139,438,30,8,0,0,3501,2150,402,127,676,5,4,6,131,4996,2992,598,230,1132,57,28,3501,2150,402,173,750,46,15
04013000036,1,04013000036,3223,1500,1688,4067,2023,2044,4087,2040,2012,2797,1376,1395,2715,1215,1499,2792,1063,1714,2900,920,1891,2952,1307,1485,3200,2650,142,97,312,0,0,77,312,0,0,0,5433,4103,379,211,738,0,0,0,0,5100,4200,225,160,515,0,0,145,515,0,0,0,0,8593,6114,675,310,1125,0,0,240,914,0,0,369,281,4108,3311,286,78,428,11,6,0,0,2786,2305,165,44,265,8,2,0,0,4709,3543,312,87,606,9,2,9,141,6969,5119,492,207,1036,82,22,4709,3543,312,120,673,55,8
04013000731,9,04013000731,2339,1071,1212,2819,1392,1427,2866,1364,1455,2032,964,1009,1972,893,1074,2026,823,1146,2293,868,1302,2339,989,1161,4218,1973,1133,517,381,117,0,501,369,73,94,0,6439,2599,2133,730,908,639,28,0,0,5005,2422,1212,594,330,373,0,535,296,342,0,79,0,7681,3583,2175,876,824,787,31,633,457,342,6,0,487,5302,2967,1460,567,341,105,24,0,0,3598,2192,845,345,222,58,10,0,0,4172,2195,1200,283,303,23,1,15,152,5741,2730,1865,545,536,187,20,4172,2195,1200,365,349,117,12
04017000048,2,04017000048,8,7,1,9,8,1,8,7,1,8,7,1,8,7,1,8,7,1,7,7,0,7,7,0,22,0,0,0,0,22,0,0,0,22,0,0,31,0,0,0,0,31,0,0,0,27,0,0,0,0,26,0,0,0,26,0,0,0,35,0,0,0,0,34,0,0,0,34,0,0,0,27,0,0,0,0,27,0,0,0,20,0,0,0,0,20,0,0,0,16,0,0,0,0,15,0,0,1,27,0,0,0,1,27,0,16,0,0,0,1,16,0
04001000040,2,04001000040,544,447,83,661,574,87,657,560,90,488,390,71,484,392,90,488,351,105,521,458,60,505,430,40,1015,0,0,0,0,1014,0,0,0,1010,0,0,1354,0,0,0,0,1354,0,0,0,1010,0,0,0,0,1009,0,0,0,1005,0,0,0,1254,0,0,0,0,1254,0,0,0,1250,0,0,4,1212,9,25,7,0,1199,0,0,0,809,5,5,3,0,801,0,0,0,793,5,7,0,0,778,0,2,1,1069,5,7,0,1,1059,0,793,5,7,0,1,783,0
04013000376,2,04013000376,10,7,3,19,13,6,18,13,5,7,6,1,6,6,0,7,5,2,7,4,3,7,4,3,25,10,4,0,10,0,0,0,10,0,0,0,40,8,12,0,20,0,0,0,0,25,4,10,0,10,4,0,0,10,4,0,0,0,33,5,8,0,19,1,0,0,19,1,0,0,0,172,4,72,0,0,130,0,0,0,102,4,45,0,0,70,0,0,0,97,6,17,0,0,68,0,1,5,180,6,35,8,3,166,0,97,6,17,3,3,83,0
04013000348,4,04013000348,3552,2100,1367,4469,2874,1595,4533,2864,1591,3016,1850,1081,2952,1681,1263,3013,1518,1414,3262,1564,1527,3328,1799,1265,6823,4529,1117,779,117,271,15,717,97,165,2,0,9074,4939,2198,1342,398,478,15,0,0,6162,4019,872,877,106,256,15,802,102,170,15,2,0,8238,4369,1668,1421,533,415,16,1306,431,222,15,0,223,9000,5344,1595,1249,520,525,34,0,0,7272,4670,1098,841,392,383,21,0,0,7308,4278,1244,801,326,368,13,27,251,8854,4755,1661,1411,516,727,45,7308,4278,1244,976,390,515,32
04013000452,1,04013000452,843,355,475,969,416,553,977,417,540,775,342,422,762,322,438,771,294,467,836,286,508,857,341,450,1092,981,66,17,27,6,0,11,12,6,0,0,1493,1312,109,31,49,6,2,0,0,996,912,43,14,19,9,0,11,10,6,0,0,0,1335,1192,81,26,35,10,2,11,16,7,0,0,29,1396,1257,59,29,34,21,5,0,0,1055,968,39,19,18,13,2,0,0,1088,913,95,7,25,1,3,3,41,1451,1185,137,21,57,29,3,1088,913,95,17,29,24,3
04013000512,5,04013000512,2029,661,1330,2384,858,1526,2398,847,1526,1830,626,1171,1777,567,1206,1819,488,1292,1939,429,1406,1971,560,1261,2506,1939,375,128,57,4,10,122,56,0,0,0,3408,2528,607,189,101,3,10,0,0,2589,2119,316,113,35,4,15,109,35,0,15,0,0,3301,2529,546,159,67,2,13,118,66,0,13,12,17,3723,2892,497,111,198,59,10,0,0,2494,1975,304,64,129,39,7,0,0,2755,2091,368,48,136,13,5,8,86,3827,2800,592,116,238,84,24,2755,2091,368,63,170,61,17
04013000718,8,04013000718,1961,961,949,2491,1356,1135,2515,1251,1213,1662,859,733,1612,813,796,1654,706,897,1790,705,920,1835,785,919,3060,2058,648,139,156,42,9,135,148,32,9,0,4208,2527,1174,302,268,50,21,0,0,3358,2015,1019,198,92,32,6,198,92,22,6,0,0,4627,2256,1870,403,199,92,22,287,122,19,7,0,68,4387,2460,1371,256,242,133,42,0,0,3102,1900,821,158,173,86,19,0,0,4138,2126,1328,219,198,55,4,24,184,5467,2531,2004,419,354,214,25,4138,2126,1328,275,249,153,11
04013000423,8,04013000423,2901,1046,1819,3231,1321,1910,3239,1242,1976,2765,1119,1583,2700,975,1721,2751,686,1993,2741,925,1625,2786,941,1749,4175,4070,60,25,15,0,0,25,15,0,0,0,4338,4239,59,27,13,0,0,0,0,3860,3750,65,25,0,10,0,25,0,10,0,0,0,4113,3961,68,27,46,11,0,27,46,11,0,0,0,4309,4165,63,39,22,22,1,0,0,4295,4153,62,38,22,22,1,0,0,4584,4264,135,46,44,7,1,11,76,4607,4266,141,71,62,42,6,4584,4264,135,60,56,39,6
04013000537,1,04013000537,2040,833,1182,2351,1049,1302,2370,1056,1301,1886,794,1069,1823,699,1122,1871,642,1216,1940,627,1234,1952,782,1054,2638,2240,117,17,254,10,0,17,254,10,0,0,3599,2843,212,76,453,29,0,0,0,2490,2089,83,3,280,12,0,3,280,12,0,24,0,3330,2599,162,17,535,29,37,4,477,19,0,0,73,3324,2850,208,51,209,16,1,0,0,2436,2130,128,34,138,12,1,0,0,2547,2032,129,49,260,9,0,6,62,3297,2514,199,84,446,43,11,2547,2032,129,62,289,28,3
04013000396,8,04013000396,2024,909,1055,2539,1258,1281,2577,1214,1306,1692,812,816,1660,743,911,1687,652,976,1926,658,1078,1973,769,1022,3816,2937,471,158,112,131,1,158,108,126,13,0,5615,3815,1183,210,274,166,16,0,0,3390,2620,376,130,127,111,1,130,119,103,1,14,0,5395,3489,1317,160,281,155,12,135,259,113,1,23,61,5744,3913,1170,444,156,149,25,0,0,4277,3102,724,281,108,103,14,0,0,4760,3050,1071,234,155,51,2,7,190,6194,3760,1599,439,280,222,20,4760,3050,1071,318,208,161,9
04013000098,4,04013000098,1284,646,601,1558,829,729,1585,802,750,1108,594,477,1070,548,521,1099,506,564,1296,532,680,1325,607,564,2660,1715,575,295,14,60,0,295,0,50,0,0,4574,2055,1939,461,29,106,0,0,0,2835,2010,455,289,45,35,0,289,0,0,0,0,0,4841,2421,1858,428,98,46,0,428,0,0,0,0,134,4707,2136,2275,182,37,167,3,0,0,3286,1724,1328,135,32,116,3,0,0,3666,1792,1523,126,39,81,7,10,88,4975,2103,2396,256,112,289,23,3666,1792,1523,176,69,210,15
04003000016,6,04003000016,643,233,386,766,307,459,780,296,462,578,228,320,566,221,343,576,170,382,647,225,385,659,203,373,1594,1036,269,139,45,84,4,135,45,40,14,0,2286,1231,620,262,128,173,89,0,0,1866,1239,363,144,40,69,4,140,40,30,4,8,0,2403,1417,586,275,105,141,74,196,72,29,2,0,101,2116,1386,446,187,74,64,28,0,0,1549,1090,267,112,53,40,14,0,0,1424,970,278,45,31,11,3,10,76,1823,1151,429,130,69,81,16,1424,970,278,82,55,56,7
04003000040,6,04003000040,1466,438,996,1701,577,1124,1708,550,1125,1343,378,941,1314,405,907,1336,330,980,1400,406,913,1412,398,889,2448,1628,446,163,211,0,0,146,211,0,0,0,3216,1944,723,250,305,11,0,0,0,2156,1400,476,138,124,18,0,111,103,7,0,0,0,2904,1687,801,169,225,48,0,112,151,7,0,0,149,3058,2028,505,300,218,30,30,0,0,2311,1631,311,194,160,25,20,0,0,2213,1499,329,145,109,8,18,17,88,2808,1790,534,237,190,92,37,2213,1499,329,189,139,66,24
04003000028,6,04003000028,1081,445,606,1335,607,728,1345,576,737,936,385,521,915,388,524,930,309,581,1006,364,550,1026,374,538,2335,1275,565,220,204,30,0,185,204,30,29,0,3173,1489,969,372,288,77,50,0,0,2295,1260,600,220,169,10,0,135,165,0,0,45,0,3252,1506,1143,306,277,59,76,184,210,0,0,0,209,3636,1921,1078,439,181,124,60,0,0,2715,1572,691,286,140,87,32,0,0,2612,1466,649,215,93,18,15,31,125,3329,1741,948,380,181,138,48,2612,1466,649,257,150,109,23
04013000507,1,04013000507,2409,934,1456,3083,1262,1821,3081,1291,1773,2134,876,1241,2075,773,1302,2121,666,1436,1954,543,1342,1977,744,1154,3040,2500,205,0,330,10,0,0,330,0,0,0,3996,3218,280,13,488,10,0,0,0,2905,2450,270,0,180,10,0,0,180,0,0,0,0,3754,3096,376,0,283,14,0,0,239,0,0,0,43,3056,2679,143,38,198,6,6,0,0,2310,2065,95,29,113,4,3,0,0,3645,3128,204,54,180,0,0,9,70,4355,3641,279,105,281,55,1,3645,3128,204,74,205,30,1
04013000473,1,04013000473,1093,644,428,1327,829,498,1325,814,492,967,600,354,948,536,410,962,502,440,1022,486,501,1026,584,368,1664,1557,56,7,22,20,0,7,17,15,2,0,1997,1853,84,7,36,18,4,0,0,1768,1671,55,7,19,15,0,7,15,10,0,2,0,2110,1912,82,13,27,15,3,13,20,10,0,0,70,1628,1313,159,59,71,35,2,0,0,1476,1212,137,49,56,27,2,0,0,1827,1408,226,46,79,8,0,6,54,2021,1519,277,82,109,45,3,1827,1408,226,61,95,33,3
04013000435,8,04013000435,3180,1078,2059,3951,1461,2490,3997,1410,2551,2771,1014,1712,2675,885,1789,2745,787,1923,2924,720,2056,2995,928,1883,4254,3347,400,114,300,99,0,89,245,44,0,0,6345,4859,635,188,583,117,0,0,0,4161,3184,378,129,460,44,0,74,450,10,0,0,0,6532,4816,670,215,777,49,0,142,698,15,0,0,192,5928,4654,625,229,417,50,10,0,0,3967,3177,370,131,280,23,7,0,0,4880,3726,540,88,305,12,12,11,186,6794,4995,871,207,580,173,35,4880,3726,540,126,399,117,24
04013000421,8,04013000421,1170,695,438,1515,980,535,1526,927,567,945,589,317,918,555,359,946,492,407,1143,551,503,1182,621,453,3327,1747,834,383,69,271,0,363,69,246,23,0,4671,2134,1599,548,180,478,4,0,0,3996,1578,655,468,694,486,0,363,694,216,0,113,0,5350,2050,1378,719,941,614,7,359,768,219,0,0,576,4240,2280,1101,474,170,292,21,0,0,3302,1915,754,332,134,204,12,0,0,3667,1747,1064,411,113,148,9,28,147,4596,1967,1510,649,216,318,29,3667,1747,1064,471,151,253,18
04013000692,4,04013000692,2311,1226,1025,2740,1552,1188,2769,1543,1174,2033,1130,857,1979,1046,930,2029,939,1029,2278,963,1187,2325,1125,970,3555,2535,650,170,105,95,0,80,80,95,0,0,4741,3103,897,294,256,240,0,0,0,3550,2520,685,145,150,50,0,70,125,50,0,0,0,4976,3189,1078,254,351,87,0,78,267,51,0,47,266,4853,3212,935,241,399,100,18,0,0,3779,2616,647,170,286,72,12,0,0,3940,2452,764,152,334,53,7,21,157,5041,2955,1091,338,553,191,27,3940,2452,764,208,406,139,11
04013000086,1,04013000086,2658,905,1730,3001,1119,1882,3005,1129,1855,2531,890,1620,2483,794,1687,2516,695,1804,2457,698,1661,2509,823,1570,3603,3507,35,39,18,4,0,35,18,4,0,0,3814,3699,35,37,39,4,0,0,0,3778,3658,35,41,19,28,0,37,19,4,0,0,0,3977,3826,41,42,41,27,0,40,41,3,0,0,26,3368,3149,97,29,72,27,1,0,0,3029,2870,69,17,53,23,1,0,0,3461,3200,136,27,38,13,2,5,40,3690,3368,166,50,59,51,5,3461,3200,136,38,47,39,3
04013000123,1,04013000123,2361,1519,802,2967,1979,988,3000,1994,964,2051,1391,633,1983,1272,710,2033,1183,821,2152,1059,987,2176,1298,705,4079,2900,813,240,105,16,0,225,85,16,0,0,5166,3153,1635,248,115,71,0,0,0,3954,2763,933,98,143,16,0,98,143,16,0,0,0,4878,2963,1628,124,168,74,0,100,168,16,0,0,3,4836,3147,948,282,340,172,27,0,0,4228,2897,697,231,297,131,13,0,0,4251,2906,672,214,226,43,7,17,166,4843,3152,872,355,345,155,20,4251,2906,672,284,278,115,14
04013000258,5,04013000258,3197,1476,1641,4335,2154,2181,4411,2126,2195,2540,1230,1237,2475,1136,1330,2526,1052,1415,2834,933,1750,2914,1135,1495,6425,4414,1260,327,308,86,19,307,277,51,25,0,9829,6325,1929,1002,531,148,36,0,0,6151,4206,1402,234,240,45,0,220,240,30,0,30,0,10017,5803,2717,969,511,115,34,746,338,40,0,0,371,7056,4765,1267,420,565,138,61,0,0,4749,3332,770,233,376,82,33,0,0,6373,4007,1096,391,461,54,35,38,291,9593,5829,1822,885,854,302,118,6373,4007,1096,517,573,200,70
04021000078,2,04021000078,1750,773,935,2272,1106,1166,2293,1053,1202,1431,658,726,1415,622,787,1423,515,872,1684,655,892,1707,707,855,2971,1591,806,330,199,28,0,310,175,8,20,0,4717,2217,1659,533,319,94,4,0,0,2512,1486,696,164,124,16,0,139,120,8,0,15,0,3859,2023,1346,225,223,101,4,179,185,14,0,0,111,4735,2733,1210,496,242,151,32,0,0,3151,1973,688,287,153,89,19,0,0,3421,1878,886,341,115,43,16,14,128,4804,2446,1398,589,197,233,52,3421,1878,886,397,142,145,31
04021000042,5,04021000042,1061,394,645,1443,594,849,1461,538,898,839,358,442,819,312,502,837,240,575,957,314,545,981,322,593,3615,2510,955,55,15,45,25,10,0,25,15,0,4223,2640,1199,249,14,100,35,0,0,3415,2480,790,20,25,64,15,20,0,45,15,15,0,4091,2665,1206,35,24,238,14,22,0,100,14,0,84,3716,2718,812,67,69,73,14,0,0,3000,2377,476,47,51,63,9,0,0,3200,2412,611,16,19,23,4,19,96,3908,2750,922,54,66,141,12,3200,2412,611,39,44,94,8
04001000060,2,04001000060,396,334,50,491,421,70,487,416,65,348,293,40,348,301,46,346,273,59,394,338,46,385,316,33,706,31,4,15,0,652,0,9,0,644,0,0,1001,29,7,16,10,946,0,0,0,735,22,2,11,0,704,0,6,0,698,0,0,0,1088,22,6,17,9,1052,0,5,9,1030,0,0,12,1120,51,30,8,13,1046,1,0,0,755,49,10,5,8,691,0,0,0,660,14,10,0,21,611,0,0,4,930,14,16,7,25,889,4,660,14,10,1,22,624,1
04013000166,4,04013000166,1430,1008,383,1720,1266,454,1735,1229,460,1268,940,293,1236,898,337,1256,832,383,1380,804,491,1408,891,374,3232,1971,616,485,65,70,0,455,50,70,30,0,3941,2028,1175,563,153,116,0,0,0,3322,2081,486,475,245,0,0,445,235,0,0,30,0,4105,2230,948,576,390,71,0,448,349,0,0,0,129,3498,2032,915,261,117,231,27,0,0,2884,1841,653,171,104,150,12,0,0,3105,1798,704,217,142,80,16,7,141,3675,1965,944,392,235,227,37,3105,1798,704,271,201,175,24
04013000381,4,04013000381,896,557,303,1245,841,404,1266,825,407,706,448,222,684,435,249,700,388,273,766,377,311,779,402,269,2260,1323,519,150,85,126,0,85,55,116,61,0,3619,1492,1548,335,212,213,12,0,0,2535,1672,466,222,96,57,0,147,35,44,0,22,0,3697,1868,1237,462,187,114,11,222,86,46,0,0,238,2699,1372,904,229,78,160,19,0,0,2096,1157,616,170,60,113,16,0,0,3163,1463,853,323,144,172,15,24,169,4030,1695,1215,589,247,344,61,3163,1463,853,421,205,242,34
04013000223,4,04013000223,2280,719,1505,2825,976,1849,2841,951,1847,2021,673,1316,1964,607,1352,2004,547,1426,1994,531,1331,2032,584,1229,3255,2805,285,35,79,45,0,35,79,35,0,0,5048,4092,558,101,253,44,0,0,0,3240,2770,279,25,160,10,0,25,160,0,0,0,0,5059,4031,558,96,335,8,57,96,299,0,57,0,18,4300,3417,607,129,98,89,14,0,0,3031,2469,377,80,66,58,6,0,0,3680,2702,536,57,162,53,16,24,130,5096,3656,805,177,315,154,43,3680,2702,536,110,221,106,23
04013000003,3,04013000003,1554,1275,252,1988,1684,304,1996,1655,328,1254,1032,167,1228,1012,215,1247,930,286,1588,1126,387,1621,1312,218,4824,815,3432,431,48,76,0,366,48,61,18,0,10980,1063,9025,734,195,205,14,0,0,5489,805,3985,550,15,86,0,520,15,69,0,42,0,11385,1005,9058,1187,114,204,30,1058,62,67,0,0,133,9452,728,7997,638,127,235,2,0,0,6114,624,4931,457,101,155,2,0,0,6883,635,5250,632,148,100,12,35,71,9977,799,7773,1126,246,403,38,6883,635,5250,740,198,279,20
04013000322,9,04013000322,2240,1375,812,2850,1856,994,2890,1769,1075,1861,1169,613,1823,1127,692,1858,1014,790,2140,1106,913,2181,1316,710,5516,2301,2176,594,290,161,0,594,280,158,0,0,9207,2846,4674,1103,540,277,0,0,0,5501,2086,2064,876,260,208,0,876,250,203,0,0,0,8871,2572,4276,1561,514,408,0,1257,406,221,0,0,141,7423,2002,4152,939,352,189,40,0,0,4772,1541,2419,560,238,111,22,0,0,5962,1507,3172,457,513,62,14,39,198,8517,1886,4838,909,827,329,45,5962,1507,3172,581,597,236,34
04013000604,8,04013000604,1541,655,852,1846,835,1011,1864,810,1033,1354,613,694,1312,544,762,1352,520,796,1502,523,855,1527,580,823,2066,1589,339,60,30,4,40,46,30,4,0,0,2853,2189,498,170,55,17,40,0,0,1877,1355,358,48,55,4,65,41,40,4,65,0,0,2733,2026,503,48,80,5,65,42,50,5,65,5,37,3359,2429,629,115,163,66,14,0,0,2553,1922,405,86,111,45,8,0,0,2773,1883,518,102,123,8,11,3,125,3603,2341,777,186,212,94,29,2773,1883,518,130,158,64,15
04013000710,3,04013000710,925,656,243,1209,896,313,1216,863,329,737,525,177,720,529,188,734,484,225,930,555,313,951,650,226,2908,704,1687,368,89,49,0,358,79,49,18,0,5950,879,4412,507,336,128,7,0,0,2533,578,1554,248,54,52,0,248,50,52,0,37,0,5266,702,4090,348,155,119,7,287,62,60,0,0,63,4683,793,3489,311,64,114,12,0,0,2965,650,2042,201,46,68,7,0,0,3775,701,2726,170,30,61,19,11,57,5461,818,4164,338,61,231,30,3775,701,2726,225,46,180,19
04013000483,9,04013000483,962,383,555,1246,554,692,1276,527,722,776,311,432,750,298,449,775,270,485,916,292,561,950,339,551,2250,1882,188,112,57,4,0,111,56,0,4,0,3277,2594,369,203,94,34,5,0,0,1936,1622,161,77,60,10,0,76,59,0,0,10,0,2760,2262,256,163,107,38,5,89,91,0,0,0,63,2621,1762,517,235,116,32,15,0,0,1770,1261,293,136,74,22,9,0,0,2454,1647,461,160,70,10,6,15,85,3397,2115,776,302,131,103,28,2454,1647,461,195,95,66,18
04013000324,4,04013000324,2557,1701,765,3490,2493,997,3547,2417,1016,1965,1365,521,1912,1308,603,1955,1191,705,2478,1310,978,2518,1455,753,7800,3715,1985,965,305,789,34,935,290,770,0,0,11341,3984,4252,1567,524,1549,50,0,0,7885,3800,2120,1030,230,668,30,955,220,634,30,4,0,11605,4066,4517,1713,428,1315,58,1393,381,917,56,27,248,10224,4120,3656,1209,450,1084,89,0,0,7748,3608,2350,881,342,716,48,0,0,8877,3870,2444,1035,363,668,69,78,350,11191,4353,3467,1764,535,1307,153,8877,3870,2444,1256,470,941,88
04013000654,5,04013000654,3481,1240,2174,4405,1658,2747,4448,1601,2775,3015,1139,1824,2930,1029,1895,3001,926,2020,3113,916,2024,3204,1115,1783,4507,3318,938,77,152,15,15,67,137,15,0,0,6868,4778,1442,140,467,34,15,0,0,5070,3795,915,79,250,14,15,69,210,10,15,0,0,7470,5317,1291,127,700,36,13,70,576,20,13,0,183,6373,4584,1072,303,356,98,23,0,0,4021,3004,595,168,212,56,13,0,0,5678,3937,869,214,362,52,10,24,210,8333,5688,1372,417,662,197,40,5678,3937,869,264,440,146,33
04013000630,3,04013000630,1158,854,280,1407,1074,333,1417,1032,368,1021,756,215,999,752,246,1026,702,281,1097,679,354,1111,803,232,3190,902,2125,144,10,13,0,134,0,0,0,0,6892,1284,5429,249,9,14,0,0,0,3259,971,2151,129,3,10,0,119,0,0,0,0,0,6882,1405,5327,322,10,10,0,119,0,0,0,0,31,5724,927,4500,209,88,104,2,0,0,3592,776,2622,120,69,50,0,0,0,3926,552,3119,154,23,39,6,2,31,5921,645,4931,284,68,198,19,3926,552,3119,188,45,136,11
04013000021,1,04013000021,2423,1122,1255,2927,1467,1460,2949,1430,1464,2133,1063,1027,2091,958,1126,2130,832,1254,2327,853,1332,2394,985,1234,4497,3517,657,99,91,69,50,84,69,20,4,0,6029,4282,1271,161,157,72,66,0,0,4667,3396,690,198,254,84,35,162,190,40,35,10,0,6071,4027,1220,274,414,87,55,162,265,38,37,62,262,5449,4056,951,196,198,83,23,0,0,4196,3310,577,125,143,48,10,0,0,4253,3146,575,120,193,25,5,9,180,5394,3793,845,272,367,165,22,4253,3146,575,169,258,129,11
04013000179,1,04013000179,2387,741,1631,2840,956,1884,2833,991,1816,2174,697,1466,2114,594,1517,2165,535,1617,2240,494,1671,2273,672,1517,3106,2865,82,27,104,32,0,27,104,25,0,0,3735,3318,93,27,194,77,0,0,0,3487,3242,60,47,120,27,0,47,120,20,0,0,0,4110,3672,56,44,216,66,0,44,190,59,0,45,45,3558,3253,120,40,112,28,5,0,0,2787,2589,81,25,75,17,4,0,0,3373,3041,126,27,101,3,0,25,50,3961,3491,182,57,165,38,0,3373,3041,126,38,112,21,0
04021000035,2,04021000035,1445,642,776,1968,944,1024,1988,889,1072,1153,548,570,1136,519,616,1149,441,678,1288,487,712,1293,527,690,2630,1360,955,145,135,39,0,145,135,14,0,0,3477,1589,1533,152,179,54,0,0,0,3010,1765,1125,34,40,44,0,34,40,14,0,0,0,4462,2133,2153,67,75,47,0,45,62,13,0,0,56,3029,1604,1077,182,127,138,15,0,0,2055,1231,592,110,84,74,9,0,0,3180,1618,1094,169,177,14,16,6,86,4348,1957,1740,344,266,144,46,3180,1618,1094,217,203,70,26
04021000063,5,04021000063,899,318,561,1123,451,672,1135,417,701,753,304,422,749,268,478,755,216,516,892,284,510,918,275,573,2635,2445,65,75,10,40,0,75,10,10,0,0,3259,2782,214,122,137,42,0,0,0,2760,2305,235,90,110,20,0,90,110,10,0,0,0,3558,2619,420,157,327,19,0,157,267,11,0,0,84,2927,2406,392,34,50,48,11,0,0,2394,2072,226,23,35,36,7,0,0,2642,2103,344,27,42,17,2,13,94,3087,2328,528,63,89,94,11,2642,2103,344,54,63,74,8
