GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
19147147016,4,19147147016,66,13,53,73,14,59,73,15,58,57,13,43,45,29,0,69,10,57,69,13,53,78,77,0,0,0,0,0,0,0,0,0,0,114,112,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,115,111,0,0,0,0,0,0,0,0,0,0,0,129,127,0,1,1,0,0,0,0,101,100,0,0,1,0,0,0,0,93,84,4,0,0,0,0,0,5,119,108,4,2,0,5,0,93,84,4,1,0,4,0
19059059001,4,19059059001,46,12,34,51,12,39,52,15,37,41,12,27,32,25,0,49,9,38,50,12,35,74,70,0,0,0,0,0,0,0,0,0,0,94,89,1,0,2,1,0,0,0,73,68,4,0,0,0,0,0,0,0,0,0,0,89,83,6,0,1,0,0,0,0,0,0,0,0,90,85,0,4,0,1,0,0,0,71,69,0,1,0,1,0,0,0,83,80,0,1,1,0,0,1,0,98,95,0,1,1,0,0,83,80,0,1,1,0,0
19147147013,4,19147147013,85,29,56,99,32,67,102,35,64,72,26,45,60,48,0,86,18,64,86,24,58,129,125,0,0,2,3,0,0,0,2,0,0,175,172,0,0,1,4,0,0,0,126,124,0,0,3,1,0,0,0,0,0,0,0,179,174,0,0,4,3,0,0,0,0,0,0,4,199,199,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,122,119,2,1,0,0,0,0,0,175,166,8,1,0,1,0,122,119,2,1,0,1,0
19109109029,4,19109109029,390,102,282,444,97,340,440,113,309,350,106,235,295,219,0,415,101,301,420,97,306,559,551,4,10,1,0,0,10,1,0,0,0,735,718,7,10,3,0,2,0,0,598,571,0,25,2,0,0,25,2,0,0,0,0,788,761,1,25,3,0,1,25,3,0,0,0,0,748,732,9,3,1,3,0,0,0,540,528,8,3,0,1,0,0,0,535,516,12,1,1,0,0,0,5,762,716,30,6,2,3,0,535,516,12,1,2,2,0
19153153244,3,19153153244,1392,1041,299,1481,1141,300,1471,1121,318,1327,1039,255,1262,1062,0,1366,902,403,1388,1003,262,1910,1637,68,176,11,10,0,151,0,0,0,0,2538,1980,145,431,11,20,0,0,0,2020,1718,44,203,11,11,0,123,0,1,0,24,0,2607,2079,102,400,11,37,0,266,0,2,0,0,159,2526,1972,167,245,135,23,6,0,0,2008,1626,111,156,106,14,4,0,0,1895,1511,94,143,55,3,0,12,77,2396,1797,143,301,104,39,6,1895,1511,94,181,66,34,3
19029029002,3,19029029002,152,35,117,152,42,110,154,45,106,148,34,110,110,74,0,179,31,140,184,35,140,225,223,0,2,2,0,2,0,0,0,0,0,291,287,0,2,2,0,2,0,0,248,246,2,0,0,0,0,0,0,0,0,0,0,361,356,3,0,0,0,1,0,0,0,1,0,0,333,329,3,0,1,0,0,0,0,248,246,1,0,1,0,0,0,0,231,227,1,0,2,0,0,0,1,295,288,2,2,2,0,0,231,227,1,0,2,0,0
19029029003,3,19029029003,82,26,56,90,29,61,90,30,59,70,23,45,57,45,0,84,20,62,85,24,55,115,115,0,0,0,0,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,173,173,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,132,127,2,0,0,1,0,0,2,163,156,2,0,2,4,0,132,127,2,0,1,3,0
19187187039,4,19187187039,837,367,446,915,397,503,907,421,455,721,347,365,642,502,0,882,323,519,905,379,479,1423,1328,23,75,0,0,0,75,0,0,0,0,1833,1649,73,112,0,0,0,0,0,1336,1278,5,51,0,0,0,51,0,0,0,0,0,1774,1600,56,116,0,0,0,74,0,0,0,0,40,1888,1717,91,55,24,2,0,0,0,1456,1368,46,28,13,2,0,0,0,1456,1251,96,56,12,4,2,7,28,1972,1599,158,149,29,44,5,1456,1251,96,69,19,21,4
19187187019,4,19187187019,149,50,97,171,53,115,166,54,108,130,51,75,113,87,0,155,41,107,156,48,97,245,241,0,0,0,1,0,0,0,0,0,0,355,354,0,0,1,1,0,0,0,220,214,0,0,0,3,0,0,0,0,0,0,0,284,281,0,0,1,3,0,0,0,0,0,0,4,316,298,10,6,1,0,1,0,0,234,227,5,0,1,0,1,0,0,245,231,3,0,0,0,0,0,11,327,310,3,2,0,4,0,245,231,3,2,0,3,0
19181181009,1,19181181009,306,91,208,342,105,229,340,103,229,294,100,188,255,165,0,306,67,229,312,90,205,424,424,0,0,0,0,0,0,0,0,0,0,580,580,0,0,0,0,0,0,0,395,393,0,0,0,0,0,0,0,0,0,0,0,590,581,4,0,0,0,0,0,0,0,0,0,0,496,475,15,4,0,3,0,0,0,382,366,12,2,0,3,0,0,0,410,379,8,1,2,0,0,0,20,547,490,10,8,8,17,0,410,379,8,1,6,9,0
19181181014,1,19181181014,3,1,2,3,1,2,3,1,2,3,1,2,3,2,0,4,1,3,4,1,2,4,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,2,0,0,0,0,1,0
19153153341,3,19153153341,1712,769,909,1873,953,896,1861,881,955,1580,732,837,1355,1057,0,1692,562,1085,1704,757,836,1913,1610,3,34,264,1,0,33,259,1,0,0,2869,2485,6,72,298,1,0,0,0,1990,1838,3,37,112,1,0,33,108,1,0,0,0,2681,2430,6,70,173,2,0,68,157,2,0,0,16,2424,2146,61,46,167,3,1,0,0,1660,1499,30,26,103,1,1,0,0,2182,1875,59,85,114,3,0,0,46,2983,2504,103,144,195,25,3,2182,1875,59,100,123,20,1
19153153043,3,19153153043,1039,400,599,1145,456,662,1132,459,627,936,391,513,814,586,0,1039,312,680,1051,377,598,1864,1635,50,129,0,54,0,95,0,40,0,0,2354,2085,73,150,0,74,0,0,0,1866,1683,50,100,0,39,0,65,0,25,0,0,0,2355,2140,56,127,0,57,0,65,0,27,0,0,68,2228,1991,55,134,21,26,2,0,0,1779,1578,36,129,13,22,2,0,0,2038,1758,74,113,8,35,2,7,41,2458,2117,102,129,21,80,6,2038,1758,74,117,15,66,5
19153153204,3,19153153204,805,507,263,863,559,287,844,541,268,704,487,198,658,566,0,854,437,362,876,533,268,1955,1294,81,323,244,7,0,270,235,3,3,0,2957,1391,369,741,452,31,4,0,0,1892,1346,49,255,225,14,0,200,225,10,0,4,0,3432,1868,356,593,601,19,5,488,596,9,0,0,114,2710,1829,290,422,176,22,1,0,0,2189,1624,184,257,119,16,0,0,0,2564,1658,332,287,176,8,4,31,68,3062,1810,467,455,246,55,6,2564,1658,332,317,182,40,5
19153153258,3,19153153258,1229,954,227,1274,1040,209,1269,1014,216,1186,963,198,1134,993,0,1224,835,321,1237,926,221,1859,1331,140,369,9,0,0,347,3,0,11,0,2146,1464,248,419,17,58,0,0,0,2122,1656,72,340,63,0,0,322,52,0,0,0,0,2339,1769,157,345,67,60,0,319,55,0,0,0,37,2083,1480,121,404,81,17,0,0,0,1685,1264,74,283,61,16,0,0,0,1724,1312,105,170,49,1,2,6,79,2050,1514,150,271,78,38,6,1724,1312,105,214,65,35,5
19153153280,3,19153153280,1560,905,597,1680,1020,621,1663,1020,593,1406,883,486,1291,995,0,1595,760,757,1619,868,638,2786,2447,165,124,0,40,0,87,0,20,7,0,3631,2953,385,250,15,39,15,0,0,2582,2257,175,115,0,35,0,89,0,15,0,2,0,3390,2672,359,266,0,35,1,182,0,17,0,0,159,3327,2761,241,169,141,34,6,0,0,2663,2315,141,98,97,14,3,0,0,2799,2180,284,135,65,14,4,12,105,3524,2553,477,285,125,97,6,2799,2180,284,173,93,73,5
19153153228,3,19153153228,1523,831,628,1688,920,740,1666,912,677,1308,792,478,1194,947,0,1582,727,756,1609,847,636,2565,2398,46,52,71,0,0,52,41,0,0,0,3629,2954,448,124,103,0,0,0,0,2260,2119,24,57,62,4,0,57,32,0,0,0,0,3057,2585,233,140,99,2,0,104,70,0,0,0,68,3359,2910,207,129,114,23,5,0,0,2470,2209,110,70,69,18,4,0,0,2588,2014,294,100,67,5,3,11,94,3420,2521,468,213,125,64,7,2588,2014,294,126,74,55,5
19153153221,3,19153153221,1164,756,346,1255,840,379,1242,835,342,981,710,242,927,772,0,1270,690,493,1300,777,389,2409,1925,245,158,75,5,0,134,50,0,0,0,3629,2278,686,371,320,17,0,0,0,2313,1811,278,142,66,13,0,127,46,0,0,4,0,3546,2229,661,372,296,25,1,193,271,0,0,2,189,3117,2171,471,350,125,29,9,0,0,2297,1763,259,176,87,21,8,0,0,2200,1405,403,193,99,8,10,6,76,2964,1717,634,386,158,116,20,2200,1405,403,225,109,78,18
19153153250,3,19153153250,1094,686,365,1251,803,418,1229,792,400,929,606,303,848,707,0,1100,588,450,1131,719,321,2305,1510,365,175,245,10,0,165,190,10,0,0,3617,2006,707,536,475,113,0,0,0,2270,1560,335,119,245,4,0,115,195,4,0,0,0,3521,2073,654,464,477,160,0,229,425,7,0,0,133,2696,1618,385,323,380,32,2,0,0,1837,1231,204,178,224,16,2,0,0,2326,1075,453,201,521,9,2,8,57,3160,1287,698,368,786,67,8,2326,1075,453,230,544,48,2
19153153308,3,19153153308,1238,764,418,1347,892,428,1325,850,428,1101,737,332,1018,835,0,1268,639,567,1295,743,427,1736,1481,27,109,107,0,0,109,107,0,10,0,2795,1624,326,154,678,15,11,0,0,1830,1579,35,114,101,0,0,114,101,0,0,2,0,2919,1766,411,165,552,12,0,158,539,0,0,0,46,2964,2247,274,191,248,16,5,0,0,2508,1990,188,131,195,11,5,0,0,2397,1647,168,260,241,1,4,9,67,2861,1845,217,414,343,45,7,2397,1647,168,278,263,38,6
19153153209,3,19153153209,1353,799,505,1468,900,535,1453,866,545,1221,788,413,1140,897,0,1373,680,632,1398,783,510,2080,1822,151,59,35,0,3,59,30,0,4,0,2690,2062,194,139,284,3,4,0,0,1875,1552,176,33,97,0,7,33,81,0,7,10,0,2462,1789,276,81,310,11,6,41,282,0,6,21,49,2524,2063,126,232,103,40,0,0,0,1974,1697,72,132,70,23,0,0,0,2075,1487,143,102,257,11,1,6,68,2733,1787,237,255,417,44,6,2075,1487,143,135,274,30,3
19141141016,4,19141141016,439,112,321,471,113,344,474,121,338,379,98,276,282,223,0,462,80,373,468,109,341,653,609,15,10,15,4,0,10,15,4,0,0,884,785,53,24,21,5,0,0,0,668,614,25,15,10,4,0,15,10,4,0,0,0,1029,818,89,93,22,8,0,87,18,8,0,0,10,909,863,20,9,7,7,0,0,0,693,666,12,4,6,5,0,0,0,703,650,30,9,4,2,0,0,8,896,828,34,18,9,8,1,703,650,30,11,6,6,1
19153153001,3,19153153001,188,58,128,205,56,148,208,61,145,175,67,107,152,103,0,195,46,143,198,54,128,263,259,0,0,0,2,0,0,0,0,0,0,379,375,0,0,0,2,0,0,0,295,287,0,1,0,2,0,1,0,0,0,0,0,417,405,3,1,0,2,0,1,0,0,0,0,5,294,284,5,2,0,7,0,0,0,223,215,3,2,0,7,0,0,0,241,237,4,0,0,0,0,0,0,325,315,5,1,3,2,0,241,237,4,1,0,1,0
19107107007,1,19107107007,160,51,109,179,56,123,175,56,119,142,47,93,114,87,0,171,36,129,174,54,110,239,237,0,1,1,1,0,1,1,1,0,0,365,353,4,4,0,0,0,0,0,237,235,0,1,1,1,0,1,1,1,0,0,0,369,360,1,5,1,0,0,0,0,0,0,0,5,352,337,10,0,2,4,0,0,0,271,262,5,0,2,1,0,0,0,251,242,2,0,0,0,0,0,7,345,330,4,7,0,0,1,251,242,2,3,0,0,1
19153153375,3,19153153375,1678,780,834,1870,961,867,1850,929,870,1532,775,728,1349,987,0,1634,559,999,1651,685,811,2645,2369,32,118,123,0,0,78,98,0,0,0,3885,3286,62,351,204,0,0,0,0,1499,1450,3,0,46,0,0,0,0,0,0,0,0,2290,2193,3,4,91,0,0,2,0,0,0,0,94,3098,2864,89,49,85,16,4,0,0,2047,1917,43,27,56,7,3,0,0,2115,1886,58,47,46,3,3,8,64,3171,2736,112,144,120,32,12,2115,1886,58,68,59,22,9
19153153312,3,19153153312,1714,861,807,1904,1093,774,1894,1005,854,1541,820,706,1329,1044,0,1688,602,1032,1718,815,763,2024,1893,43,25,45,16,0,25,45,16,0,0,2973,2698,90,24,142,19,0,0,0,2605,2475,65,30,0,35,0,30,0,35,0,0,0,3697,3396,127,30,100,33,0,30,100,33,0,0,11,2946,2651,73,67,150,7,1,0,0,2121,1933,46,49,92,4,1,0,0,2463,2086,88,58,154,1,4,10,62,3006,2480,119,119,231,28,6,2463,2086,88,71,177,16,5
19153153353,3,19153153353,1672,722,905,1820,899,877,1812,827,958,1540,686,841,1326,984,0,1655,537,1075,1657,708,832,1778,1613,58,43,63,1,0,17,51,0,0,0,2529,2249,65,73,139,1,0,0,0,2047,1869,106,18,52,0,0,8,34,0,0,0,0,2964,2721,118,25,101,0,0,16,47,0,0,0,63,2736,2454,57,75,145,10,2,0,0,1920,1760,34,36,88,5,1,0,0,2037,1817,57,35,87,1,0,5,35,2800,2450,86,82,145,27,2,2037,1817,57,38,96,22,0
19153153231,3,19153153231,1138,653,429,1272,712,533,1250,726,469,944,610,301,879,714,0,1189,588,516,1222,670,459,2403,2127,98,103,34,30,0,78,30,10,15,0,3427,2482,473,312,160,66,0,0,0,2516,2128,238,90,39,18,0,50,35,4,0,10,0,3542,2438,799,169,141,52,0,113,74,7,0,0,111,3467,2631,484,209,129,38,6,0,0,2535,2066,261,105,86,25,5,0,0,2575,1826,346,169,92,14,0,16,112,3377,2216,570,355,146,127,7,2575,1826,346,210,110,87,4
19153153365,3,19153153365,1903,924,908,2063,1066,944,2047,1050,943,1725,921,765,1549,1205,0,1923,729,1111,1949,859,921,2661,2499,76,36,50,0,0,21,37,0,0,0,3497,3226,116,59,98,1,0,0,0,3006,2922,35,33,16,1,0,0,6,0,0,0,0,3953,3782,70,55,57,0,0,21,24,0,0,0,52,3495,3272,78,68,60,15,5,0,0,2679,2545,46,35,38,8,3,0,0,2696,2380,70,77,24,3,0,69,73,3541,2999,125,200,77,66,5,2696,2380,70,103,38,41,4
19153153225,3,19153153225,949,548,360,1087,605,465,1061,600,397,808,516,273,766,623,0,947,503,394,962,552,347,1859,1655,75,113,1,4,0,98,1,0,10,0,2521,1947,361,252,1,15,0,0,0,1570,1411,75,65,1,4,0,65,1,0,0,10,0,2117,1604,352,157,2,44,0,83,2,0,0,0,76,2523,1898,362,154,86,42,8,0,0,1899,1550,195,77,57,25,3,0,0,1921,1413,273,88,74,2,0,6,65,2550,1667,510,214,108,75,4,1921,1413,273,108,78,47,3
19147147007,4,19147147007,89,33,56,102,36,66,100,38,61,75,31,43,61,48,0,94,23,67,96,29,61,143,140,3,0,0,0,0,0,0,0,0,0,202,185,11,5,0,0,0,0,0,136,132,3,0,0,0,0,0,0,0,0,0,0,175,165,11,0,0,0,0,0,0,0,0,0,1,200,199,1,0,0,0,0,0,0,147,146,1,0,0,0,0,0,0,142,137,5,0,0,0,0,0,0,214,207,5,0,2,0,0,142,137,5,0,0,0,0
19153153235,3,19153153235,406,312,84,440,345,87,434,337,87,341,269,64,319,271,0,444,311,103,457,362,72,741,352,83,190,104,15,0,177,104,7,0,0,1412,407,380,342,280,14,0,0,0,823,438,43,223,102,18,0,214,102,4,0,0,0,1504,552,285,448,214,19,0,435,188,4,0,0,46,1751,453,382,677,234,35,7,0,0,1212,383,241,416,161,20,4,0,0,1171,390,219,340,173,6,4,2,37,1624,444,357,560,251,39,4,1171,390,219,362,178,35,4
19153153339,3,19153153339,1809,952,796,1919,1080,802,1912,1051,818,1664,956,684,1493,1171,0,1837,764,1004,1856,911,777,2208,2018,45,55,91,4,0,55,71,0,0,0,3048,2614,79,171,203,5,35,0,0,2391,2187,30,60,114,4,0,60,94,0,0,0,0,3316,2853,54,159,249,3,32,101,145,0,0,0,164,3082,2741,94,131,100,11,7,0,0,2432,2191,66,87,76,7,6,0,0,2356,1992,123,86,94,1,1,3,56,3030,2448,197,187,152,49,5,2356,1992,123,104,107,27,4
19153153352,3,19153153352,1943,1084,805,2237,1352,832,2217,1298,860,1758,1024,703,1571,1256,0,1847,805,983,1864,1013,754,2765,2653,29,88,1,0,0,87,1,0,0,0,3657,3328,37,172,122,0,0,0,0,2971,2586,14,280,91,0,0,280,91,0,0,0,0,4171,3081,36,651,399,2,0,619,399,0,0,0,36,3313,2968,70,91,172,11,5,0,0,2322,2130,36,41,109,7,5,0,0,3467,2741,122,294,230,11,0,1,68,4457,3246,179,622,363,47,0,3467,2741,122,317,252,35,0
19153153237,3,19153153237,718,564,127,775,617,133,753,586,131,571,467,90,543,479,0,800,572,201,820,668,105,1825,795,220,775,34,35,0,715,34,0,0,0,3336,1010,1049,1377,96,270,0,0,0,1905,995,105,714,90,45,0,645,90,0,0,0,0,3405,1243,746,1513,114,44,0,1202,114,0,0,0,100,3017,1039,871,824,297,46,4,0,0,2163,916,508,525,216,26,2,0,0,2003,721,532,531,120,7,3,7,82,2763,806,802,949,185,75,13,2003,721,532,594,145,62,5
19153153303,3,19153153303,1227,762,412,1364,884,443,1345,867,428,1073,712,333,1002,792,0,1253,667,514,1286,744,417,2065,1604,193,194,62,7,0,182,62,0,0,0,2959,1981,358,493,159,20,0,0,0,2042,1619,196,155,61,7,0,143,61,0,0,1,0,2845,2104,224,374,159,17,0,337,63,0,0,0,115,2671,2227,248,144,40,26,8,0,0,2018,1738,159,86,24,18,5,0,0,2138,1591,247,169,62,4,0,7,58,2753,1940,355,312,96,48,4,2138,1591,247,186,72,36,1
19009009011,4,19009009011,81,31,50,93,32,61,90,32,58,65,27,38,52,41,0,78,23,53,83,28,49,110,104,0,0,0,0,0,0,0,0,0,0,140,136,0,0,0,0,0,0,0,115,112,0,0,0,0,0,0,0,0,0,0,0,148,142,0,0,0,0,0,0,0,0,0,0,0,170,169,0,0,1,0,0,0,0,116,115,0,0,1,0,0,0,0,121,121,0,0,0,0,0,0,0,156,156,0,0,0,0,0,121,121,0,0,0,0,0
19195195001,2,19195195001,120,42,74,134,46,84,140,51,81,108,38,66,94,69,0,127,34,86,127,43,77,160,154,5,0,0,0,3,0,0,0,0,0,199,187,7,0,2,0,4,0,0,167,158,7,3,0,0,0,0,0,0,0,0,0,211,194,10,5,0,0,2,5,0,0,0,0,4,211,209,2,0,0,0,0,0,0,162,160,2,0,0,0,0,0,0,146,144,0,0,0,0,0,0,2,186,174,5,3,2,0,1,146,144,0,0,1,0,0
19195195003,2,19195195003,104,37,66,118,40,77,122,49,71,93,35,56,83,64,0,112,32,75,113,40,67,171,166,3,1,2,0,0,1,1,0,0,0,226,215,4,6,1,0,0,0,0,179,174,2,1,2,0,0,1,1,0,0,0,0,226,219,2,1,1,0,0,1,1,0,0,0,1,211,207,1,3,0,0,0,0,0,155,153,1,1,0,0,0,0,0,179,173,0,1,0,0,0,2,3,241,232,2,2,0,0,0,179,173,0,2,0,0,0
19195195011,2,19195195011,172,55,115,192,61,130,190,70,114,154,53,96,136,98,0,181,45,128,180,49,118,245,242,2,2,2,0,0,0,2,0,0,0,311,301,5,0,2,0,0,0,0,222,221,2,2,2,0,0,0,2,0,0,0,0,280,274,2,0,4,0,0,0,2,0,0,0,3,326,297,12,0,14,4,0,0,0,261,245,8,0,6,3,0,0,0,260,254,3,0,0,0,0,1,2,337,317,8,4,5,1,0,260,254,3,1,1,0,0
19009009008,4,19009009008,104,31,73,118,33,85,114,33,81,94,31,61,71,57,0,116,27,85,119,35,78,168,168,0,0,0,0,0,0,0,0,0,0,204,204,0,0,0,0,0,0,0,127,127,2,0,0,0,0,0,0,0,0,0,0,165,165,2,0,0,0,0,0,0,0,0,0,0,210,208,0,0,1,1,0,0,0,167,165,0,0,1,1,0,0,0,147,146,0,1,0,0,0,0,0,187,182,0,4,1,1,0,147,146,0,1,0,0,0
19049049026,3,19049049026,786,243,525,901,310,580,898,281,598,752,246,490,640,405,0,721,155,545,720,201,459,781,758,7,1,6,7,0,1,4,2,0,0,1058,1012,17,7,18,8,0,0,0,905,859,14,7,18,13,0,3,8,6,0,0,0,1216,1125,22,9,47,14,0,6,10,4,0,1,49,1142,1121,9,3,9,2,0,0,0,847,834,8,3,2,2,0,0,0,973,918,16,1,9,0,0,4,25,1325,1243,23,9,14,14,0,973,918,16,1,11,12,0
19109109022,4,19109109022,216,52,162,238,61,176,239,57,176,199,52,147,174,137,0,214,40,170,217,49,161,177,171,2,2,2,2,0,2,2,2,0,0,224,212,3,4,2,2,2,0,0,199,189,2,7,2,2,0,2,2,2,0,0,0,311,274,19,11,2,2,4,2,2,2,0,0,16,326,316,3,0,7,0,0,0,0,247,244,1,0,2,0,0,0,0,227,223,0,1,0,0,0,1,2,287,277,0,2,2,1,0,227,223,0,1,0,0,0
19007007017,3,19007007017,81,16,64,91,16,73,91,21,66,71,15,53,58,39,0,87,17,67,88,20,64,128,123,2,0,0,4,0,0,0,3,0,0,180,157,8,0,0,8,0,0,0,128,123,1,0,0,4,0,0,0,3,0,0,0,180,161,7,1,0,8,0,0,0,5,0,0,3,189,176,1,1,5,6,0,0,0,145,141,1,0,1,2,0,0,0,129,122,6,0,0,0,0,0,1,177,169,6,0,1,1,0,129,122,6,0,1,0,0
19007007020,3,19007007020,306,92,209,339,92,240,330,97,224,270,92,169,229,162,0,329,86,232,339,92,233,621,601,13,1,0,4,0,0,0,0,0,0,827,799,12,9,0,7,0,0,0,531,500,7,2,0,23,0,0,0,15,0,0,0,754,687,30,11,0,32,0,0,0,24,0,0,18,793,777,4,0,5,7,0,0,0,595,584,3,0,4,4,0,0,0,521,497,2,0,0,2,0,0,20,670,643,2,3,4,15,1,521,497,2,1,3,13,0
19007007008,3,19007007008,213,67,144,232,63,167,230,72,152,192,72,115,164,123,0,217,53,159,222,61,160,363,360,0,3,2,0,0,3,0,0,0,0,430,425,1,3,5,1,0,0,0,361,357,0,2,0,0,0,2,0,0,0,0,0,425,420,3,3,3,3,0,3,0,0,0,0,3,458,445,7,3,1,2,0,0,0,371,361,4,3,1,2,0,0,0,283,279,1,0,0,0,0,0,3,379,372,2,0,1,1,1,283,279,1,0,0,0,1
19197197017,4,19197197017,48,18,30,49,18,31,47,17,30,42,16,26,37,29,0,48,14,32,48,16,28,75,73,0,0,0,0,0,0,0,0,0,0,94,89,4,0,0,0,0,0,0,72,70,0,0,0,0,0,0,0,0,0,0,0,97,92,2,0,0,0,0,0,0,0,0,0,0,103,90,13,0,0,0,0,0,0,87,79,8,0,0,0,0,0,0,74,72,0,1,0,0,0,0,1,95,88,3,1,3,0,1,74,72,0,1,0,0,1
19049049030,3,19049049030,717,290,415,955,425,513,957,400,541,662,279,375,569,403,0,554,153,382,558,223,312,1410,1313,69,14,17,0,0,14,17,0,0,0,1961,1797,117,29,21,0,0,0,0,786,720,41,10,20,0,0,10,20,0,0,0,0,1133,993,104,8,27,0,0,8,27,0,0,0,0,999,954,8,10,29,2,0,0,0,746,723,3,5,17,2,0,0,0,800,744,14,3,19,0,0,2,18,1064,957,33,8,37,21,0,800,744,14,4,26,8,0
19039039003,3,19039039003,286,84,196,317,89,225,316,97,211,261,80,176,230,156,0,282,77,195,286,83,186,309,300,0,0,0,10,0,0,0,10,0,0,408,398,0,0,0,10,0,0,0,253,241,0,0,0,10,0,0,0,10,0,0,0,362,353,0,0,0,10,0,0,0,10,0,0,0,488,479,4,4,2,0,0,0,0,369,367,1,0,1,0,0,0,0,385,369,6,1,0,0,0,4,5,480,454,10,4,4,6,1,385,369,6,1,2,3,1
19137137010,3,19137137010,83,18,65,91,18,73,91,18,73,78,18,58,59,42,0,93,16,73,95,18,71,105,101,0,0,1,1,0,0,1,0,0,0,146,133,0,0,3,1,0,0,0,111,105,0,0,1,1,0,0,1,0,0,0,0,149,145,0,0,1,0,0,0,1,0,0,0,0,172,163,6,1,1,0,1,0,0,135,130,3,0,1,0,1,0,0,139,139,0,0,0,0,0,0,0,162,162,0,0,0,0,0,139,139,0,0,0,0,0
19007007004,3,19007007004,354,105,242,401,108,285,400,113,269,314,106,202,272,204,0,365,103,250,369,105,249,474,471,0,4,4,0,0,0,0,0,0,0,610,603,0,3,1,0,0,0,0,424,420,0,4,4,0,0,0,0,0,0,0,0,560,549,0,3,13,0,0,0,12,0,0,0,4,663,646,8,0,1,8,0,0,0,502,490,5,0,1,6,0,0,0,486,474,5,0,2,0,0,0,5,636,609,6,8,4,12,2,486,474,5,0,2,5,1
19007007016,3,19007007016,87,17,70,97,18,79,95,24,70,78,17,58,64,42,0,94,19,73,96,21,70,160,155,2,0,0,0,0,0,0,0,0,0,206,197,5,2,0,0,0,0,0,142,140,0,0,0,0,0,0,0,0,0,0,0,191,187,0,1,0,0,0,0,0,0,0,0,2,198,197,0,1,0,1,0,0,0,158,158,0,0,0,0,0,0,0,150,146,0,0,1,0,0,0,3,194,184,0,3,3,3,1,150,146,0,3,1,0,0
