GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
45045000207,4,45045000207,1127,874,233,1563,1139,390,1566,1159,391,920,697,196,924,738,183,928,777,109,896,713,165,2921,1412,44,1447,9,13,0,1412,6,9,0,0,4129,1686,469,1933,38,16,11,0,0,2994,1287,155,1525,12,17,0,1492,6,10,0,0,0,4187,1570,570,2036,38,22,26,1912,6,12,0,3,116,3324,810,208,2295,19,24,0,0,0,2505,683,127,1692,10,18,0,0,0,3506,1470,483,1424,24,6,0,8,91,4509,1627,745,2051,56,99,1,3506,1470,483,1494,39,74,1
45045000234,4,45045000234,1014,940,64,1135,1042,81,1134,1059,70,841,787,40,830,790,40,1091,1022,52,1056,954,88,1998,180,78,1741,0,0,0,1741,0,0,0,0,3138,185,344,2635,13,0,13,0,0,1937,183,59,1695,0,0,0,1695,0,0,0,0,0,2793,192,226,2398,13,0,13,2375,0,0,0,0,0,2744,210,225,2317,5,10,0,0,0,2009,186,138,1691,5,9,0,0,0,2072,223,220,1573,6,0,1,10,39,2797,264,370,2140,22,51,8,2072,223,220,1617,7,31,4
45029000008,1,45029000008,627,461,161,660,477,177,657,479,175,532,407,120,533,412,121,700,519,162,671,473,194,773,215,46,510,0,0,0,510,0,0,0,0,901,250,45,610,0,0,0,0,0,945,237,52,654,0,0,0,654,0,0,0,0,0,1141,295,52,792,0,0,0,792,0,0,0,0,0,1160,244,5,903,2,7,0,0,0,930,212,3,710,0,6,0,0,0,913,261,8,627,1,0,0,3,13,1105,299,13,773,1,15,0,913,261,8,633,1,6,0
45029000010,6,45029000010,452,148,295,489,172,308,490,179,306,357,118,233,360,124,236,510,154,340,492,132,341,717,547,0,158,13,0,0,158,0,0,0,0,956,690,0,252,13,0,0,0,0,784,506,0,279,0,0,0,276,0,0,0,0,0,1032,662,0,369,0,0,0,367,0,0,0,0,2,1002,730,29,230,2,14,0,0,0,761,579,13,161,1,10,0,0,0,798,569,21,167,1,8,1,0,31,1050,704,38,252,7,58,2,798,569,21,174,4,33,1
45029000034,6,45029000034,260,42,213,302,54,244,302,58,235,201,34,163,202,35,167,283,42,235,271,42,220,497,375,0,122,3,0,0,122,0,0,0,0,625,483,0,140,2,0,0,0,0,514,342,0,175,0,0,0,175,0,0,0,0,0,660,471,0,190,0,0,0,190,0,0,0,0,0,661,523,62,71,0,5,0,0,0,486,390,44,47,0,5,0,0,0,475,381,26,55,5,0,0,1,7,608,462,44,90,9,8,0,475,381,26,58,6,5,0
45085000134,6,45085000134,431,421,7,458,444,6,457,448,7,358,349,5,352,341,11,481,467,10,470,452,13,495,0,1,491,0,0,0,491,0,0,0,0,668,0,2,666,0,0,0,0,0,489,2,1,486,0,0,0,486,0,0,0,0,0,611,7,2,601,0,0,0,601,0,0,0,0,0,906,3,14,890,0,2,0,0,0,678,3,10,664,0,2,0,0,0,607,8,5,583,0,1,0,0,10,746,8,6,731,2,8,3,607,8,5,596,2,6,2
45085000112,6,45085000112,861,520,333,857,513,332,863,522,335,707,414,282,703,423,280,1026,626,379,1021,613,403,1277,441,48,783,0,0,1,776,0,0,0,0,1626,530,128,967,0,0,2,0,0,1505,388,55,1058,0,0,1,1041,0,0,1,0,0,1857,477,160,1217,0,0,2,1193,0,0,2,0,23,1835,657,63,1108,5,12,4,0,0,1405,509,43,849,3,9,3,0,0,1236,481,32,692,5,0,0,3,23,1513,566,51,879,5,19,0,1236,481,32,705,5,17,0
45085000101,5,45085000101,1261,1063,189,1367,1151,206,1362,1163,195,1099,914,166,1097,938,159,1304,1105,180,1279,1077,192,2675,535,20,2100,10,4,0,2100,10,4,10,0,3044,618,24,2388,30,1,0,0,0,2670,530,25,2090,10,4,0,2090,10,4,0,10,0,2938,605,27,2279,47,1,0,2258,37,1,0,0,10,3679,703,59,2892,14,19,1,0,0,3005,595,36,2356,8,15,0,0,0,2479,572,50,1821,0,1,0,3,32,2888,635,75,2169,6,30,12,2479,572,50,1844,4,20,3
45045000241,4,45045000241,2019,658,1317,2314,844,1419,2320,833,1464,1725,557,1138,1724,624,1090,2037,621,1301,2005,463,1496,2481,1927,47,179,260,10,15,179,260,10,45,0,3365,2517,47,253,523,48,40,0,0,2465,1939,37,180,263,4,12,180,263,4,12,37,0,3373,2445,34,274,602,35,28,196,573,6,10,0,109,3560,2908,95,152,390,14,1,0,0,2576,2153,63,92,258,7,1,0,0,2729,2158,102,99,278,3,0,13,76,3597,2782,164,169,405,35,1,2729,2158,102,123,293,24,0
45045000239,4,45045000239,1129,399,700,1283,488,767,1283,495,772,935,337,576,939,386,551,1194,392,715,1171,321,816,2236,1708,242,117,139,0,24,62,119,0,0,0,3254,2284,615,176,169,0,26,0,0,2103,1731,218,108,34,2,19,58,19,0,19,0,0,3047,2334,510,159,47,0,17,73,32,0,17,0,81,2633,1926,281,192,212,21,8,0,0,2038,1552,189,127,156,17,4,0,0,2142,1493,261,246,71,2,0,4,65,2739,1819,355,410,112,49,4,2142,1493,261,277,81,36,2
45045000246,4,45045000246,1474,709,733,1743,846,858,1737,875,842,1211,612,572,1211,656,553,1505,690,748,1478,603,831,2517,1575,176,704,58,4,0,704,14,4,0,0,3848,2261,456,1043,89,41,0,0,0,3171,1884,151,1032,87,0,0,1032,23,0,0,0,0,4727,2750,409,1414,144,40,0,1235,34,15,0,0,282,3515,2230,347,891,64,29,5,0,0,2558,1695,231,587,50,22,3,0,0,2647,1557,261,669,41,3,0,27,89,3467,1972,403,952,81,65,1,2647,1557,261,705,60,58,0
45085000144,5,45085000144,954,460,480,1042,507,520,1042,517,503,766,351,399,770,373,396,1040,494,525,1017,483,505,1921,1052,3,837,7,22,0,834,7,0,0,0,2633,1433,8,1144,28,20,0,0,0,1818,1143,5,656,13,5,0,655,13,4,0,0,0,2521,1482,13,930,31,66,0,929,11,65,0,0,21,2396,1284,43,1028,36,21,2,0,0,1758,964,23,738,26,15,1,0,0,1694,909,56,635,11,9,1,7,66,2258,1140,77,940,29,59,2,1694,909,56,665,18,38,2
45085000110,5,45085000110,627,261,357,724,295,419,728,301,416,494,212,275,500,227,273,661,259,383,655,261,382,1291,815,22,399,14,31,0,385,14,0,9,0,1885,976,214,611,42,52,0,0,0,1195,803,35,249,28,75,0,230,28,0,0,3,0,1722,1072,159,375,33,88,0,332,31,0,0,0,130,1430,918,76,358,48,35,14,0,0,1111,737,58,263,42,18,6,0,0,1296,799,79,304,39,5,0,4,66,1610,945,103,452,78,48,1,1296,799,79,320,63,43,1
45085000109,6,45085000109,298,250,47,271,223,47,270,226,43,271,228,41,268,225,43,351,292,53,340,286,53,343,79,17,247,0,0,3,244,0,0,0,0,480,91,55,329,0,0,4,0,0,305,57,25,212,0,0,3,204,0,0,3,0,0,412,65,75,270,0,0,3,254,0,0,3,0,17,514,79,4,432,0,0,0,0,0,416,62,2,353,0,0,0,0,0,407,62,10,313,0,0,0,0,22,480,79,10,377,0,19,0,407,62,10,321,0,18,0
45007000094,3,45007000094,1654,298,1328,1928,372,1525,1926,390,1512,1314,244,1052,1313,291,1022,1747,282,1400,1717,227,1455,2410,2337,53,21,2,0,0,21,1,0,0,0,3177,3019,73,73,10,0,0,0,0,2570,2296,238,23,3,0,0,23,0,0,0,0,0,3636,3109,414,94,16,0,0,51,1,0,0,0,56,2768,2588,43,83,46,9,0,0,0,2089,1959,31,58,34,6,0,0,0,2537,2231,60,94,46,3,0,11,92,3365,2910,123,160,75,73,4,2537,2231,60,107,54,51,4
45075000120,6,45075000120,439,303,132,475,333,138,478,341,133,352,247,102,351,254,97,480,324,150,467,312,146,662,178,0,473,0,7,0,473,0,0,0,0,1059,310,10,735,0,7,0,0,0,713,239,0,467,0,15,0,467,0,0,0,0,0,1071,348,0,710,0,15,0,710,0,0,0,0,15,1062,289,21,751,1,2,0,0,0,762,228,14,518,1,2,0,0,0,718,251,27,426,0,2,0,0,12,895,278,35,572,7,16,0,718,251,27,432,6,11,0
45013000362,1,45013000362,977,369,599,980,420,549,985,413,569,1005,363,630,1010,372,638,957,356,581,928,292,630,1415,1360,0,47,8,0,0,47,8,0,0,0,1484,1369,0,93,24,0,0,0,0,2160,1963,0,196,0,0,0,196,0,0,0,0,0,2161,1964,0,197,0,0,0,197,0,0,0,0,0,1645,1578,16,38,10,2,2,0,0,1645,1576,16,37,9,2,1,0,0,1654,1595,21,26,3,0,0,0,9,1662,1599,23,29,3,2,0,1654,1595,21,28,3,1,0
45013000185,1,45013000185,822,283,531,886,338,543,885,329,552,737,256,477,736,275,461,845,275,541,836,223,605,1115,1065,20,4,10,10,0,0,10,0,0,0,1154,1106,22,6,11,9,0,0,0,1140,1100,10,10,25,0,0,0,25,0,0,0,0,1168,1129,8,8,23,0,0,0,23,0,0,0,8,718,698,2,8,1,8,0,0,0,693,679,2,3,1,8,0,0,0,1122,1063,11,20,9,0,2,5,12,1192,1110,17,28,18,14,3,1122,1063,11,21,17,7,3
45013000183,1,45013000183,892,541,340,989,603,376,990,608,366,844,504,324,845,526,318,850,519,309,840,488,341,1566,550,20,951,47,0,0,951,47,0,0,0,2182,695,74,1333,74,0,0,0,0,1345,649,17,651,28,0,0,651,28,0,0,0,0,1790,778,64,899,53,0,0,899,53,0,0,0,0,1833,814,33,950,8,15,12,0,0,1465,740,16,687,7,13,6,0,0,1272,647,29,549,3,3,0,3,38,1556,734,42,751,12,24,1,1272,647,29,572,11,22,1
45013000120,1,45013000120,1209,395,800,1424,535,881,1433,496,931,1053,319,721,1072,381,690,1166,397,721,1145,266,864,1589,1485,13,69,13,0,12,69,13,0,0,0,1814,1704,12,68,13,0,16,0,0,1750,1558,15,102,68,1,15,102,68,1,15,0,0,2031,1832,14,101,68,1,21,101,68,1,21,0,0,1581,1383,46,137,15,7,0,0,0,1360,1210,33,104,10,6,0,0,0,1608,1464,35,74,9,1,0,3,22,1772,1575,53,102,16,21,0,1608,1464,35,79,9,14,0
45075000123,6,45075000123,701,317,373,741,322,410,741,329,402,580,276,294,587,292,295,770,336,409,752,346,392,1217,597,7,595,9,7,0,595,9,5,0,0,1622,821,5,782,12,8,0,0,0,912,391,0,500,7,13,0,500,7,13,0,0,0,1131,487,0,625,9,12,0,625,7,11,0,0,1,1479,866,7,593,7,6,1,0,0,1105,640,5,453,3,4,1,0,0,1098,671,6,391,9,5,0,0,16,1425,871,12,519,10,16,0,1098,671,6,399,10,14,0
45075000116,6,45075000116,523,319,198,555,326,222,555,333,213,409,255,147,411,264,146,605,369,228,597,361,226,1047,597,0,450,0,0,0,450,0,0,0,0,1236,704,31,501,0,0,0,0,0,1109,586,53,449,0,19,0,449,0,19,0,0,0,1436,776,109,536,0,18,0,536,0,18,0,0,0,1550,659,49,823,8,18,0,0,0,1141,514,26,588,6,14,0,0,0,1012,502,17,472,2,1,0,0,18,1308,613,34,644,11,18,1,1012,502,17,488,6,12,1
45045000295,3,45045000295,1653,587,1023,2026,765,1217,2031,799,1188,1289,457,801,1282,496,786,1669,521,1069,1630,507,1071,4707,3401,133,1087,18,71,0,1087,0,26,0,0,6260,4078,364,1670,18,116,1,0,0,3922,2826,142,767,25,151,0,767,0,75,0,0,0,5864,3591,683,1437,24,201,1,1264,0,77,0,17,228,4671,3398,103,1110,35,50,2,0,0,3475,2657,67,703,29,36,1,0,0,3902,2594,234,870,22,11,3,18,150,5218,3252,392,1398,50,122,14,3902,2594,234,934,32,89,5
45045000317,4,45045000317,1850,293,1505,2198,368,1780,2195,401,1738,1451,242,1188,1450,273,1176,1968,278,1600,1915,281,1560,4109,3807,68,177,12,36,0,177,1,13,0,0,5464,4854,278,241,29,54,1,0,0,4230,4004,53,90,47,29,0,90,37,9,0,0,0,5502,5000,182,150,91,77,0,116,81,45,0,11,65,5413,4812,308,225,24,50,1,0,0,4124,3744,209,124,15,36,1,0,0,4222,3624,229,134,15,17,0,3,200,5430,4564,349,252,71,167,8,4222,3624,229,173,50,137,5
45045000314,4,45045000314,1443,718,689,1909,971,898,1909,1009,866,1125,590,511,1125,631,492,1323,597,644,1293,531,722,2709,1795,165,723,19,9,0,723,19,9,0,0,3710,2361,285,1021,29,56,1,0,0,2861,1920,160,753,10,15,0,753,8,15,0,0,0,4453,3046,313,1055,20,56,1,1041,10,16,0,0,26,2509,1595,223,628,59,29,1,0,0,1754,1159,129,424,36,18,1,0,0,2710,1519,290,712,77,13,0,9,90,3783,2071,417,1098,122,91,4,2710,1519,290,748,97,65,4
45007000055,3,45007000055,1438,278,1135,1795,391,1386,1794,403,1367,1144,220,896,1149,257,889,1408,226,1118,1369,196,1146,1883,1765,11,47,58,8,0,47,58,0,0,0,2800,2359,180,144,126,21,0,0,0,2568,2424,24,97,21,0,0,97,21,0,0,0,0,3566,3139,128,215,91,6,0,202,86,0,0,0,12,2024,1797,35,141,35,14,0,0,0,1507,1363,19,98,19,9,0,0,0,2314,2028,51,117,53,5,0,2,58,3100,2661,99,196,87,43,1,2314,2028,51,128,64,34,1
45085000113,6,45085000113,914,387,516,1035,450,581,1037,458,572,738,297,430,736,309,426,976,414,541,962,403,539,1531,760,0,683,0,50,28,683,0,0,0,0,1811,866,0,861,0,52,30,0,0,1725,855,0,852,0,0,23,852,0,0,23,0,0,1921,895,0,1001,0,0,23,1001,0,0,23,0,0,1987,1078,24,870,6,9,2,0,0,1562,857,19,674,4,7,2,0,0,1389,777,17,556,0,5,0,2,32,1723,936,35,727,8,18,2,1389,777,17,573,3,17,1
45085000114,6,45085000114,753,407,340,861,468,388,867,475,382,585,320,253,584,329,255,827,430,389,810,420,373,1367,688,0,641,0,32,7,641,0,13,0,0,1766,919,1,749,5,88,7,0,0,1290,633,0,613,0,36,7,613,0,0,7,0,0,1558,816,0,699,5,34,6,699,0,0,6,0,40,1984,942,44,978,6,16,0,0,0,1463,725,27,699,4,10,0,0,0,1308,600,30,630,2,11,0,4,31,1686,745,43,844,13,34,2,1308,600,30,641,6,25,1
45085000154,5,45085000154,680,507,167,862,667,189,859,676,177,540,398,135,537,399,138,656,462,180,645,449,185,1555,403,33,1102,16,55,0,960,15,0,0,0,2000,500,63,1415,29,56,0,0,0,1376,455,43,875,6,46,0,763,6,0,0,0,0,1696,548,76,1084,16,46,0,948,8,0,0,0,113,1774,445,51,1268,11,11,2,0,0,1335,342,33,955,8,5,1,0,0,1226,287,42,820,9,14,2,3,49,1588,357,78,1096,29,47,4,1226,287,42,853,22,30,3
45045000337,3,45045000337,3457,1110,2259,4569,1573,2895,4572,1624,2881,2653,880,1725,2676,992,1680,3175,871,2097,3111,736,2290,4271,3511,125,495,120,8,0,486,95,7,1,0,6618,5421,330,637,257,11,2,0,0,4545,3937,87,411,103,13,0,411,70,13,0,0,0,7520,6345,355,608,212,22,0,588,114,13,0,0,106,3862,3091,258,372,139,11,2,0,0,2730,2227,162,254,82,7,2,0,0,5966,4439,482,591,224,13,8,24,185,8550,6220,738,954,418,153,22,5966,4439,482,649,266,105,14
45045000329,4,45045000329,1959,680,1240,2381,903,1439,2374,893,1459,1532,521,988,1540,581,956,1966,659,1210,1942,516,1385,3398,2655,213,419,65,47,0,399,56,47,0,0,5097,3699,265,576,438,60,0,0,0,3061,2475,313,189,48,35,0,189,37,31,0,0,0,4705,3111,405,285,528,42,0,259,434,40,0,334,120,4432,3129,359,389,545,35,2,0,0,3505,2534,259,297,407,28,2,0,0,4121,2872,314,424,375,9,2,12,113,5118,3464,414,616,529,76,6,4121,2872,314,464,398,61,5
45013000161,1,45013000161,636,323,299,714,387,319,710,401,300,517,263,239,513,276,236,689,310,351,675,312,338,1518,877,133,416,10,85,0,395,0,83,0,0,2171,1241,255,554,32,105,10,0,0,1676,919,128,446,82,103,0,428,25,101,0,0,0,2582,1367,267,741,96,125,5,653,27,123,0,0,147,1933,1117,173,606,48,26,9,0,0,1281,775,97,379,25,19,4,0,0,1433,668,153,532,20,7,2,4,47,2057,876,247,854,37,50,6,1433,668,153,550,29,36,4
45013000141,1,45013000141,778,269,487,842,319,497,842,329,494,714,247,443,716,276,439,802,251,504,790,198,571,1211,918,96,192,0,1,0,190,0,0,3,0,1573,1205,137,232,0,0,2,0,0,1111,853,89,170,0,1,0,167,0,0,0,3,0,1442,1103,127,212,0,0,1,211,0,0,0,0,3,1629,1251,106,206,73,10,15,0,0,1246,986,75,139,51,9,8,0,0,1333,1027,90,128,38,6,0,5,39,1624,1221,112,195,53,31,5,1333,1027,90,142,43,21,2
45045000254,4,45045000254,1511,293,1188,1768,364,1379,1771,377,1368,1216,228,965,1215,275,937,1563,258,1241,1543,251,1249,2516,2216,41,232,3,36,0,230,3,18,0,0,3531,2883,265,315,21,50,0,0,0,2787,2527,42,155,36,22,0,150,36,12,0,0,0,3855,3375,157,213,80,34,0,180,80,12,0,13,44,3274,3037,70,122,25,18,2,0,0,2456,2306,40,85,15,10,0,0,0,2746,2490,69,74,15,17,0,6,75,3543,3155,114,134,43,86,5,2746,2490,69,88,25,64,4
45045000262,4,45045000262,1887,649,1200,2220,824,1358,2222,825,1380,1636,584,1026,1636,653,982,1825,581,1151,1792,457,1292,4957,4160,169,493,129,9,0,451,109,0,0,0,5868,4579,397,620,225,8,21,0,0,5400,4566,200,451,148,32,0,393,120,0,0,0,0,6435,4955,312,885,230,34,0,464,190,0,0,13,501,5517,4409,436,553,133,25,0,0,0,4799,3978,306,409,113,22,0,0,0,5316,4360,265,423,123,5,0,10,130,5893,4720,328,596,174,74,6,5316,4360,265,461,164,61,5
45045000243,4,45045000243,1014,523,471,1188,635,532,1181,642,523,820,428,364,821,465,355,1058,514,485,1029,469,531,2446,1651,85,691,10,26,0,670,0,4,0,0,2947,1890,225,820,19,28,0,0,0,2168,1433,54,661,20,33,0,637,0,10,0,0,0,2533,1586,105,809,31,30,0,770,0,9,0,0,63,3078,1737,399,925,23,27,1,0,0,2433,1491,274,657,15,16,1,0,0,2461,1395,295,681,12,6,6,4,62,3090,1588,480,952,31,71,8,2461,1395,295,718,26,47,7
45045000276,4,45045000276,1315,605,674,1519,750,731,1523,780,721,1063,496,546,1061,530,530,1364,560,714,1337,501,790,2412,1611,35,621,60,0,80,621,60,0,0,0,2914,1919,104,718,58,33,82,0,0,2407,1566,30,680,30,0,100,680,30,0,100,0,0,3541,2016,88,1008,294,36,99,1008,294,0,99,0,36,2495,1636,162,608,81,20,2,0,0,1912,1297,110,446,57,11,0,0,0,2396,1472,139,574,106,3,0,12,90,2970,1742,198,832,135,65,1,2396,1472,139,602,114,53,1
45041000015,7,45041000015,722,206,510,792,228,558,792,232,548,621,180,435,623,188,435,766,205,544,755,198,545,1245,1040,10,180,0,0,0,130,0,0,20,0,1518,1218,8,255,0,0,81,0,0,1320,1110,10,190,0,10,0,155,0,0,0,15,0,1541,1254,8,225,0,27,66,151,0,0,0,27,101,1605,1166,55,368,1,17,0,0,0,1246,913,42,283,1,10,0,0,0,1199,883,60,230,3,3,0,1,19,1484,1067,89,295,6,42,1,1199,883,60,238,4,22,0
45041000018,7,45041000018,730,716,9,779,753,18,791,780,9,616,608,5,614,610,4,812,789,6,797,759,32,1920,38,0,1883,0,0,0,1883,0,0,0,0,2566,41,0,2527,0,0,0,0,0,1737,49,0,1688,0,0,0,1688,0,0,0,0,0,2598,51,0,2547,0,0,0,2547,0,0,0,0,0,2237,27,9,2203,4,11,2,0,0,1662,27,3,1628,2,9,1,0,0,1483,61,15,1356,0,2,0,0,49,1954,67,30,1864,6,22,2,1483,61,15,1410,5,16,2
45051000154,7,45051000154,1738,619,1099,2557,936,1598,2556,946,1593,1314,492,800,1312,515,796,1368,449,867,1332,378,926,1452,1334,51,15,50,0,0,5,50,0,0,0,1621,1470,54,44,50,0,0,0,0,1457,1346,34,31,45,1,0,21,45,0,0,0,0,1636,1498,36,52,47,1,0,42,47,0,0,0,11,1339,1162,62,85,25,13,0,0,0,1153,1012,45,68,20,11,0,0,0,1603,1329,72,81,27,5,0,11,78,1778,1449,95,114,50,56,6,1603,1329,72,90,38,50,3
45051000208,7,45051000208,668,311,348,821,360,455,819,373,431,538,244,285,537,256,280,662,325,323,635,299,317,1268,791,2,443,1,28,0,443,1,0,0,0,1647,917,2,703,2,27,0,0,0,1428,934,1,474,0,22,0,470,0,0,0,0,0,1871,1197,1,651,0,21,0,643,0,0,0,0,27,1476,653,80,742,3,10,1,0,0,1105,548,49,505,3,4,1,0,0,1499,913,62,478,3,2,0,0,41,1940,1131,91,680,14,30,3,1499,913,62,504,8,13,2
45051000233,7,45051000233,1163,271,879,1540,379,1150,1539,378,1146,954,232,709,955,243,712,1044,233,790,1004,176,806,1511,1481,12,4,0,8,0,4,0,0,0,0,1710,1560,50,7,91,7,0,0,0,1488,1446,12,4,0,22,0,4,0,0,0,0,0,1657,1500,49,7,81,23,0,7,77,0,0,0,23,1554,1429,54,40,13,22,4,0,0,1410,1321,34,34,9,12,3,0,0,2074,1974,28,32,9,2,0,1,28,2220,2098,33,43,16,27,0,2074,1974,28,35,11,23,0
45001000015,3,45001000015,544,174,364,721,204,510,721,205,504,490,137,349,490,145,345,419,184,227,407,164,237,873,514,1,354,0,0,0,354,0,0,0,0,1222,691,43,489,0,0,0,0,0,809,528,1,277,0,0,0,277,0,0,0,0,0,1053,633,60,358,0,0,0,358,0,0,0,0,0,1153,627,19,502,8,8,0,0,0,881,502,11,361,5,6,0,0,0,861,631,21,185,5,1,0,0,18,1089,805,35,221,9,7,1,861,631,21,187,7,6,1
45045000311,4,45045000311,1181,462,679,1519,603,876,1513,630,843,908,357,527,906,390,514,1137,405,657,1110,379,679,2205,1638,132,432,1,2,0,432,1,2,0,0,2889,2015,319,493,5,8,1,0,0,2300,1603,110,583,6,2,0,583,2,2,0,0,0,2837,1958,214,623,11,10,0,622,3,2,0,25,12,2557,1820,157,532,34,16,11,0,0,1871,1398,103,340,22,10,6,0,0,2525,1660,222,469,56,12,2,22,82,3107,1977,326,652,91,78,7,2525,1660,222,512,75,54,2
45051000218,7,45051000218,1763,467,1280,2318,682,1623,2320,662,1646,1476,403,1056,1482,415,1067,1508,355,1129,1459,277,1156,2056,1931,69,50,0,14,0,42,0,14,0,0,2377,2143,131,59,0,45,0,0,0,2233,2114,79,30,0,13,0,30,0,13,0,0,0,2757,2545,153,28,0,33,0,28,0,33,0,0,0,1445,1321,42,49,31,9,0,0,0,1281,1187,34,36,22,4,0,0,0,2930,2720,63,61,19,0,3,2,62,3104,2836,82,95,31,46,5,2930,2720,63,66,24,38,3
45085000142,5,45085000142,924,729,184,1005,767,227,1007,781,219,793,630,145,786,633,153,1001,799,169,963,752,191,1806,449,0,1305,51,0,0,1305,21,0,0,0,2549,550,0,1924,74,0,0,0,0,1844,453,0,1391,0,0,0,1391,0,0,0,0,0,2556,481,0,2076,0,0,0,2076,0,0,0,0,0,2372,544,60,1758,18,16,2,0,0,1706,422,34,1242,8,10,0,0,0,1587,405,29,1108,12,3,0,0,30,2106,524,38,1510,24,30,8,1587,405,29,1131,18,13,2
45085000120,5,45085000120,604,216,376,682,268,406,681,267,402,517,170,332,519,187,332,614,210,383,603,191,398,939,611,15,294,8,8,0,294,8,8,0,0,1406,961,44,365,30,8,0,0,0,997,674,40,266,13,13,0,266,13,13,0,0,0,1402,962,70,322,34,13,0,321,34,13,0,0,1,1251,831,15,392,7,5,0,0,0,974,654,10,300,6,3,0,0,0,988,625,39,267,11,1,1,3,41,1297,807,61,378,44,26,3,988,625,39,286,26,23,3
45085000139,5,45085000139,1172,488,664,1424,633,773,1427,646,753,1017,442,559,1010,448,561,1086,399,659,1070,355,694,1716,1241,15,415,42,1,0,415,42,1,1,0,2289,1648,41,531,63,5,3,0,0,1588,1164,7,358,50,7,0,358,50,3,0,3,0,2094,1544,19,443,76,6,9,439,49,3,0,0,39,2300,1503,64,672,53,33,8,0,0,1674,1109,46,479,37,17,2,0,0,1884,1156,37,596,24,5,0,4,62,2353,1430,60,761,54,33,4,1884,1156,37,612,41,20,0
45085000151,5,45085000151,661,468,186,796,581,206,795,599,190,550,382,161,549,391,157,646,437,195,635,425,201,1283,576,38,647,13,0,0,623,7,0,9,0,1637,723,62,862,25,0,0,0,0,1080,495,61,504,13,0,0,479,7,0,0,9,0,1369,609,58,725,26,0,0,626,8,0,0,2,63,1499,509,35,926,23,13,3,0,0,1115,396,20,677,15,10,1,0,0,1432,505,52,804,14,4,1,6,46,1811,587,74,1114,27,24,8,1432,505,52,841,25,17,7
45045000250,4,45045000250,648,481,157,875,643,221,871,656,204,506,381,114,509,393,116,591,430,145,571,398,158,1215,458,37,713,1,35,0,674,1,0,0,0,1568,480,136,947,1,39,0,0,0,1090,430,36,619,0,4,0,619,0,0,0,0,0,1484,464,164,855,0,5,0,846,0,0,0,0,10,1689,581,112,988,3,21,1,0,0,1250,467,68,711,1,17,1,0,0,1637,481,185,886,12,4,0,6,63,2250,555,301,1326,45,48,5,1637,481,185,932,23,36,2
45051000136,7,45051000136,1180,350,815,1529,459,1057,1524,475,1019,872,262,582,879,291,587,1184,322,828,1149,302,829,2425,1857,12,547,0,7,0,547,0,0,0,0,3317,2214,284,752,63,8,0,0,0,2418,1891,11,492,0,14,0,492,0,0,0,0,0,3472,2176,546,654,0,14,0,650,0,0,0,89,14,2918,2012,266,605,31,19,3,0,0,2146,1575,153,392,19,10,2,0,0,2641,1840,229,427,14,23,1,10,97,3452,2263,384,684,25,87,12,2641,1840,229,463,22,68,9
