,AL,AZ,AR,CO,CT,FL,GA,IL,IN,IA,KS,LA,MD,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,PA,SC,TN,TX,UT,VA,WA,WI
1264,6,4,4,3,0,16,9,6,7,2,3,5,0,7,5,3,6,2,1,3,1,7,8,10,5,9,5,7,20,3,3,3,6
1265,6,4,4,3,0,16,9,6,7,2,3,5,0,7,5,3,6,2,1,3,1,7,8,10,5,9,5,7,20,3,4,3,6
1266,6,4,4,3,0,16,9,6,7,2,3,5,1,7,5,3,5,2,1,3,1,7,8,10,5,9,5,7,20,3,4,3,6
1267,6,4,4,3,0,16,9,6,7,2,3,5,1,7,5,3,5,2,1,3,1,8,8,10,5,9,6,7,20,3,4,3,6
1268,6,4,4,3,0,16,9,6,7,2,3,5,1,7,5,3,5,2,1,3,0,8,8,10,5,8,6,7,20,3,4,3,6
1269,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,5,2,1,3,0,8,8,10,5,8,6,7,20,3,4,3,6
1270,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,5,2,1,3,1,8,8,10,5,8,6,7,20,3,4,3,6
1271,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,6,2,1,3,1,7,9,10,5,8,6,7,20,3,4,3,6
1272,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,6,2,1,3,1,7,9,10,5,8,6,7,20,3,4,3,6
1273,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,6,2,1,3,1,7,10,10,5,8,6,7,20,3,4,3,6
1274,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,6,2,1,3,1,7,9,10,5,8,5,8,20,3,4,3,5
1275,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,6,2,1,3,1,8,9,10,5,8,5,8,20,3,4,3,5
1276,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,6,3,1,2,1,8,9,10,5,8,5,8,20,3,4,3,5
1277,6,4,4,4,0,16,9,6,7,2,3,5,1,7,5,3,6,2,1,3,1,8,9,10,5,8,5,8,20,3,4,3,5
1278,6,4,4,4,0,16,9,6,7,3,3,5,1,7,5,3,6,2,1,3,1,8,9,10,5,8,5,8,20,3,3,3,5
1279,6,4,4,4,0,16,9,6,7,3,3,5,1,7,5,3,6,2,2,3,1,8,9,10,5,8,5,8,20,3,3,3,5
1280,6,4,4,4,0,16,9,6,7,3,3,5,2,7,5,4,6,2,1,3,1,8,9,10,5,8,5,8,20,3,3,3,5
1281,6,4,4,4,0,16,9,6,7,2,3,5,2,7,5,3,6,2,1,3,1,8,9,10,5,8,5,8,20,4,3,3,5
1282,6,4,4,4,0,16,9,6,7,2,3,5,2,7,5,3,6,2,1,3,1,8,8,10,5,8,5,8,20,4,4,3,5
1283,6,4,4,4,0,16,9,6,7,2,3,5,2,7,5,3,6,2,1,3,1,8,8,10,5,8,5,8,20,4,4,3,5
1284,6,5,4,4,0,16,9,6,7,2,3,5,2,7,5,3,6,2,1,3,1,8,8,10,5,8,5,8,20,3,4,3,5
1285,6,5,4,4,0,16,9,6,7,2,3,5,2,7,5,3,6,2,1,3,1,9,8,10,5,8,5,8,21,3,4,3,5
1286,6,4,4,4,0,16,8,6,7,2,3,5,2,7,5,3,5,2,1,3,1,9,7,10,5,8,5,7,21,3,4,3,5
1287,6,4,4,3,0,16,9,6,7,2,3,5,2,7,5,3,5,3,2,3,1,8,7,10,5,8,5,7,21,3,4,3,5
1288,6,5,4,3,0,16,9,6,7,2,3,5,2,6,5,3,5,2,1,3,1,8,6,10,5,8,5,7,21,3,4,3,5
1289,6,5,4,3,0,16,9,6,7,2,3,5,1,6,5,3,5,2,1,3,1,8,6,10,5,9,5,7,21,3,4,3,5
1290,6,5,4,3,0,15,9,6,7,2,3,5,1,7,5,3,5,3,2,3,1,8,6,10,5,10,5,7,21,3,4,3,5
1291,6,5,4,3,0,15,9,6,7,2,3,5,1,7,5,3,5,2,2,3,1,8,6,10,5,10,5,8,21,3,3,3,5
1292,6,5,4,3,0,15,9,6,7,2,3,5,1,7,5,3,5,3,1,3,1,8,6,10,5,10,5,8,21,3,3,3,5
1293,6,5,4,3,0,15,9,6,7,3,3,5,1,7,5,3,5,3,1,3,1,8,7,10,5,10,5,8,21,3,3,3,5
1294,6,5,4,3,0,15,9,6,7,3,3,5,1,7,5,3,5,3,1,3,1,8,7,10,5,10,5,8,21,3,3,3,5
1295,6,5,4,3,0,15,9,6,7,3,3,5,1,7,5,3,5,2,1,3,1,8,7,10,5,10,5,8,21,4,3,3,5
1296,6,5,4,3,0,16,9,6,7,3,3,5,1,7,5,3,5,3,1,3,1,7,7,10,5,10,5,8,21,3,3,3,5
1297,6,5,4,3,0,16,9,6,7,3,3,5,1,7,5,3,5,3,1,3,1,7,6,10,5,10,5,8,21,3,3,3,5
1298,6,5,4,3,0,16,9,6,7,2,3,5,1,7,5,3,6,3,1,3,1,7,6,11,5,10,5,8,21,3,3,3,5
1299,6,5,4,3,0,16,9,6,7,2,3,5,1,7,5,3,6,2,2,3,1,7,7,12,5,10,5,8,21,3,3,3,5
1300,6,5,4,3,0,16,9,6,7,3,3,5,1,7,5,3,6,2,1,3,1,7,7,12,5,10,5,8,21,3,3,3,6
1301,6,5,4,3,0,16,9,6,7,2,3,5,1,7,5,3,6,2,1,2,1,6,7,12,5,10,5,8,21,3,3,3,5
1302,6,5,4,3,0,16,9,6,7,2,3,5,1,7,5,3,6,2,1,2,1,6,7,12,5,10,5,8,21,3,3,3,5
1303,6,4,4,3,0,16,9,6,7,2,3,5,1,7,5,3,7,3,2,2,1,6,7,12,5,10,5,8,21,3,3,3,5
1304,7,4,4,3,0,16,9,6,7,3,3,5,1,7,5,3,7,2,2,2,1,6,7,12,5,9,5,8,21,3,3,3,5
1305,7,5,4,4,0,16,9,6,7,3,3,5,2,7,5,3,7,2,2,2,1,6,8,11,5,8,5,8,21,3,3,3,5
1306,6,5,4,4,0,16,9,6,7,3,3,5,2,7,5,3,7,3,2,2,1,6,9,11,5,8,5,8,21,3,3,3,5
1307,6,5,4,4,0,16,9,6,7,3,3,5,2,7,5,3,7,2,1,2,1,6,9,11,5,8,5,8,21,3,3,3,4
1308,6,4,4,4,0,16,9,6,7,3,3,5,2,7,5,3,6,2,2,2,1,6,9,11,5,8,5,8,21,3,3,3,5
1309,6,4,4,4,0,16,9,6,8,3,3,5,2,7,5,3,5,2,2,2,1,6,9,11,5,8,5,8,21,3,3,3,5
1310,6,4,4,4,0,16,9,6,8,3,3,5,2,7,5,3,5,2,2,2,1,6,9,10,5,9,5,8,21,3,3,3,5
1311,6,4,4,4,0,16,9,6,7,3,3,5,2,7,5,3,5,2,1,2,1,6,9,11,5,9,5,8,20,3,3,3,5
1312,6,4,4,4,0,15,9,6,7,3,3,5,2,7,5,3,5,2,1,2,1,6,8,11,5,9,5,8,20,3,3,3,5
1313,6,4,4,4,0,15,9,6,7,2,3,5,2,7,5,3,5,2,1,2,1,6,7,11,5,9,5,7,20,3,3,3,5
1314,6,4,4,4,0,15,9,6,7,3,3,5,2,7,5,3,5,2,1,2,1,6,7,11,5,9,5,7,20,3,3,3,5
1315,6,4,4,4,0,15,9,6,7,3,3,5,2,7,5,3,5,2,1,2,1,6,7,11,5,10,5,7,20,3,3,3,5
1316,6,5,4,3,0,15,9,6,7,3,3,5,2,7,5,3,5,2,1,2,1,6,8,11,5,10,5,8,20,3,3,3,5
1317,6,5,4,3,0,15,9,6,6,2,3,5,2,7,5,3,5,2,1,3,1,6,9,11,5,10,5,8,20,3,3,3,5
1318,6,5,4,3,0,15,9,6,6,2,3,5,2,7,5,3,6,2,1,3,1,6,9,10,5,10,5,8,20,3,3,3,5
1319,6,5,4,3,0,15,10,6,6,2,3,5,2,7,5,3,6,2,1,3,1,6,9,10,5,10,5,8,20,3,3,3,5
1320,6,6,4,3,0,15,10,6,7,2,3,5,2,7,5,3,5,2,1,3,0,6,9,10,5,10,5,8,19,3,3,3,5
1321,6,5,4,3,0,16,10,6,7,2,3,5,2,6,5,3,5,2,1,3,1,6,9,10,5,10,5,8,18,4,3,3,5
1322,6,4,4,3,0,16,10,5,7,2,3,5,2,6,5,3,5,2,2,3,1,6,9,10,5,10,5,8,18,3,3,3,6
1323,6,4,4,3,0,16,10,6,7,3,3,5,1,6,5,3,6,2,2,2,1,6,9,10,5,10,5,8,18,3,3,3,6
1324,6,4,4,3,0,16,10,6,7,3,3,5,1,6,5,3,6,2,2,2,1,6,9,10,5,10,5,8,18,3,3,3,6
1325,6,4,4,3,0,16,10,6,7,3,3,5,1,6,5,3,6,2,2,2,1,6,9,10,5,10,5,8,18,3,3,3,6
1326,6,3,4,3,0,16,10,5,7,3,3,5,1,6,5,3,6,2,2,2,1,7,9,10,5,10,5,8,18,3,3,3,6
1327,6,3,4,3,0,16,10,5,7,3,3,5,1,6,5,3,6,2,2,2,1,7,8,10,5,10,5,8,18,3,3,3,6
1328,6,3,4,3,0,16,10,5,7,2,3,6,1,6,5,3,6,2,2,2,1,7,8,10,5,10,5,8,18,3,3,3,6
1329,6,3,4,3,0,15,10,5,7,3,3,6,1,7,5,3,6,2,2,2,1,7,8,10,5,10,5,8,18,3,3,3,6
1330,6,4,4,3,0,15,10,5,7,2,3,6,1,7,5,3,6,2,2,2,1,7,8,11,5,10,5,8,18,3,3,3,6
1331,6,4,4,3,0,15,10,5,7,3,3,5,1,7,5,3,6,2,2,2,1,7,8,11,5,10,5,8,18,3,3,3,6
1332,6,4,4,3,0,15,10,5,7,3,3,5,1,7,5,3,6,2,2,2,1,7,9,11,5,10,5,8,18,3,3,3,6
1333,6,4,4,3,0,15,10,5,7,3,3,5,1,7,5,3,6,3,1,2,1,7,10,11,5,10,5,8,18,3,3,3,5
1334,6,5,4,3,0,15,10,5,6,3,3,5,1,7,5,3,6,3,1,2,1,7,9,11,5,10,5,8,18,3,3,3,5
1335,6,5,4,3,0,15,10,5,7,3,3,5,1,7,5,3,6,3,1,2,1,7,9,11,5,10,5,8,19,3,3,3,4
1336,6,5,4,3,0,15,10,5,7,3,3,5,1,7,5,4,7,3,1,2,1,7,9,11,5,10,5,8,19,3,4,3,4
1337,6,5,4,3,0,15,10,5,7,3,3,5,1,7,5,4,6,2,1,3,1,7,9,11,5,10,5,8,19,3,4,3,4
1338,6,5,4,3,0,15,10,5,7,3,3,5,1,7,5,4,6,2,1,3,1,6,9,10,5,10,5,7,19,3,4,3,4
1339,6,6,4,3,0,14,10,5,7,3,3,5,1,7,5,4,6,2,1,3,1,6,9,10,5,10,5,7,19,3,4,3,4
1340,6,6,4,4,0,14,10,5,7,3,3,5,1,7,5,4,6,2,1,3,1,6,9,10,5,10,5,7,19,3,4,3,5
1341,6,6,4,4,0,14,10,5,7,3,3,5,1,7,5,4,6,2,1,3,1,6,9,10,5,10,5,7,19,3,4,3,5
1342,6,6,4,4,0,14,10,5,7,3,3,5,1,7,5,4,6,2,1,3,1,6,9,10,5,10,5,7,19,4,4,3,5
1343,6,6,4,4,0,14,10,5,7,3,3,5,1,7,5,4,6,2,1,3,1,5,9,10,5,10,5,7,19,3,3,3,5
1344,6,6,4,3,0,14,10,5,7,3,3,6,1,7,5,4,6,2,1,3,1,5,9,10,5,10,5,7,19,3,3,3,5
1345,6,6,4,3,0,15,10,5,7,3,3,5,1,7,5,3,6,2,1,3,1,5,9,10,5,10,5,7,19,3,3,3,5
1346,6,6,4,4,0,15,10,5,7,3,3,5,1,7,5,3,6,2,1,3,1,5,9,10,5,10,5,7,19,3,3,3,5
1347,6,6,4,4,0,15,10,5,7,3,3,5,1,7,5,3,6,2,2,3,1,5,9,10,5,10,5,7,19,3,3,3,5
1348,6,6,4,4,0,15,10,5,7,3,3,5,1,7,5,3,6,2,2,2,1,5,9,9,5,10,5,7,19,3,3,3,4
1349,6,6,4,4,0,16,10,5,7,3,3,5,1,7,5,3,6,2,2,2,1,5,9,9,5,10,5,7,19,3,4,3,4
1350,6,5,4,4,0,16,10,6,7,3,3,5,1,7,5,3,6,2,2,2,1,5,9,9,5,10,5,7,20,3,4,3,5
1351,6,4,4,4,0,16,10,6,7,3,3,5,1,7,5,3,6,2,2,2,1,5,9,9,5,10,5,7,21,3,4,3,5
1352,6,4,4,4,0,16,10,6,7,3,3,5,1,7,5,3,6,2,2,2,1,5,9,9,5,10,5,7,21,3,4,3,5
1353,6,4,4,4,0,16,10,6,7,3,3,5,2,7,5,4,6,2,1,2,1,6,9,9,5,10,5,7,21,3,4,3,5
1354,6,4,4,4,0,16,10,6,7,3,3,5,2,7,5,3,6,2,1,3,1,6,9,9,5,10,5,7,21,3,4,3,5
1355,6,4,4,4,0,16,10,6,7,3,3,5,2,7,4,3,6,2,1,3,1,6,9,9,5,10,5,7,21,3,5,3,5
1356,6,5,4,3,0,16,10,6,7,3,3,5,2,7,4,3,6,2,1,3,1,6,9,9,5,10,5,7,21,3,5,3,5
1357,6,5,4,3,0,16,10,6,6,3,3,5,2,7,4,3,6,2,1,3,1,6,9,9,5,10,5,7,21,3,5,3,4
1358,6,5,4,3,0,16,10,6,6,3,3,5,2,7,5,3,6,2,1,3,1,6,9,9,5,10,5,7,21,3,5,3,4
1359,6,5,4,3,0,16,10,6,6,3,3,5,2,7,5,3,6,2,1,3,1,6,9,9,5,9,5,7,21,3,5,3,4
1360,6,5,4,3,0,16,10,6,6,3,3,5,2,7,5,4,6,2,1,3,1,5,8,9,5,9,5,7,21,3,5,3,4
1361,6,5,4,3,0,16,10,6,6,3,3,6,2,7,5,4,7,2,1,3,1,5,8,9,5,9,5,7,20,3,4,3,5
1362,6,5,4,3,0,16,10,6,6,3,3,6,2,7,5,3,7,2,1,3,1,4,9,9,5,9,5,7,20,3,5,3,5
1363,6,5,4,3,0,16,10,6,6,3,3,6,2,7,5,3,7,2,2,3,1,4,9,9,5,9,5,7,21,3,5,3,5
1364,6,5,4,3,0,17,10,6,6,3,3,6,2,7,5,3,6,2,1,3,0,4,9,9,5,9,5,7,20,3,5,3,5
1365,6,5,4,3,0,17,10,6,6,3,3,5,2,7,5,3,6,2,2,3,1,4,9,9,5,9,5,7,20,3,5,3,5
1366,6,5,4,3,0,17,10,6,6,3,3,5,2,7,5,3,6,2,1,3,1,4,9,9,5,9,5,7,20,3,5,3,5
1367,6,5,4,3,0,17,10,5,6,3,3,5,2,7,5,3,6,2,1,3,0,5,9,9,5,9,5,7,20,3,5,3,5
1368,6,5,4,3,0,17,10,5,6,3,3,6,2,7,5,3,6,2,1,3,0,6,9,9,5,9,5,7,20,3,5,3,5
1369,6,5,4,3,0,17,10,5,6,3,3,6,2,7,5,3,6,2,1,3,1,6,9,9,5,9,5,7,20,3,5,3,5
1370,6,5,4,3,0,17,10,5,6,3,3,5,2,7,5,3,6,2,2,3,1,6,9,9,5,9,5,7,20,3,4,3,5
1371,6,5,4,3,0,17,10,5,6,3,3,5,2,7,5,3,6,2,1,3,1,6,9,9,5,9,4,7,20,3,4,3,5
1372,6,5,4,3,0,17,10,5,6,3,3,5,2,7,5,3,6,2,1,3,1,6,8,9,5,9,4,7,20,3,4,3,6
1373,6,5,4,2,0,17,10,5,6,3,3,5,2,7,5,3,6,2,2,3,1,6,8,9,5,9,4,7,20,3,4,3,6
1374,6,5,4,2,0,17,10,5,6,3,3,5,2,7,5,3,6,2,1,2,1,6,9,9,5,9,4,7,19,3,4,3,6
1375,6,5,4,2,0,16,9,5,6,3,3,5,2,7,5,3,6,2,1,2,1,6,9,9,5,9,4,7,19,3,4,3,6
1376,6,4,4,2,0,16,9,5,6,3,3,5,2,7,5,3,6,2,1,2,1,6,9,9,5,9,4,7,19,3,4,3,6
1377,6,4,4,2,0,16,9,6,6,3,3,5,2,7,5,3,6,2,1,2,1,6,9,9,5,9,4,7,19,3,4,3,6
1378,6,4,4,2,0,16,9,6,6,3,3,5,2,7,5,3,6,2,1,2,1,6,9,9,5,9,5,7,19,3,4,3,6
1379,6,4,4,2,0,15,9,6,6,3,3,5,2,7,5,3,6,2,1,2,1,6,9,9,5,9,5,7,19,3,4,3,6
1380,5,4,4,2,0,15,9,6,6,2,3,5,2,7,5,3,6,2,1,2,1,6,8,9,5,9,5,7,20,3,4,3,6
1381,5,4,4,2,0,15,9,6,6,3,3,5,1,7,5,3,6,2,1,2,1,6,8,9,5,9,5,7,20,3,5,3,6
1382,6,4,4,3,0,15,9,6,7,3,3,5,1,7,5,3,5,2,1,2,1,6,8,9,5,9,5,7,20,3,5,3,6
1383,6,4,4,3,0,15,9,6,7,3,3,5,1,7,5,3,5,2,1,2,1,6,9,8,5,9,5,7,20,3,5,3,6
1384,6,4,4,3,0,15,9,6,6,2,3,5,1,7,5,3,5,2,1,2,1,6,9,8,5,9,5,7,20,3,5,3,6
1385,6,4,4,3,0,15,9,6,6,3,3,5,1,7,5,2,6,2,1,2,1,6,9,8,5,9,5,7,21,3,5,3,6
1386,6,4,4,3,0,15,9,6,6,3,3,5,1,7,5,3,5,2,1,2,1,6,9,8,5,9,5,7,21,3,5,3,5
1387,6,4,4,3,0,15,10,6,6,3,3,5,1,7,5,3,5,2,1,2,1,6,9,8,5,9,4,7,21,3,4,3,5
1388,6,4,4,3,0,15,10,6,6,3,3,5,1,7,5,3,5,2,1,2,1,6,9,8,5,9,5,7,21,3,5,3,5
1389,6,5,4,3,0,15,9,6,6,3,2,6,1,7,5,3,5,2,2,2,1,6,9,8,5,9,5,7,21,3,5,3,5
1390,6,5,4,3,0,15,9,6,6,3,3,5,1,7,4,3,6,2,1,3,1,6,9,9,5,9,5,7,21,3,4,3,5
1391,7,4,4,3,0,15,9,6,6,3,3,5,1,7,4,3,6,3,1,3,0,6,9,9,5,9,4,7,21,3,4,3,5
1392,7,4,4,3,0,15,9,6,6,3,3,5,1,7,4,3,6,3,1,3,0,6,9,9,5,9,4,7,21,3,5,3,6
1393,7,4,4,3,0,15,9,6,6,3,3,5,1,7,4,3,6,3,1,3,1,6,9,9,5,10,4,7,20,3,5,3,6
1394,7,4,4,3,0,14,9,6,6,3,3,5,1,7,4,3,6,3,2,3,1,5,9,9,5,10,5,7,20,3,5,3,6
1395,7,4,4,3,0,14,9,6,7,3,3,5,1,7,4,3,6,2,2,3,1,5,9,9,5,10,5,7,20,3,4,3,6
1396,7,4,4,3,0,15,9,6,8,3,3,5,1,7,4,3,6,2,2,3,1,5,9,9,5,10,4,7,19,3,5,3,6
1397,7,3,4,3,0,15,9,6,8,2,3,5,1,7,4,3,6,2,2,3,1,5,10,9,5,10,4,7,19,3,5,3,5
1398,7,4,4,3,0,15,9,6,8,3,3,5,1,7,4,3,6,2,2,3,1,5,10,9,5,10,4,8,18,3,5,3,5
1399,7,4,4,3,0,15,9,6,8,3,3,5,2,7,4,3,6,2,2,3,1,5,10,9,5,10,4,8,18,3,4,3,5
1400,7,4,4,4,0,15,9,5,8,2,3,5,2,7,4,3,6,2,2,3,1,5,10,10,5,10,5,8,19,3,4,3,5
1401,6,4,4,4,0,15,9,5,8,2,3,5,2,7,4,3,6,3,2,3,1,5,9,10,5,10,6,8,18,3,4,3,5
1402,6,4,4,4,0,15,9,5,8,2,3,5,1,7,4,3,6,3,2,3,1,5,9,10,5,10,6,8,18,3,4,3,6
1403,7,5,4,4,0,16,9,5,8,2,3,5,1,7,4,3,6,2,2,3,1,6,9,10,5,10,5,8,18,3,4,3,5
1404,7,5,4,4,0,16,9,5,8,2,3,5,1,7,4,3,6,2,2,3,1,6,8,9,5,10,4,8,18,3,4,3,5
1405,7,5,4,4,0,16,9,5,8,2,3,5,1,7,4,3,6,2,2,3,1,6,8,9,5,10,4,8,18,3,4,4,5
1406,7,5,4,4,0,16,9,5,8,3,3,5,1,7,3,3,6,2,1,3,1,6,8,9,5,10,4,8,18,3,3,4,6
1407,7,5,4,4,0,16,9,5,7,3,3,5,1,7,3,3,6,2,1,3,1,6,8,9,5,10,4,8,18,3,3,4,6
1408,6,5,4,4,0,16,9,5,6,4,3,5,1,7,4,3,6,2,1,3,1,7,9,9,5,10,4,8,18,3,3,4,6
1409,6,5,4,4,0,16,9,5,6,3,3,5,1,7,4,3,6,2,1,3,1,7,9,10,5,10,4,8,18,3,3,4,6
1410,7,4,4,4,0,16,8,5,6,2,3,6,1,7,4,3,6,2,2,3,1,7,9,10,5,10,4,8,18,3,3,4,6
1411,7,3,4,3,0,16,8,5,6,2,3,6,1,7,4,3,5,2,1,3,1,7,8,10,5,10,4,8,18,3,3,4,6
1412,7,3,4,3,0,16,8,5,6,3,3,6,1,7,4,3,5,2,1,3,1,7,7,10,5,10,4,8,18,3,3,4,6
1413,7,3,4,3,0,16,8,5,6,4,3,6,1,7,4,3,5,2,2,3,0,7,7,10,5,10,4,8,18,3,3,4,6
1414,7,4,3,3,0,16,8,5,6,3,3,5,1,7,4,4,5,2,2,3,1,7,8,10,5,10,5,8,18,3,3,4,6
1415,7,4,4,3,0,16,8,5,6,3,3,5,1,7,4,3,5,2,2,3,1,6,7,10,5,10,5,8,18,3,3,4,6
1416,7,4,3,3,0,16,8,5,6,3,3,5,1,7,4,3,5,2,2,3,1,6,7,10,5,10,5,8,18,3,3,4,6
1417,7,4,4,3,0,15,8,5,6,3,3,5,1,7,4,3,5,2,2,3,1,6,7,10,5,10,5,8,18,3,3,4,5
1418,7,4,4,4,0,15,8,6,6,3,3,5,1,7,4,3,5,2,2,3,1,6,7,10,5,10,5,8,18,3,3,4,5
1419,7,4,4,4,0,15,8,6,6,2,3,5,1,7,4,3,5,2,2,3,1,6,7,10,5,10,5,8,18,3,3,4,5
1420,7,4,4,4,0,15,8,6,6,2,3,5,1,7,4,2,5,2,1,3,1,6,8,9,5,10,5,7,18,3,3,4,5
1421,7,4,4,4,0,15,8,6,7,2,3,5,1,8,4,3,6,2,1,3,1,6,8,9,5,10,4,7,18,3,3,4,5
1422,7,4,4,4,0,15,8,6,7,2,3,5,1,8,3,2,6,2,1,3,1,6,8,9,5,10,4,8,18,3,3,3,5
1423,7,5,4,4,0,15,8,6,7,2,3,5,1,8,4,2,6,2,1,3,1,6,8,9,5,10,4,7,18,3,3,3,5
1424,7,5,4,4,0,15,8,6,7,3,3,5,1,8,4,3,6,2,1,3,1,6,7,9,5,10,4,7,18,3,3,3,5
1425,7,5,4,4,0,15,8,6,7,3,3,5,1,8,4,3,5,2,1,3,1,6,8,9,5,10,4,7,18,3,3,3,5
1426,7,5,4,4,0,15,8,6,7,3,3,5,1,8,5,3,5,2,1,3,1,6,8,10,5,10,4,7,18,3,3,3,5
1427,7,5,4,3,0,15,8,5,6,3,3,5,1,8,5,3,5,2,1,3,1,6,8,10,5,10,4,7,18,4,3,3,6
1428,7,5,4,3,0,15,8,5,6,2,3,5,1,8,5,3,5,2,1,3,1,6,8,11,5,10,4,7,17,4,3,3,6
1429,6,5,4,3,0,15,8,5,6,2,3,5,1,8,5,3,5,2,1,3,1,6,8,11,5,10,4,7,17,3,3,3,6
1430,6,5,4,3,0,15,8,5,6,2,3,5,1,7,5,3,5,2,1,3,1,6,8,11,5,10,4,7,17,3,3,3,6
1431,6,4,4,3,0,15,8,5,6,2,3,5,1,7,5,3,5,2,1,3,1,6,7,10,5,10,5,7,17,3,3,3,6
1432,6,4,4,3,0,15,8,5,6,2,3,5,1,7,5,3,5,2,1,3,1,6,7,10,5,10,5,7,17,3,3,3,6
1433,6,4,4,4,0,15,8,5,6,2,3,5,1,7,4,3,4,2,1,3,1,6,7,10,5,10,5,7,17,3,3,3,5
1434,6,4,4,4,0,15,8,5,7,2,3,5,1,7,4,3,5,2,1,3,1,6,7,10,5,10,4,7,17,3,3,3,5
1435,6,4,4,4,0,15,8,5,7,2,3,5,1,8,4,3,6,2,1,3,1,6,7,10,5,10,5,7,17,3,3,3,5
1436,6,4,4,4,0,15,8,5,7,2,3,6,1,8,4,3,5,2,1,3,1,6,8,10,5,10,4,7,17,3,3,3,5
1437,6,4,4,4,0,16,8,5,7,2,3,6,1,8,4,3,5,2,1,3,1,6,8,10,5,10,4,7,17,3,3,3,6
1438,6,4,4,4,0,16,8,5,6,2,3,6,1,8,4,3,5,2,1,3,1,6,7,10,5,10,4,7,17,3,3,3,6
1439,6,4,4,4,0,16,7,5,6,2,3,6,1,8,4,3,5,2,1,3,1,5,7,9,5,10,4,7,17,3,3,3,6
1440,6,4,4,4,0,16,7,5,6,2,3,5,1,8,4,3,5,2,1,3,1,5,7,9,5,10,4,7,17,3,3,3,6
1441,6,3,4,4,0,17,7,5,6,3,3,5,1,8,4,4,5,2,1,3,1,5,7,9,5,10,4,7,17,3,4,3,6
1442,6,3,4,4,0,17,7,5,6,3,3,5,1,8,4,3,5,2,2,3,1,5,7,9,5,10,4,7,17,3,4,3,6
1443,6,3,4,3,0,17,7,5,6,3,3,5,1,8,4,3,5,2,1,3,1,5,7,9,5,10,4,7,17,3,4,3,6
1444,6,3,4,3,0,17,7,5,6,2,3,5,1,8,4,3,5,2,1,3,1,4,7,9,5,10,5,7,17,3,4,3,6
1445,7,4,4,3,0,17,7,5,6,2,3,5,1,7,4,3,5,2,1,3,1,4,7,9,5,10,5,7,17,3,4,3,5
1446,7,3,4,3,0,17,7,6,6,2,3,5,1,7,4,4,5,2,1,3,1,4,7,9,5,10,5,7,17,3,5,3,5
1447,7,3,4,3,0,17,7,6,6,2,3,5,1,7,4,3,5,3,1,3,1,4,7,9,5,10,5,7,17,3,5,3,5
1448,7,3,4,3,0,17,7,6,6,3,3,5,1,6,4,3,5,3,2,2,1,4,7,9,5,10,4,7,18,3,5,3,6
1449,7,3,4,3,0,17,7,6,6,3,3,5,1,6,4,4,5,3,2,2,1,4,7,9,5,10,4,7,18,3,4,3,6
1450,7,3,4,3,0,17,7,6,6,3,3,5,1,6,4,3,5,3,1,2,1,4,7,9,4,10,4,7,18,3,4,3,5
1451,7,3,4,3,0,16,8,6,6,3,3,5,1,6,4,3,5,3,1,3,1,5,7,9,4,10,4,7,18,3,4,3,5
1452,7,3,4,3,0,16,8,6,7,3,3,5,1,6,4,3,5,3,1,3,1,5,7,9,4,10,4,7,18,3,4,3,5
1453,7,3,4,3,0,16,8,6,7,3,3,5,1,6,4,3,5,3,1,3,1,5,7,9,4,10,4,7,17,3,4,3,5
1454,7,3,4,3,0,16,8,6,7,3,3,5,1,6,4,4,5,2,2,3,1,5,7,9,4,10,4,7,17,3,4,3,5
1455,7,4,4,3,0,16,8,6,7,3,3,5,1,6,4,4,5,2,1,3,1,5,7,9,5,10,4,7,17,3,4,3,5
1456,7,4,4,3,0,16,8,6,7,3,3,5,1,6,4,4,5,2,2,3,1,5,7,9,5,10,4,7,17,3,4,3,6
1457,7,4,4,3,0,16,8,6,7,2,3,5,1,6,4,3,5,2,2,3,1,5,8,9,5,10,4,7,17,3,4,3,6
1458,6,4,4,3,0,16,8,6,7,3,3,5,1,7,4,3,5,2,1,3,1,5,7,9,5,10,4,7,17,3,4,3,6
1459,7,4,4,3,0,16,9,6,7,3,3,5,1,6,4,3,5,2,1,3,1,5,7,9,5,10,4,7,17,3,4,3,6
1460,6,4,4,3,0,16,9,6,7,3,3,5,1,6,4,3,5,2,1,3,1,5,7,9,5,10,4,8,16,3,3,3,6
1461,7,4,4,3,0,16,8,6,7,3,3,5,1,6,4,3,5,2,1,3,1,5,8,9,5,10,4,8,16,3,3,4,6
1462,7,4,4,3,0,15,8,6,7,3,3,5,1,6,4,3,5,2,2,3,1,5,8,9,5,10,4,8,16,3,3,4,5
1463,7,4,4,3,0,15,8,6,7,3,3,5,1,6,4,3,5,2,1,3,1,5,8,9,5,10,4,8,16,3,3,4,5
1464,7,3,4,3,0,15,9,6,7,3,3,5,1,6,4,3,5,2,1,3,1,5,8,9,5,10,4,8,16,3,3,4,6
