,AL,AZ,AR,CO,CT,FL,GA,IL,IN,IA,KS,LA,MD,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,PA,SC,TN,TX,UT,VA,WA,WI
199,0,3,0,5,5,14,6,12,3,2,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,6,3,2,17,0,6,8,3
200,0,3,0,5,5,14,6,12,3,2,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,6,3,2,17,0,6,8,3
201,0,3,0,5,5,14,6,12,3,1,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,6,3,2,17,0,6,8,3
202,0,3,0,5,5,14,6,12,3,1,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,6,3,2,17,0,6,8,3
203,0,3,0,5,5,14,6,12,3,1,1,1,7,5,4,2,2,1,3,10,2,21,6,5,0,6,2,3,17,0,6,8,3
204,0,3,0,5,5,14,6,12,3,1,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,6,2,3,16,0,6,8,3
205,0,4,0,5,5,14,6,12,3,2,1,1,7,5,4,1,2,1,2,10,2,21,5,5,0,6,2,3,16,0,6,8,3
206,0,3,0,5,5,14,6,12,2,1,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,7,2,3,16,1,6,8,3
207,0,3,0,5,5,14,6,12,2,1,1,1,7,5,4,0,2,1,3,10,2,21,6,5,0,7,2,3,16,1,6,8,4
208,1,3,0,5,5,14,6,12,2,1,1,1,7,5,4,0,2,1,3,10,2,21,6,5,0,7,2,3,16,1,6,8,3
209,1,3,1,5,5,14,6,12,2,1,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,7,2,3,16,1,6,8,3
210,1,3,1,5,5,14,6,12,2,2,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,7,2,3,16,1,6,8,3
211,1,3,0,5,5,14,6,12,2,2,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,6,2,3,16,1,7,8,3
212,1,3,0,5,5,14,6,12,2,2,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,6,2,2,16,1,7,8,3
213,1,3,0,5,5,14,6,12,2,2,1,1,6,5,4,1,2,1,3,10,2,21,6,5,0,6,2,2,16,1,7,8,3
214,1,3,0,5,5,14,7,12,3,2,1,1,6,5,4,1,2,1,3,10,2,21,6,5,0,6,2,2,16,1,7,8,3
215,1,3,0,5,5,14,8,12,3,2,1,1,6,5,4,1,2,1,3,10,2,21,7,5,0,6,2,1,16,1,7,8,3
216,1,3,0,5,5,14,8,12,3,2,1,1,6,5,4,1,2,1,2,10,2,21,7,5,0,6,2,1,16,1,7,8,2
217,1,3,0,5,5,13,8,12,3,2,1,0,6,5,4,1,1,1,3,11,2,21,7,5,0,6,2,1,16,1,7,8,3
218,1,3,0,5,5,13,8,12,3,2,1,0,6,5,4,1,1,1,3,11,2,21,6,6,0,6,3,1,16,1,7,8,3
219,1,3,0,5,5,13,7,12,3,2,1,1,6,5,4,1,2,1,2,11,2,21,5,6,0,6,3,1,16,1,7,8,3
220,1,3,0,5,5,13,6,12,3,2,1,1,7,5,4,1,2,1,2,11,2,21,5,6,0,6,3,1,16,1,7,8,3
221,1,3,0,5,5,13,6,12,2,2,1,1,7,5,4,0,3,1,3,11,2,21,5,6,0,6,3,2,16,1,7,8,3
222,1,3,0,5,5,13,6,12,2,1,1,1,8,5,4,0,3,1,3,11,2,21,5,7,0,6,3,2,16,1,7,8,3
223,1,3,0,5,5,13,6,12,2,1,1,1,8,5,4,0,3,1,3,11,2,21,5,7,0,6,3,2,16,1,7,8,3
224,1,3,0,5,5,13,6,12,2,1,1,1,8,5,4,0,3,1,3,11,2,21,6,7,0,6,3,2,16,1,7,8,3
225,1,4,0,5,5,13,6,12,3,1,1,0,8,5,4,0,3,1,3,11,2,21,6,7,0,6,3,2,16,1,7,8,3
226,1,3,0,5,5,13,5,12,3,1,1,0,8,5,4,0,3,0,3,11,2,21,6,7,0,6,3,2,16,1,7,8,3
227,1,3,0,5,5,12,5,12,3,1,1,1,8,5,4,1,3,0,3,11,2,21,6,7,0,6,3,2,16,1,7,8,3
228,1,3,0,5,5,12,5,12,3,1,1,1,8,5,4,0,3,1,3,10,2,21,6,6,0,6,3,2,16,1,7,8,3
229,1,4,0,5,5,12,5,12,3,1,1,1,8,5,4,1,3,1,3,10,2,21,6,6,0,6,3,2,16,1,7,8,3
230,1,3,0,5,5,12,5,12,2,1,2,1,8,5,4,1,3,0,2,10,2,21,6,6,0,6,3,2,16,1,7,8,3
231,1,3,0,5,5,12,5,12,2,1,2,0,8,5,4,1,3,1,3,10,2,21,6,6,0,7,3,2,16,1,7,8,3
232,0,3,0,5,5,12,5,12,2,0,2,0,8,5,4,1,3,1,3,10,2,21,6,6,0,7,3,2,17,1,6,8,3
233,0,3,0,5,5,12,5,12,2,0,2,1,8,5,4,1,3,0,3,10,2,21,6,6,0,7,2,2,17,1,6,8,3
234,0,3,0,5,5,12,5,12,2,0,2,1,7,5,4,1,3,1,3,10,2,21,6,6,0,7,2,2,17,1,6,8,3
235,0,3,0,5,5,12,5,12,2,0,2,1,7,5,4,1,3,1,2,10,2,21,6,6,0,7,2,2,17,1,6,8,3
236,0,3,0,5,5,12,5,12,2,1,2,1,7,5,4,1,2,1,2,10,2,21,6,5,0,7,2,2,17,1,6,8,3
237,0,3,0,5,5,12,5,12,2,2,1,1,7,5,4,1,2,1,2,10,2,21,6,5,0,7,2,2,17,1,6,8,3
238,0,3,0,5,5,12,5,12,2,1,1,1,7,5,4,1,2,1,3,10,2,21,6,5,0,6,2,2,17,1,6,8,3
239,0,3,0,5,5,12,5,12,2,1,1,1,7,5,4,1,2,1,3,10,2,21,5,5,0,6,2,2,17,1,6,8,3
240,1,3,0,5,5,12,5,12,2,1,1,1,7,5,4,1,2,0,3,10,2,21,5,6,0,6,2,2,17,1,6,8,3
241,1,3,0,5,5,12,5,12,2,1,1,1,7,5,4,1,2,0,2,10,2,21,5,6,0,6,2,2,17,1,6,8,3
242,1,3,0,5,5,12,5,12,2,2,1,1,7,5,4,1,3,1,3,11,2,21,5,6,0,6,2,2,17,1,6,8,3
243,1,3,0,5,5,12,5,12,2,2,1,1,7,5,4,1,2,1,3,11,2,21,6,6,0,6,2,2,17,1,6,8,3
244,1,4,0,5,5,12,5,12,2,2,1,1,7,5,4,1,2,0,3,11,2,21,6,6,0,6,3,2,17,0,6,8,3
245,1,4,0,5,5,12,5,12,2,2,1,1,7,5,4,1,2,1,3,11,2,21,6,5,0,7,3,2,17,1,6,8,3
246,1,4,0,5,5,12,5,12,2,2,1,1,7,5,4,1,2,1,3,11,2,21,6,6,0,7,3,2,17,1,6,8,3
247,1,4,0,5,5,12,6,12,2,2,1,1,7,5,4,1,2,1,3,11,2,21,6,5,0,7,3,1,17,1,6,8,3
248,1,4,0,5,5,12,6,12,2,2,1,1,7,5,4,1,2,1,3,11,2,21,6,5,0,6,3,1,17,1,6,8,3
249,1,4,0,5,5,12,5,12,2,2,1,1,7,5,4,1,2,1,3,11,2,21,6,5,0,6,3,1,17,1,6,8,2
250,1,4,0,5,5,12,5,12,2,1,1,1,7,5,4,1,2,1,3,11,2,21,7,4,0,6,3,1,17,1,6,8,2
251,1,4,0,5,5,12,5,12,3,0,1,1,7,5,4,1,2,1,3,11,2,21,6,4,0,6,3,1,17,1,6,8,2
252,1,4,0,6,5,12,5,12,3,1,1,1,7,5,4,1,2,1,2,11,3,21,6,4,0,6,3,1,17,2,6,8,2
253,1,4,0,6,5,12,5,12,3,2,1,1,7,5,4,1,2,1,2,11,2,21,6,4,0,6,3,1,17,1,7,8,2
254,1,4,0,6,5,12,5,12,3,2,1,1,7,5,4,1,2,1,2,11,2,22,6,4,0,6,3,1,17,1,7,8,2
255,1,4,0,6,5,12,5,12,3,2,1,1,8,5,4,1,2,1,2,11,2,22,6,4,0,6,2,1,17,0,7,8,2
256,1,3,0,6,5,12,5,12,2,1,1,1,8,5,4,1,2,1,2,11,2,22,6,5,0,6,2,1,17,0,8,8,2
257,1,4,0,6,5,12,5,12,3,1,1,1,8,5,4,1,2,1,2,11,2,22,6,5,0,6,2,1,17,0,8,8,2
258,1,4,0,6,5,12,5,12,3,1,1,1,8,5,4,1,2,1,2,11,2,22,6,5,0,6,2,1,17,0,8,8,3
259,1,3,0,6,5,12,5,12,3,1,1,1,8,5,4,1,2,0,2,11,2,22,6,5,0,6,2,1,17,1,8,8,2
260,1,3,0,5,5,12,5,12,3,0,1,1,8,5,4,1,2,0,2,11,2,22,6,5,0,6,2,1,17,0,8,8,2
261,1,3,0,5,5,12,5,12,3,1,1,1,7,5,4,1,2,1,2,11,2,22,6,5,0,6,2,1,17,0,8,8,2
262,1,3,0,5,5,12,5,12,3,2,1,1,7,5,4,1,2,1,2,11,2,21,6,5,0,6,2,1,17,0,8,7,2
263,1,4,0,5,5,12,5,12,3,2,1,1,7,5,4,0,3,1,3,11,2,21,6,5,0,6,2,1,17,0,9,7,2
264,1,5,0,5,5,12,5,12,3,2,1,1,7,5,4,0,3,1,3,11,2,21,6,5,0,6,2,1,17,0,9,7,2
265,1,5,0,5,5,11,5,12,3,2,1,1,7,5,4,1,3,1,3,11,2,21,6,5,0,6,3,1,17,0,9,7,2
266,1,5,0,5,5,11,5,12,3,2,1,1,7,5,4,1,3,1,3,11,2,21,6,5,0,6,3,1,17,0,8,7,2
267,1,5,0,5,5,11,5,12,2,2,1,1,7,5,4,1,3,1,3,11,2,21,6,5,0,6,3,1,17,0,8,7,2
268,1,5,0,5,5,11,5,12,1,2,1,1,7,5,4,1,3,1,3,11,2,21,6,5,0,6,3,1,17,0,8,7,2
269,1,5,0,5,5,11,5,12,1,2,1,1,7,6,4,1,2,1,3,11,2,21,6,6,0,6,2,1,17,0,8,7,2
270,1,5,0,5,5,11,5,12,1,2,1,1,7,6,4,1,2,1,3,11,2,21,6,6,0,6,2,1,17,0,8,7,2
271,1,5,0,5,5,11,5,12,1,2,1,1,7,6,4,1,2,1,3,11,2,21,6,6,0,6,1,1,17,0,8,7,2
272,1,5,0,5,5,12,5,12,1,2,1,1,7,5,4,1,2,1,3,11,2,21,6,6,0,6,1,2,17,0,8,7,2
273,1,5,0,5,5,12,5,11,2,2,1,0,7,5,4,1,2,1,2,11,2,21,6,6,0,6,0,2,17,0,8,7,2
274,0,5,0,5,5,12,5,11,1,2,1,1,7,4,4,1,1,1,3,11,2,21,6,6,0,6,0,2,17,0,8,7,2
275,0,5,0,5,5,12,5,11,1,1,1,1,7,4,3,1,1,1,3,11,2,21,6,6,0,6,1,2,17,0,9,7,2
276,0,5,0,5,5,12,5,11,1,1,1,1,7,5,3,1,2,1,3,11,2,21,6,6,0,6,1,2,17,0,9,7,3
277,0,5,0,5,5,13,5,11,1,1,2,1,7,5,3,1,2,1,3,11,2,21,6,5,0,6,1,2,17,0,8,7,3
278,0,5,0,5,5,13,5,11,2,1,2,1,7,6,3,1,2,1,3,11,2,20,6,5,0,6,1,2,17,0,8,7,3
279,0,5,0,5,5,12,5,11,2,1,2,1,7,6,3,1,2,1,2,11,2,20,6,5,0,6,1,2,17,0,9,7,4
280,0,5,0,5,5,12,5,11,2,1,1,1,7,6,3,1,2,1,2,11,2,20,6,5,0,6,1,2,17,0,8,7,4
281,0,5,0,5,5,12,5,11,2,1,1,1,7,5,3,1,2,0,3,11,2,20,6,5,0,7,1,2,17,0,8,7,4
282,1,5,0,5,5,12,5,11,2,1,1,1,7,5,4,1,2,1,3,11,2,20,6,5,0,7,1,2,17,0,8,7,4
283,0,4,0,5,5,12,5,11,2,1,1,1,7,5,4,1,2,1,3,11,2,20,6,5,0,7,1,2,17,0,8,7,3
284,0,4,0,5,5,12,5,11,2,1,1,0,8,5,4,1,1,1,3,11,2,20,6,5,0,7,1,2,17,0,8,7,3
285,0,4,0,5,5,12,5,11,2,1,1,0,8,5,4,1,1,1,3,11,2,20,6,5,0,7,1,2,18,0,8,7,3
286,0,4,0,5,5,12,5,11,2,1,1,0,7,5,4,1,1,1,3,10,2,20,6,5,0,7,1,1,18,0,8,7,3
287,0,4,0,5,5,12,5,11,2,2,1,1,7,5,4,0,1,0,3,10,2,20,6,5,0,7,1,1,19,0,8,7,4
288,0,4,0,5,5,12,5,11,2,2,1,1,6,6,4,1,2,1,2,10,2,20,6,4,0,7,2,1,19,0,8,7,4
289,0,4,0,5,5,11,5,11,2,2,1,1,6,6,4,1,2,1,3,10,2,20,6,4,0,7,2,1,19,0,8,7,4
290,0,5,0,5,5,11,5,11,2,1,1,1,6,6,4,1,1,0,3,10,2,20,6,4,0,8,2,1,19,0,8,7,4
291,0,5,0,5,5,11,5,11,2,1,1,1,6,6,4,1,1,1,3,10,2,20,6,4,0,8,2,1,19,0,8,7,4
292,0,5,0,5,5,11,5,11,2,1,1,1,6,5,4,1,1,1,3,10,2,21,6,4,0,8,2,2,19,0,8,7,4
293,1,5,0,5,5,11,5,11,2,1,1,1,6,5,4,1,1,1,3,10,2,21,6,4,0,8,2,2,19,1,7,7,3
294,1,5,0,5,5,11,5,11,2,2,1,1,6,5,4,1,1,1,3,10,2,21,6,4,0,8,2,2,19,1,7,7,3
295,1,4,0,5,5,11,5,11,1,2,1,1,6,5,4,1,1,1,2,10,2,21,6,4,0,8,2,2,19,1,7,7,3
296,0,4,0,5,5,11,5,11,1,1,1,1,6,5,4,1,1,1,2,10,2,21,6,4,0,8,1,2,19,1,7,7,3
297,1,4,0,5,5,11,5,11,1,1,1,1,6,5,4,1,1,1,2,10,2,21,7,4,0,8,1,2,20,1,7,7,3
298,1,4,0,5,5,11,5,11,2,1,1,1,6,5,4,1,2,1,2,10,2,21,6,5,0,8,1,2,20,1,7,7,3
299,1,4,0,5,5,11,5,11,2,2,1,1,6,5,4,1,2,0,2,10,2,21,6,6,0,8,2,2,20,1,7,7,3
300,1,4,0,5,5,11,5,11,2,2,1,1,6,5,4,1,2,0,3,10,2,21,6,6,0,8,3,2,20,1,7,7,3
301,1,4,0,5,5,11,5,11,2,2,1,1,6,5,4,1,2,0,3,10,2,21,6,6,0,8,3,2,20,0,7,7,3
302,1,4,0,5,5,11,5,11,2,2,1,1,6,5,4,1,2,1,3,10,2,21,6,6,0,8,3,2,20,0,6,7,3
303,1,5,0,5,5,11,5,11,1,1,1,1,7,5,4,1,2,1,3,10,2,21,6,6,0,8,3,2,20,0,6,7,3
304,1,5,0,5,5,11,5,11,2,1,1,1,6,5,4,1,1,1,3,10,2,21,6,6,0,8,3,2,20,0,7,7,3
305,1,4,0,5,5,11,5,11,2,1,1,1,6,5,4,1,1,1,3,10,2,21,6,6,0,8,3,2,20,0,8,7,3
306,1,4,0,5,5,11,5,11,2,1,1,1,6,5,4,1,1,1,3,10,2,21,6,6,0,8,3,2,20,0,8,7,3
307,1,4,0,5,5,11,5,11,2,1,1,1,6,5,4,1,1,1,2,10,2,20,6,6,0,8,3,2,20,0,8,8,3
308,1,4,0,5,5,11,5,11,2,2,1,1,7,5,4,1,1,0,3,10,2,20,6,6,0,8,3,2,20,1,8,7,3
309,1,5,0,5,5,11,5,11,2,2,1,1,6,5,4,1,1,0,2,10,2,20,6,6,0,8,3,2,20,0,7,7,3
310,1,5,0,5,5,11,5,11,2,2,1,1,6,5,4,1,1,1,2,10,2,20,6,6,0,8,3,2,20,0,7,7,3
311,1,5,0,5,5,11,5,11,2,2,1,0,6,5,4,1,1,1,2,10,2,20,5,6,0,8,3,2,20,0,7,7,3
312,1,5,0,5,5,11,5,11,2,2,1,0,6,5,4,1,1,1,2,10,2,20,5,6,0,8,3,2,21,0,6,7,3
313,1,5,0,5,5,11,6,11,2,2,1,0,6,5,4,1,2,1,2,10,2,20,5,6,0,8,3,2,20,0,6,7,3
314,1,5,0,5,5,11,6,12,2,2,1,0,6,5,4,1,2,1,2,10,2,20,5,6,0,8,3,2,20,0,6,7,3
315,1,5,0,5,5,11,6,12,2,1,1,0,6,5,4,1,2,1,3,10,2,20,5,6,0,8,3,2,20,0,6,7,3
316,1,5,0,5,5,11,6,12,2,0,1,0,6,5,4,1,2,1,2,10,2,20,5,6,0,8,3,2,20,0,6,7,3
317,1,5,0,5,5,11,5,12,2,1,1,0,6,5,4,1,2,1,2,10,2,20,5,5,0,8,3,2,20,0,6,7,3
318,1,5,0,5,5,11,5,12,2,2,1,0,6,5,4,1,1,1,3,10,2,20,5,5,0,8,3,2,20,0,6,7,3
319,1,5,0,5,5,11,5,12,2,1,1,0,6,5,4,1,2,1,3,10,2,20,5,5,0,7,3,2,20,1,6,7,3
320,1,5,0,5,5,11,5,12,2,2,1,0,6,5,4,2,2,1,3,10,2,20,5,5,0,7,3,2,20,1,6,7,3
321,1,5,0,5,5,11,5,12,2,2,1,0,6,6,4,2,2,1,3,9,2,21,5,5,0,7,2,2,20,1,6,7,3
322,1,5,0,5,5,11,5,12,2,2,1,0,6,6,4,1,3,1,3,9,2,21,5,5,0,7,2,2,20,1,6,7,3
323,1,5,0,5,5,10,5,12,2,2,1,0,6,6,4,1,2,1,3,9,2,21,4,5,0,7,2,2,20,1,6,7,3
324,1,5,0,5,5,10,4,12,2,2,1,1,6,6,4,1,3,1,2,9,2,21,5,5,0,7,2,2,20,1,6,7,3
325,1,5,0,5,5,10,4,12,3,2,1,1,6,6,4,1,3,1,3,9,2,21,6,5,0,7,2,2,20,1,6,7,3
326,1,5,0,5,5,10,4,11,3,1,1,1,6,5,4,1,3,1,2,9,2,21,6,6,0,7,3,2,20,1,6,7,3
327,1,6,0,5,5,10,4,11,2,1,1,1,6,5,4,1,2,1,2,10,2,21,6,6,0,7,2,2,20,1,6,7,3
328,1,5,0,5,5,10,4,11,2,2,1,0,6,5,4,1,2,1,2,10,2,21,6,6,0,7,2,2,19,1,6,7,3
329,1,5,0,5,5,10,4,11,2,2,1,1,6,5,4,0,2,1,2,9,2,22,6,6,0,7,1,2,19,1,6,7,3
330,1,5,0,5,5,10,4,11,2,1,1,1,6,5,4,0,2,1,2,9,2,21,7,5,0,7,1,2,19,1,6,7,3
331,1,4,0,5,5,10,4,11,2,1,1,1,6,5,4,0,2,1,3,10,2,21,7,5,0,7,1,2,19,1,6,7,3
332,1,4,0,5,5,10,4,11,2,1,1,1,6,5,4,0,3,1,2,10,2,21,7,6,0,7,1,2,19,1,6,7,3
333,1,4,0,5,5,10,4,11,2,1,1,1,6,5,4,0,3,1,2,10,2,21,7,6,0,7,1,2,19,1,6,7,3
334,0,3,0,5,5,10,4,11,2,1,1,1,6,5,4,0,3,1,2,10,2,21,7,6,0,7,2,2,19,1,7,7,3
335,1,3,0,5,5,10,4,11,2,2,1,0,6,5,4,1,3,1,2,10,2,21,7,6,0,7,2,2,19,1,7,7,3
336,1,4,0,5,5,10,4,12,2,1,1,0,6,5,4,1,3,1,3,10,2,21,7,6,0,8,2,2,19,1,7,7,3
337,1,4,0,5,5,10,4,12,2,1,1,0,6,5,4,1,3,1,3,10,2,21,7,6,0,8,2,2,20,1,7,7,3
338,1,5,0,5,5,10,4,12,2,1,1,0,6,4,4,1,3,1,3,10,2,21,7,6,0,8,2,2,20,1,7,8,3
339,1,5,0,5,5,10,4,12,2,1,1,0,6,5,4,1,3,1,2,10,2,21,7,6,0,8,2,2,20,1,7,8,3
340,1,5,0,5,5,10,4,12,2,1,1,0,6,5,4,1,2,1,2,10,2,21,7,6,0,8,2,2,20,1,7,8,3
341,1,5,0,6,5,10,4,12,2,1,1,1,6,5,4,1,2,1,3,10,2,21,7,5,0,7,2,2,20,1,7,8,3
342,1,5,0,6,5,10,4,12,2,1,1,1,7,5,4,1,2,1,3,10,2,21,7,5,0,7,2,2,20,1,7,8,3
343,1,5,0,6,5,10,4,12,2,1,1,1,6,5,4,1,2,1,3,10,2,21,7,5,0,7,2,2,20,1,7,8,3
344,1,5,0,6,5,10,4,12,2,1,1,0,6,5,4,1,2,1,3,10,2,21,7,5,0,8,2,2,20,1,7,8,3
345,1,5,0,6,5,10,4,12,2,1,1,0,7,5,4,1,2,1,3,10,2,21,7,5,0,7,2,2,20,1,7,8,3
346,1,5,0,5,5,10,4,11,2,2,1,0,7,5,4,1,2,1,3,10,2,21,7,5,0,7,2,2,20,1,6,8,3
347,1,5,0,5,5,10,4,11,2,2,1,0,7,5,4,1,2,1,3,10,2,21,7,4,0,7,2,2,20,1,6,8,3
348,1,5,0,5,5,10,4,11,2,2,1,0,7,5,4,1,3,1,3,10,2,21,7,4,0,7,2,2,20,1,6,8,3
349,1,5,0,5,5,10,4,11,2,2,1,0,7,6,4,1,3,1,2,10,2,21,7,4,0,7,2,2,20,1,6,8,3
350,1,5,0,5,5,10,4,11,2,2,1,0,7,6,4,1,3,1,2,10,2,21,7,5,0,7,2,2,20,1,6,8,3
351,1,5,0,6,5,10,4,11,2,1,1,0,7,6,4,1,3,1,2,10,2,21,7,5,0,7,2,2,20,1,6,8,3
352,1,5,0,5,5,10,4,11,2,1,1,1,7,6,4,1,3,1,2,10,2,21,7,5,0,6,2,2,20,1,6,8,3
353,1,5,0,5,5,10,4,11,2,1,1,1,7,6,4,1,3,1,2,10,2,21,7,5,0,6,2,2,20,1,6,8,3
354,1,5,0,5,5,10,4,11,2,1,1,1,8,6,4,1,3,1,2,10,2,21,7,5,0,6,2,2,20,1,6,8,3
355,1,5,0,5,5,10,4,10,2,1,1,1,8,6,4,1,3,1,3,10,2,21,7,5,0,6,2,2,20,1,6,8,3
356,1,6,0,5,5,10,4,10,2,1,1,1,8,6,4,1,3,1,2,10,2,21,7,5,0,6,2,2,20,1,6,8,3
357,1,6,0,5,5,10,4,10,2,1,1,1,8,6,4,1,3,1,2,10,2,21,7,5,0,6,2,2,20,1,6,8,3
358,1,6,0,5,5,10,4,10,2,1,1,1,8,6,4,1,3,1,2,10,2,21,7,5,0,6,3,2,20,1,6,8,3
359,1,6,0,5,5,11,4,10,2,1,1,1,8,6,4,1,3,1,3,10,2,21,7,5,0,6,3,2,20,1,6,7,3
360,1,5,0,5,5,11,4,10,2,1,1,1,8,6,4,1,3,1,3,10,2,21,7,5,0,6,3,1,20,1,6,7,3
361,1,5,0,5,5,11,4,11,2,1,1,1,8,6,4,1,2,1,3,10,2,21,7,5,0,6,2,1,20,1,6,7,3
362,1,4,0,5,5,11,4,11,2,2,1,1,8,6,4,1,2,1,3,11,2,21,7,5,0,6,2,1,20,1,6,7,3
363,1,4,0,5,5,11,4,11,2,1,1,1,8,6,4,1,3,1,2,11,3,21,7,5,0,6,2,1,20,1,6,7,3
364,1,5,0,5,5,11,4,11,2,1,1,1,8,6,4,1,3,1,2,11,2,21,7,5,0,6,2,1,20,1,6,7,3
365,1,5,0,5,5,11,4,11,3,2,1,1,8,6,4,1,3,1,2,11,2,21,7,4,0,6,2,1,20,1,6,7,3
366,1,5,0,5,5,11,4,11,3,1,1,1,8,6,4,1,2,1,2,10,2,21,7,5,0,6,2,1,20,1,6,7,3
367,1,5,0,5,5,11,4,11,3,1,1,1,8,5,4,1,2,1,2,10,2,21,7,5,0,7,2,2,20,1,7,7,3
368,1,5,0,5,5,11,4,11,3,1,1,1,8,6,4,0,2,1,3,10,2,20,7,5,0,7,2,2,20,1,7,7,3
369,1,5,0,5,5,11,4,11,3,1,1,1,8,5,4,1,2,1,2,10,2,20,7,5,0,7,2,2,20,1,7,7,3
370,1,5,0,5,5,11,4,11,3,1,1,0,8,5,4,1,2,1,2,10,2,20,6,5,0,7,2,2,20,1,7,7,3
371,1,5,0,5,5,11,4,11,3,2,1,0,8,5,4,1,2,1,2,10,2,20,6,5,0,7,2,2,20,1,7,7,3
372,1,5,0,5,5,11,4,12,3,1,1,0,8,5,4,1,2,1,2,10,2,20,6,5,0,8,3,2,20,1,7,8,3
373,1,5,0,5,5,11,4,12,3,1,1,0,7,5,4,1,2,1,2,10,2,20,6,5,0,8,2,2,20,1,7,7,3
374,1,5,0,5,5,11,5,12,3,1,1,0,7,5,4,1,3,1,2,10,2,21,7,5,0,8,3,2,20,1,7,7,3
375,1,5,0,5,5,11,5,11,3,1,1,0,7,5,4,1,3,1,2,10,2,21,7,5,0,8,2,2,20,1,7,7,3
376,1,5,0,5,5,12,5,11,3,1,1,0,7,5,4,1,3,1,2,10,2,21,7,5,0,8,2,2,20,1,7,7,3
377,1,5,0,5,5,12,5,11,3,2,1,0,7,5,4,1,3,1,2,9,2,21,7,5,0,8,2,2,20,1,7,7,3
378,1,5,0,5,5,12,5,11,2,1,1,0,7,5,4,1,3,1,2,9,2,21,6,4,0,8,2,2,20,1,6,7,3
379,1,4,0,5,5,12,5,11,2,2,1,0,7,5,4,1,3,1,3,9,2,21,6,4,0,8,3,1,20,1,6,7,3
380,1,4,0,5,5,12,5,11,2,2,1,0,7,5,4,1,3,1,2,9,2,21,6,4,0,7,3,2,20,1,6,7,3
381,1,3,0,5,5,12,5,11,3,2,1,0,7,6,4,1,3,1,2,9,2,21,6,4,0,7,3,2,19,1,6,7,3
382,1,3,0,5,5,12,5,11,3,2,1,1,7,6,4,1,3,1,2,9,2,21,6,4,0,7,3,2,19,1,6,7,3
383,1,3,0,5,5,12,5,11,3,2,1,1,7,6,4,1,2,1,2,9,2,21,6,4,0,7,3,2,19,1,6,7,3
384,1,3,0,5,5,12,5,12,3,2,1,1,7,6,4,0,1,1,3,9,2,21,6,4,0,7,3,2,19,1,6,7,4
385,1,3,0,5,5,12,5,12,3,2,1,1,7,6,4,1,1,1,3,9,2,21,7,4,0,7,3,2,19,1,6,7,4
386,1,3,0,5,5,12,5,12,3,2,1,1,7,6,4,1,1,1,3,8,2,22,7,5,0,7,2,2,19,1,6,7,4
387,1,4,0,5,5,12,5,12,3,2,1,1,7,6,4,1,1,1,3,8,2,22,7,5,0,7,2,2,19,1,6,7,3
388,1,3,0,5,5,12,5,12,3,2,1,1,7,6,4,1,1,1,3,8,2,22,7,5,0,7,2,2,19,1,6,7,3
389,0,4,0,5,5,12,5,12,3,1,1,1,7,6,4,1,1,1,3,8,2,22,7,5,0,6,2,2,18,1,6,7,3
390,0,4,0,5,5,12,5,12,3,1,1,1,7,6,5,1,1,1,2,8,2,22,7,5,0,6,2,2,18,1,6,7,3
391,0,4,0,5,5,11,5,12,3,1,1,1,7,6,5,1,2,1,3,8,2,22,7,5,0,6,2,2,19,1,7,7,3
392,0,4,0,5,5,11,5,12,3,1,1,1,7,6,4,1,1,1,3,8,2,22,7,5,0,6,3,2,19,1,7,7,3
393,0,4,0,5,5,11,5,12,3,1,1,1,7,6,4,1,1,1,3,9,2,22,7,5,0,6,3,2,20,1,7,7,3
394,0,4,0,5,5,11,5,12,3,1,1,1,7,6,4,0,2,1,2,9,2,22,7,5,0,6,3,2,20,1,7,7,3
395,1,4,0,5,5,11,5,12,3,2,1,1,7,6,4,0,2,1,2,9,2,22,7,5,0,6,3,2,20,1,7,7,3
396,1,4,0,5,5,11,5,12,3,1,1,1,7,6,4,0,2,1,3,9,2,22,7,5,0,6,3,2,20,1,7,7,3
397,1,4,0,5,5,11,5,12,2,1,1,0,7,6,4,1,2,1,3,9,2,22,7,5,0,6,3,2,20,1,8,7,4
398,0,4,0,5,5,11,5,12,2,1,1,1,7,6,4,1,2,1,3,9,2,22,7,5,0,6,2,2,20,1,8,7,4
399,1,4,0,5,5,11,5,12,1,1,1,1,7,6,4,0,2,0,3,9,2,22,7,5,0,6,2,2,20,1,8,7,4
400,1,4,0,5,5,11,5,12,1,2,1,1,8,6,4,0,3,1,3,9,2,22,6,5,0,6,2,2,19,1,8,7,3
401,1,4,0,5,5,11,5,12,2,1,1,1,8,6,4,1,2,1,3,9,2,22,6,5,0,7,2,2,19,1,8,7,4
402,1,4,0,5,5,11,5,12,2,1,1,1,8,6,4,1,2,1,3,9,2,22,6,5,0,7,2,2,19,1,8,6,4
