GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
47189009811,6,47189009811,1364,351,982,1686,357,1292,1618,326,1251,1195,333,846,1199,371,806,1354,412,868,2857,2584,85,146,14,25,0,131,0,4,0,0,3674,3195,208,219,16,56,0,0,0,2797,2529,70,156,4,41,0,136,0,4,0,0,0,3625,3101,203,254,7,74,0,235,0,7,0,12,68,3414,3164,62,148,9,32,0,0,0,2541,2368,37,111,6,22,0,0,0,2796,2479,75,121,2,10,0,3,106,3699,3232,126,189,23,112,0,2796,2479,75,126,12,85,0
47189009826,6,47189009826,924,501,379,1172,618,507,1119,559,493,758,459,269,762,488,250,976,445,476,4065,2641,85,1245,32,54,0,1233,32,21,0,0,5556,3114,364,1966,49,84,0,0,0,3988,2563,63,1287,30,51,0,1149,30,15,0,0,0,5604,3170,401,2013,46,71,0,1656,43,16,0,8,307,4574,2733,286,1478,51,59,5,0,0,3411,2190,155,1011,33,38,3,0,0,3762,2268,288,1032,14,20,1,5,134,5051,2781,547,1576,39,151,6,3762,2268,288,1100,21,101,3
47169008809,6,47169008809,253,97,150,337,105,227,295,85,198,210,97,111,210,113,91,255,92,154,718,647,0,70,0,3,0,70,0,3,0,0,1019,876,29,112,3,3,0,0,0,681,607,0,73,0,1,0,73,0,0,0,0,0,890,753,18,116,0,1,0,116,0,0,0,0,5,816,695,7,109,0,4,0,0,0,626,539,4,79,0,3,0,0,0,696,578,15,69,2,2,0,0,30,968,768,33,130,13,30,4,696,578,15,75,9,23,3
47129006652,6,47129006652,717,71,639,891,73,808,878,67,801,605,71,533,605,89,507,715,61,641,1585,1578,9,4,0,0,0,4,0,0,0,0,1906,1891,9,6,0,0,0,0,0,1464,1453,9,0,0,0,0,0,0,0,0,0,0,1775,1752,10,16,0,0,0,16,0,0,0,0,0,2078,2009,22,12,12,27,4,0,0,1555,1511,14,5,8,20,3,0,0,1582,1497,17,2,5,2,0,15,44,2044,1907,37,18,16,52,2,1582,1497,17,5,12,38,2
47089004605,2,47089004605,1221,375,823,1520,431,1068,1448,384,1028,1074,354,708,1076,407,651,1229,336,816,3111,2740,104,242,11,0,0,200,11,0,18,0,4226,3574,354,286,14,16,0,0,0,3035,2577,179,263,8,9,0,248,8,0,0,0,0,4146,3428,428,271,11,9,0,254,11,0,0,0,24,4725,3870,389,351,71,45,13,0,0,3768,3179,247,257,47,33,10,0,0,3737,3146,239,148,46,16,1,22,119,4603,3736,402,246,68,107,4,3737,3146,239,184,49,82,2
47089004602,2,47089004602,1661,462,1162,2015,539,1435,1933,475,1413,1441,413,1016,1436,504,906,1774,456,1217,4104,3840,61,133,35,7,0,118,35,7,22,0,5402,4784,362,192,59,31,1,0,0,3815,3462,146,147,57,8,0,140,57,7,0,0,0,5135,4442,434,177,79,6,71,138,63,5,0,4,50,5072,4592,177,218,44,40,9,0,0,4052,3702,114,155,33,31,5,0,0,4377,3944,136,115,27,9,0,17,129,5385,4755,237,206,50,112,4,4377,3944,136,146,42,92,3
47145007456,3,47145007456,2281,567,1667,2670,638,1962,2607,578,1961,2057,529,1506,2056,669,1339,2316,488,1728,4361,4005,63,221,54,15,0,183,54,0,0,0,5354,4928,66,279,54,13,0,0,0,4411,4075,44,231,60,0,0,168,57,0,0,0,0,5317,4902,41,291,61,0,0,227,60,0,0,22,72,5228,4912,94,130,55,38,9,0,0,4160,3956,57,84,39,22,5,0,0,4184,3862,59,80,35,8,2,8,130,5216,4764,94,138,81,132,3,4184,3862,59,94,51,103,3
47089004609,2,47089004609,1234,292,923,1557,341,1202,1494,310,1152,1050,264,775,1048,310,726,1214,254,924,2112,2099,1,6,0,15,0,6,0,0,0,0,2500,2369,52,6,43,31,0,0,0,1910,1898,1,2,0,10,0,2,0,0,0,0,0,2332,2194,53,39,28,18,0,2,28,0,0,0,55,2647,2568,37,18,3,20,0,0,0,2228,2177,23,10,3,15,0,0,0,2655,2488,52,10,4,7,0,8,86,3075,2855,65,29,17,82,2,2655,2488,52,19,9,65,2
47089004611,2,47089004611,886,148,729,1141,176,956,1071,149,902,733,129,600,734,150,579,899,146,727,1686,1564,29,86,0,0,1,86,0,0,0,0,2170,1805,30,183,147,0,1,0,0,1975,1862,34,76,0,0,6,76,0,0,6,0,0,2592,2274,32,171,108,0,5,77,108,0,5,0,97,2405,2267,24,68,10,30,1,0,0,1933,1823,18,56,7,25,1,0,0,2045,1880,38,48,11,5,0,6,57,2427,2231,41,74,19,48,3,2045,1880,38,57,15,43,2
47099005162,4,47099005162,471,76,388,585,66,508,561,63,477,408,88,320,407,95,309,488,71,404,1028,977,18,7,0,16,0,0,0,3,0,0,1689,1601,60,27,0,18,0,0,0,1105,1060,9,11,0,24,0,0,0,3,0,0,0,1656,1593,24,24,0,24,0,0,0,3,0,0,31,1630,1586,15,6,2,17,0,0,0,1126,1091,10,4,1,17,0,0,0,1156,1095,13,5,2,3,0,2,36,1714,1624,19,12,10,36,3,1156,1095,13,7,8,26,3
47099005161,4,47099005161,836,164,659,1099,176,906,1043,172,858,681,164,514,685,185,490,844,124,693,1568,1486,36,21,0,28,0,3,0,0,0,0,2234,2091,84,26,0,37,0,0,0,1803,1752,22,14,0,18,0,0,0,0,0,0,0,2596,2447,115,21,0,18,0,0,0,0,0,0,39,2366,2278,37,15,5,29,1,0,0,1647,1600,20,5,4,17,1,0,0,1805,1741,14,5,1,3,0,0,41,2409,2299,29,23,8,45,3,1805,1741,14,8,6,30,1
47137007057,6,47137007057,87,19,67,108,19,89,99,17,82,81,22,57,80,21,58,85,18,65,119,119,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,129,124,2,1,2,0,0,0,0,110,106,1,1,2,0,0,0,0,138,136,0,1,0,0,0,0,1,155,152,1,1,0,1,0,138,136,0,1,0,1,0
47005000203,7,47005000203,945,257,678,1106,257,844,1054,213,817,858,264,587,856,294,549,972,228,725,2118,2028,0,79,0,14,0,79,0,0,0,0,2554,2461,2,80,0,15,0,0,0,2215,2190,3,21,0,4,0,21,0,0,0,0,0,2795,2753,13,23,0,7,9,23,0,0,0,0,5,2821,2675,41,72,9,35,0,0,0,2233,2138,25,49,5,26,0,0,0,2138,1935,52,47,8,9,0,5,82,2637,2382,74,76,17,89,4,2138,1935,52,58,14,79,4
47001000001,1,47001000001,1497,263,1214,1879,307,1554,1823,268,1529,1267,244,1011,1260,289,954,1500,227,1222,2238,2171,0,0,64,0,0,0,0,0,0,0,2712,2637,0,0,68,0,0,0,0,1984,1937,0,0,44,0,0,0,0,0,0,0,0,2579,2381,10,0,46,0,0,0,0,0,0,0,188,2915,2869,21,9,5,10,4,0,0,2283,2247,16,6,4,9,2,0,0,2572,2443,29,9,2,9,0,1,79,3234,3048,47,13,17,94,1,2572,2443,29,10,12,66,1
47001000027,1,47001000027,675,321,329,811,399,393,786,368,386,596,285,296,591,317,256,692,286,350,1584,1321,27,187,27,19,0,181,24,0,3,0,2137,1632,210,195,84,29,0,0,0,1669,1390,20,209,8,36,0,209,5,0,0,3,0,2481,1868,175,326,76,40,0,320,70,0,0,3,44,2336,1855,206,193,65,24,2,0,0,1910,1585,135,124,52,18,1,0,0,1901,1435,207,121,52,1,2,5,78,2370,1680,340,205,88,77,5,1901,1435,207,141,64,59,2
47001000007,1,47001000007,513,96,410,643,120,515,622,99,512,436,88,344,432,101,325,537,85,438,1590,1542,20,15,8,6,0,14,8,3,0,0,1880,1825,23,15,7,10,0,0,0,1431,1387,15,17,3,9,0,15,3,7,0,0,0,1696,1649,17,16,4,10,0,15,4,5,0,0,5,1678,1555,27,74,4,17,0,0,0,1303,1214,16,59,3,11,0,0,0,1495,1400,4,33,2,4,1,3,48,1809,1680,12,40,10,55,4,1495,1400,4,35,5,47,3
47001000019,1,47001000019,1117,283,812,1400,343,1033,1322,303,996,979,256,708,979,331,633,1129,247,824,2996,2934,0,49,0,6,0,49,0,4,3,0,3880,3587,140,139,0,93,3,0,0,3257,3178,1,55,5,14,0,55,5,4,0,2,0,4065,3761,122,147,14,135,2,147,14,5,0,3,14,3921,3642,71,136,28,56,5,0,0,3074,2899,47,76,15,36,3,0,0,2970,2662,71,71,36,13,1,7,109,3751,3306,119,174,50,103,6,2970,2662,71,96,45,88,4
47001000011,1,47001000011,1478,336,1118,1862,388,1445,1815,357,1428,1228,301,915,1233,361,851,1521,304,1149,3054,3017,0,0,0,13,0,0,0,0,27,0,4070,3965,57,0,0,11,29,0,0,3294,3247,0,0,40,0,0,0,40,0,0,13,0,4639,4500,36,0,85,0,12,0,85,0,0,4,12,3693,3621,28,12,16,19,2,0,0,2887,2829,22,9,11,18,1,0,0,3193,2981,48,22,16,8,1,8,109,4118,3790,73,87,54,98,3,3193,2981,48,49,23,74,3
47035001711,6,47035001711,1077,222,846,1276,244,1012,1217,223,980,974,212,758,978,265,701,1087,201,849,1887,1750,34,48,3,42,0,48,3,17,5,0,2338,2140,82,69,3,73,4,0,0,1902,1762,24,30,1,62,0,30,1,34,0,22,0,2406,2198,73,51,21,94,23,51,1,32,0,0,50,2165,2105,31,5,12,13,1,0,0,1706,1668,19,3,5,12,1,0,0,1857,1738,32,7,6,8,2,2,62,2332,2176,48,22,15,70,5,1857,1738,32,13,13,55,3
47081004209,7,47081004209,1333,416,891,1582,407,1157,1492,361,1093,1207,419,773,1206,480,699,1354,400,900,2759,2560,51,91,0,46,4,81,0,29,0,0,3436,3209,84,95,0,51,5,0,0,2842,2660,54,68,0,58,6,61,0,36,6,0,0,3414,3194,93,69,0,62,6,61,0,39,6,0,31,3666,3448,76,90,21,30,4,0,0,2948,2794,47,67,14,23,2,0,0,2838,2574,65,108,3,5,0,2,81,3547,3184,87,162,15,85,4,2838,2574,65,120,9,63,1
47105005452,3,47105005452,1361,288,1048,1684,357,1291,1641,326,1274,1176,251,910,1174,321,832,1354,236,1070,2188,2054,72,59,0,2,0,59,0,2,3,0,3126,2632,381,88,12,5,3,0,0,2467,2318,62,67,0,13,0,67,0,2,0,3,0,3484,2966,387,98,5,19,3,87,0,2,0,18,24,2924,2717,117,59,17,12,4,0,0,2268,2130,80,34,12,10,2,0,0,2693,2362,168,40,21,4,0,11,87,3434,2913,289,81,35,95,3,2693,2362,168,48,29,69,1
47105005456,3,47105005456,1277,237,1012,1592,278,1275,1552,257,1262,1118,212,891,1118,276,813,1206,193,972,2397,2386,10,0,0,1,0,0,0,0,0,0,3213,3197,10,0,0,2,0,0,0,2123,2106,10,3,0,4,0,3,0,0,0,0,0,3060,3025,19,9,1,4,0,3,0,0,0,8,7,2721,2631,42,21,11,22,3,0,0,2125,2073,24,10,4,16,2,0,0,2332,2218,28,2,7,6,0,0,71,2869,2704,41,17,18,78,2,2332,2218,28,6,15,55,2
47107006052,3,47107006052,1641,364,1256,2104,465,1613,2040,413,1587,1384,298,1074,1373,388,955,1616,305,1261,3934,3642,109,100,5,37,25,94,5,13,4,0,4993,4467,300,118,39,46,33,0,0,4299,3928,94,192,7,50,17,189,7,7,17,4,0,5381,4734,278,226,82,53,25,202,78,7,17,0,58,4966,4439,148,256,74,60,3,0,0,3991,3626,96,174,63,45,1,0,0,4196,3543,190,214,53,8,0,15,173,5185,4313,268,352,81,161,6,4196,3543,190,262,63,134,3
47107006061,3,47107006061,1082,222,849,1338,232,1092,1303,223,1055,935,218,715,939,257,667,1092,184,864,2158,2051,2,82,0,28,0,82,0,28,0,0,2912,2657,31,195,0,28,0,0,0,2366,2267,2,64,0,34,0,64,0,32,0,0,0,3017,2748,6,174,1,34,1,132,0,32,0,0,99,2889,2566,43,227,6,50,0,0,0,2267,2017,30,171,6,46,0,0,0,2358,2067,33,129,10,16,1,6,96,2917,2556,45,174,14,115,2,2358,2067,33,144,14,86,1
47107006062,3,47107006062,501,118,376,617,119,485,600,114,476,431,109,318,434,131,298,508,117,375,1265,1227,25,0,2,12,0,0,2,2,0,0,1798,1713,54,2,3,22,0,0,0,1227,1194,0,0,7,24,0,0,7,16,0,0,0,1663,1582,19,1,34,25,0,1,34,16,0,0,9,1365,1199,61,82,3,22,3,0,0,1044,963,26,46,0,9,1,0,0,1037,905,38,30,1,4,0,0,59,1370,1188,51,60,7,78,2,1037,905,38,39,6,61,0
47107006064,3,47107006064,1809,397,1379,2251,455,1751,2171,415,1707,1530,345,1165,1527,417,1084,1889,384,1447,4086,3925,36,115,0,22,0,115,0,22,0,0,5303,4864,189,230,0,20,0,0,0,4178,3993,50,95,0,35,0,95,0,27,0,0,0,5334,4908,87,220,0,34,0,104,0,27,0,0,201,5542,5120,93,221,28,76,6,0,0,4326,4045,54,146,22,57,6,0,0,4419,3956,107,133,26,12,0,5,180,5723,5026,217,247,64,186,6,4419,3956,107,161,45,144,5
47107006054,3,47107006054,1294,371,890,1608,452,1135,1539,397,1106,1089,320,746,1096,393,675,1307,335,920,3132,2737,82,251,2,64,0,241,2,35,0,0,4275,3560,293,302,58,63,0,0,0,3085,2514,152,334,2,93,0,296,2,55,0,0,0,4223,3171,498,412,33,93,0,345,20,54,0,3,138,4050,3342,173,411,81,39,6,0,0,3066,2609,100,265,62,29,3,0,0,3236,2595,208,272,36,9,0,2,114,4216,3235,311,506,67,136,5,3236,2595,208,316,46,98,2
47081004203,7,47081004203,1159,261,877,1468,300,1144,1416,270,1102,1004,258,738,1011,289,704,1084,204,832,2404,2264,98,33,15,0,0,21,15,0,0,0,3127,2921,113,35,63,48,0,0,0,2109,1951,137,0,10,10,0,0,10,0,0,0,0,2737,2534,137,0,58,77,0,0,58,0,0,0,8,3403,3237,71,48,7,40,1,0,0,2553,2452,39,24,5,31,1,0,0,2658,2461,54,18,6,10,0,1,108,3443,3148,89,58,15,133,2,2658,2461,54,22,14,104,2
47105005463,3,47105005463,3316,724,2535,4020,912,3011,3919,766,3063,2978,646,2311,2979,791,2140,3196,594,2450,5933,5513,261,27,117,9,0,22,117,5,2,0,7163,6515,395,27,187,12,11,0,0,5943,5528,303,33,75,15,0,30,75,0,0,0,0,7290,6531,533,40,135,14,0,28,117,0,0,28,53,5731,5429,141,44,87,37,3,0,0,4648,4441,88,29,58,33,2,0,0,5726,5160,240,55,89,6,0,12,164,6859,6103,344,97,125,153,6,5726,5160,240,63,102,125,1
47107006051,3,47107006051,1490,292,1174,1804,323,1464,1739,291,1420,1319,281,1022,1319,339,956,1531,291,1197,3347,3180,82,28,20,28,10,24,20,6,0,0,4186,3879,177,50,28,32,14,0,0,3256,3129,89,8,15,14,13,4,15,4,13,0,0,4059,3819,155,19,28,14,17,3,28,4,13,3,32,4001,3791,97,37,6,73,0,0,0,3044,2908,60,22,4,54,0,0,0,3109,2873,63,21,7,4,1,0,140,3922,3585,107,47,21,141,7,3109,2873,63,32,11,111,6
47105005453,3,47105005453,1611,445,1121,1952,504,1388,1872,442,1381,1433,433,964,1432,537,855,1645,388,1208,3910,3458,298,93,4,50,0,83,4,0,3,0,5513,4400,915,122,4,51,3,0,0,3950,3457,365,61,4,58,0,51,4,4,0,1,0,5684,4320,1216,78,2,91,1,59,1,5,0,7,75,5315,4157,869,191,74,33,9,0,0,4063,3368,498,136,43,25,6,0,0,4266,3197,759,107,33,11,1,7,151,5529,3865,1205,206,69,179,9,4266,3197,759,137,44,143,6
47001000013,1,47001000013,1808,864,903,2019,969,1006,1987,895,1061,1702,816,867,1699,907,770,1747,784,849,2485,2161,42,137,121,4,0,113,121,4,14,0,3336,2717,62,189,361,39,0,0,0,2525,2220,31,127,124,2,0,127,124,0,0,24,0,3362,2712,48,197,402,60,0,141,389,0,0,0,71,2997,2517,69,172,232,29,3,0,0,2346,2012,43,117,161,21,1,0,0,3029,2437,87,139,257,14,6,5,84,3794,2989,146,230,362,70,8,3029,2437,87,170,277,61,6
47001000003,1,47001000003,1900,495,1367,2297,567,1692,2243,526,1677,1647,450,1177,1651,554,1074,1930,424,1397,3830,3392,41,122,66,208,0,122,27,176,0,0,4978,4405,77,123,115,222,33,0,0,3804,3522,32,72,25,155,0,72,25,131,0,2,0,4776,4388,31,75,96,165,27,73,94,143,25,0,24,4885,4668,51,93,23,41,2,0,0,3808,3662,38,57,18,33,2,0,0,3857,3475,103,70,12,13,4,22,158,4913,4344,160,175,37,164,5,3857,3475,103,95,28,125,4
47001000005,1,47001000005,1926,599,1294,2227,647,1548,2146,595,1513,1753,565,1170,1738,681,1032,1971,556,1330,3180,3064,24,77,15,2,0,50,15,0,0,0,3917,3708,43,103,32,2,0,0,0,3412,3315,18,83,0,2,0,61,0,0,0,0,0,4099,3960,19,97,0,3,0,60,0,0,0,22,39,3733,3488,68,124,33,26,3,0,0,3009,2858,41,71,22,21,1,0,0,3109,2888,51,50,19,5,1,13,82,3848,3517,75,107,51,86,3,3109,2888,51,71,24,66,2
47165008614,6,47165008614,2326,577,1708,3137,705,2379,2976,609,2301,1892,533,1339,1888,627,1242,2253,468,1680,5701,5185,100,182,86,163,3,150,19,21,0,0,8141,7090,524,211,127,206,3,0,0,5660,5134,174,164,46,152,3,140,16,46,3,0,0,8187,7255,438,209,78,214,3,139,32,43,3,3,273,7230,6558,281,312,60,30,2,0,0,5077,4660,161,202,32,22,2,0,0,6251,5442,283,273,21,12,1,8,211,8637,7316,481,522,50,229,9,6251,5442,283,312,34,162,6
47105005460,3,47105005460,2129,601,1468,2676,710,1886,2547,654,1812,1830,541,1255,1815,645,1112,2146,532,1510,5051,4397,270,144,91,108,0,58,50,1,35,0,8425,5960,1863,304,149,264,0,0,0,5885,5145,336,156,98,131,0,101,45,2,0,30,0,8572,6519,1325,323,154,262,0,103,68,2,0,112,442,7788,6005,1526,165,48,73,25,0,0,5650,4571,918,95,36,44,17,0,0,6251,4533,1324,76,71,10,0,4,233,8608,5798,2258,222,122,278,7,6251,4533,1324,128,96,210,7
47031001505,4,47031001505,899,199,681,1107,206,879,1078,191,859,767,192,558,770,224,526,964,217,723,2054,1935,83,2,6,28,0,2,6,0,0,0,2904,2617,250,3,7,27,0,0,0,2114,1977,80,2,20,32,0,2,15,0,0,0,0,3093,2781,253,3,21,32,0,3,18,0,0,0,35,2553,2432,71,23,14,26,0,0,0,1946,1862,49,16,10,18,0,0,0,2061,1840,123,7,12,0,0,3,76,2680,2364,151,33,19,98,2,2061,1840,123,11,15,67,0
47031001507,4,47031001507,941,190,728,1136,191,915,1105,183,888,815,185,616,813,220,577,948,192,732,2155,2062,10,71,10,10,0,62,10,3,0,0,2722,2571,44,83,22,11,0,0,0,2191,2119,8,63,0,14,0,52,0,3,0,0,0,2891,2763,41,71,0,15,0,50,0,6,0,0,21,2631,2497,77,20,18,25,3,0,0,1970,1887,42,10,11,21,1,0,0,2033,1874,70,17,7,5,0,7,53,2593,2347,115,40,16,62,3,2033,1874,70,23,9,42,2
47031001506,4,47031001506,784,170,592,1019,190,791,981,169,776,657,168,477,659,190,451,764,153,586,1952,1826,84,16,5,23,0,13,5,0,0,0,2615,2362,200,22,8,24,0,0,0,1986,1835,83,25,17,28,0,25,14,1,0,0,0,2753,2441,233,37,18,30,0,26,15,1,0,0,42,2327,2194,89,20,12,21,2,0,0,1713,1644,36,13,9,17,2,0,0,2080,1889,52,30,19,3,0,6,81,2676,2394,105,54,29,64,2,2080,1889,52,35,25,55,1
47031001514,4,47031001514,1029,234,772,1268,239,998,1238,230,987,873,232,626,876,255,602,1045,228,797,2156,2068,3,48,19,24,0,8,18,0,0,0,2703,2532,59,50,34,22,0,0,0,2352,2115,45,159,6,34,0,71,2,0,0,0,0,3033,2587,109,196,75,75,0,90,74,0,0,0,172,2530,2409,52,38,17,20,0,0,0,1961,1884,31,24,11,16,0,0,0,2218,2013,69,40,12,5,0,5,74,2753,2460,104,76,23,74,0,2218,2013,69,54,17,48,0
47081004208,7,47081004208,378,106,265,448,110,330,433,100,322,350,106,241,348,129,211,392,91,277,777,723,16,34,0,10,0,33,0,4,4,0,971,897,30,33,5,9,6,0,0,760,701,17,37,0,2,1,31,0,2,1,0,0,1024,925,47,46,0,4,1,39,0,2,1,0,8,1164,1050,36,62,7,15,0,0,0,872,789,18,50,7,10,0,0,0,904,816,27,24,0,1,0,1,35,1140,1012,36,42,5,40,2,904,816,27,27,2,28,0
47081004210,7,47081004210,639,160,466,787,176,603,763,168,586,564,154,400,556,166,378,634,137,470,1186,1098,21,31,0,22,0,30,0,6,0,0,1482,1371,44,32,0,34,0,0,0,1249,1169,22,23,0,27,2,22,0,26,2,0,0,1587,1483,54,24,0,32,1,22,0,26,1,0,8,1726,1643,19,44,12,13,0,0,0,1367,1307,10,37,4,9,0,0,0,1313,1215,11,23,6,1,0,6,51,1632,1473,20,50,8,61,1,1313,1215,11,26,8,36,1
47165008633,6,47165008633,3379,1202,2111,4090,1491,2523,3927,1311,2506,2985,1123,1843,2987,1221,1741,3345,968,2197,5696,5025,151,421,77,23,0,421,63,8,0,0,7816,6471,335,845,128,21,0,0,0,5301,4637,172,408,69,16,0,408,46,2,0,0,0,7467,6172,429,732,118,25,0,672,77,1,0,0,115,7844,6473,291,820,217,69,17,0,0,5730,4843,184,525,141,46,9,0,0,6318,4877,415,568,150,19,2,27,260,8635,6393,667,1051,292,237,10,6318,4877,415,638,200,160,4
47089004608,2,47089004608,1787,345,1411,2226,411,1789,2119,340,1730,1559,337,1207,1561,427,1088,1816,315,1417,4300,4110,50,79,21,44,0,46,21,3,0,0,5418,5054,122,153,26,63,5,0,0,4051,3883,60,61,10,31,0,38,10,3,0,0,0,5203,4909,100,122,40,38,17,36,18,4,0,7,126,4845,4575,120,81,21,46,2,0,0,3735,3547,84,56,14,29,2,0,0,3977,3671,105,34,10,13,0,8,136,5012,4533,169,105,39,148,5,3977,3671,105,51,25,109,3
47001000009,1,47001000009,2053,1001,1004,2285,1151,1077,2233,1031,1145,1927,935,971,1921,1059,835,2072,894,1034,2713,2522,62,65,56,11,0,64,56,0,1,0,3453,3119,70,73,176,13,0,0,0,2471,2265,107,45,28,18,0,45,28,0,0,1,0,3229,2755,123,66,269,23,0,45,257,0,0,0,49,3635,3293,71,87,164,29,2,0,0,2965,2731,43,61,112,21,2,0,0,3101,2686,98,68,115,8,1,16,109,3760,3192,141,137,164,89,5,3101,2686,98,95,132,65,4
47001000023,1,47001000023,1015,503,480,1230,606,592,1200,582,582,896,459,421,891,489,371,1015,434,496,2355,1823,28,371,47,45,0,269,38,33,31,0,3444,2298,270,741,87,48,40,0,0,2443,1764,23,549,32,40,0,428,23,28,0,39,0,3534,2330,84,993,83,43,52,738,22,27,0,0,332,3636,2827,257,443,45,87,5,0,0,2686,2199,169,239,30,63,3,0,0,2677,2037,181,220,38,12,0,11,178,3577,2586,296,483,71,155,5,2677,2037,181,286,51,126,5
47001000010,1,47001000010,681,127,545,821,134,680,798,129,661,602,124,472,608,143,452,682,117,543,1622,1570,8,0,45,2,0,0,0,0,0,0,1986,1909,17,0,62,2,0,0,0,1316,1300,6,0,10,2,0,0,0,0,0,0,0,1603,1565,24,0,10,2,0,0,0,0,0,1,12,1735,1694,5,13,4,15,0,0,0,1322,1296,3,2,2,15,0,0,0,1385,1271,18,4,2,5,0,7,78,1794,1639,28,21,14,77,1,1385,1271,18,11,6,65,0
47001000026,1,47001000026,1418,651,731,1618,742,836,1572,679,860,1293,602,679,1291,692,582,1417,574,740,2012,1713,127,145,15,4,0,144,15,0,2,0,2710,2128,272,260,23,22,1,0,0,1811,1557,131,103,4,6,1,103,4,0,1,2,0,2483,1899,352,189,9,29,2,164,9,0,2,6,49,2594,2234,106,150,78,34,4,0,0,2017,1776,61,111,52,24,2,0,0,2183,1860,99,95,31,1,1,6,90,2758,2291,167,166,59,58,7,2183,1860,99,118,42,50,4
47189009818,6,47189009818,2556,624,1888,3117,729,2334,3039,646,2335,2294,599,1677,2300,690,1577,2324,489,1733,4535,4150,110,206,40,41,0,206,40,21,0,0,6030,5440,208,257,57,69,0,0,0,5042,4761,85,79,19,96,0,75,10,40,0,0,0,6679,6235,165,97,41,146,0,90,10,42,0,0,143,4572,4278,60,149,46,45,2,0,0,3538,3321,42,114,29,37,1,0,0,4165,3735,147,103,33,5,1,24,117,5267,4645,228,186,71,103,6,4165,3735,147,130,39,81,6
47165008624,6,47165008624,1635,436,1181,2050,555,1467,1970,484,1464,1451,404,1043,1447,465,975,1480,305,1119,2085,1915,27,127,11,7,0,124,11,7,0,0,3004,2720,70,209,16,6,0,0,0,2536,2179,29,302,26,2,0,301,26,2,0,0,0,3411,2949,84,338,46,1,0,324,46,0,0,0,5,2653,2442,33,130,25,19,4,0,0,2018,1868,21,96,12,16,2,0,0,2725,2291,71,198,73,1,2,10,79,3546,2935,106,305,117,82,7,2725,2291,71,220,87,56,4
47107006063,3,47107006063,818,94,714,1003,107,890,985,101,870,708,88,608,704,108,587,830,92,725,1462,1434,0,0,0,25,0,0,0,25,0,0,1773,1748,0,0,0,28,0,0,0,1688,1668,1,0,0,26,0,0,0,15,0,0,0,2243,2187,6,3,29,27,2,2,27,14,0,0,9,1952,1855,37,24,6,37,0,0,0,1499,1433,22,11,6,30,0,0,0,1665,1475,32,9,8,8,0,0,133,2043,1793,46,24,15,178,0,1665,1475,32,16,12,137,0
