GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2014_Gov,Dem_2014_Gov,Rep_2014_Gov,Total_2014_Sen,Dem_2014_Sen,Rep_2014_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
25009000634,5,25009000634,1811,974,797,2117,1283,817,2135,1328,766,1591,831,700,1580,1043,536,1560,353,1200,1914,997,774,1260,456,792,1258,675,583,2367,2143,136,19,58,4,0,10,57,0,10,0,2981,2613,220,70,100,9,0,0,0,2520,2341,110,11,51,4,0,5,50,0,0,15,0,3135,2820,200,59,91,10,0,3,49,6,0,0,59,3286,3158,34,24,68,5,0,0,0,2568,2473,26,16,50,3,0,0,0,2785,2534,102,49,38,2,0,8,52,3561,3130,167,121,75,34,3,2785,2534,102,60,54,21,3
25009000033,5,25009000033,1607,816,742,1935,1147,777,1965,1167,732,1407,690,645,1397,847,548,1385,311,1068,1564,745,675,989,368,615,1005,504,501,2180,2120,0,0,45,0,0,0,20,0,10,0,2736,2663,0,8,65,8,0,0,0,2096,2061,0,0,25,4,0,0,10,0,0,4,0,2733,2674,0,6,53,7,0,0,23,0,0,0,37,2579,2475,45,19,15,17,7,0,0,1963,1900,25,11,10,13,5,0,0,2487,2310,64,18,28,0,0,8,59,3076,2802,98,43,56,32,1,2487,2310,64,32,33,19,1
25009000155,9,25009000155,2155,1443,669,2438,1794,626,2454,1830,581,1973,1341,552,1960,1525,435,1944,663,1280,2207,1489,557,1558,828,721,1571,1078,493,2619,2505,36,13,70,0,0,5,50,0,2,0,3451,3271,79,59,89,9,1,0,0,2952,2708,133,103,9,7,0,14,9,0,0,5,0,3868,3385,202,432,19,7,0,13,14,0,0,0,251,3226,3049,71,46,52,13,1,0,0,2568,2454,49,28,30,9,1,0,0,2726,2496,95,24,39,3,0,7,62,3473,3115,155,72,77,37,2,2726,2496,95,38,53,20,2
25009000034,9,25009000034,1325,834,454,1547,1091,446,1570,1079,449,1162,755,356,1149,852,297,1153,401,750,1396,833,430,802,404,393,834,525,309,2513,2431,63,15,4,0,0,15,4,0,0,0,3091,2915,95,75,4,0,0,0,0,2522,2270,117,12,117,4,0,12,7,0,0,0,0,3027,2710,177,12,120,6,0,12,6,0,0,0,120,2735,2603,56,38,24,16,2,0,0,2149,2070,36,21,12,12,0,0,0,2327,2090,73,34,22,4,1,16,87,2879,2544,113,97,49,44,6,2327,2090,73,53,40,36,4
25009000896,5,25009000896,1694,793,861,1902,1025,852,1932,1016,877,1525,706,760,1512,875,637,1487,319,1162,1825,793,886,1209,459,741,1214,626,588,2143,1868,79,26,108,4,0,26,88,0,55,0,2693,2275,114,94,235,41,76,0,0,2359,2011,123,17,148,4,0,17,133,0,0,57,0,2980,2470,148,58,325,35,83,27,170,0,0,0,164,2895,2728,74,37,44,14,1,0,0,2326,2208,49,27,32,11,1,0,0,2637,2379,96,46,34,1,0,4,77,3140,2772,156,92,49,43,2,2637,2379,96,59,38,34,2
25009000632,5,25009000632,1822,958,818,2072,1266,794,2103,1256,796,1606,808,726,1601,1043,557,1581,336,1236,2003,1033,815,1216,496,712,1225,703,522,2620,2453,11,36,111,0,0,36,111,0,7,0,3260,2988,20,87,174,0,0,0,0,2458,2205,86,34,123,0,0,34,123,0,0,7,0,3396,2671,405,80,212,0,0,64,188,0,0,37,33,3277,3071,81,67,50,12,2,0,0,2695,2557,49,41,35,10,1,0,0,2967,2599,99,104,75,1,0,12,77,3538,3015,156,158,117,58,2,2967,2599,99,111,82,41,2
25027000765,6,25027000765,900,531,350,1096,704,373,1113,703,384,745,440,270,737,487,250,746,243,498,1016,619,314,520,238,277,534,319,215,2554,1476,870,107,91,0,0,107,91,0,7,0,3713,1824,1598,201,170,24,8,0,0,2446,1238,961,171,70,0,0,171,70,0,0,6,0,3729,1421,1973,306,111,28,6,193,111,0,0,0,29,3288,1794,1088,279,172,28,1,0,0,2373,1510,622,144,105,18,1,0,0,2486,1207,886,190,90,12,0,28,73,3442,1412,1460,439,146,59,7,2486,1207,886,259,102,38,4
25027001885,2,25027001885,1842,769,1014,2125,1005,1086,2160,1010,1078,1609,677,855,1598,832,766,1598,305,1293,1983,801,997,1281,413,856,1273,561,712,2690,2651,26,8,1,0,0,8,0,0,0,0,3376,3294,38,24,17,0,0,0,0,3049,2949,18,80,1,0,0,4,0,0,0,0,0,3857,3726,30,86,15,0,0,9,12,0,0,0,78,3285,3111,54,41,59,25,10,0,0,2495,2388,33,18,38,19,3,0,0,2759,2541,66,16,35,4,0,13,84,3377,3052,100,47,67,51,3,2759,2541,66,22,49,41,1
25027001724,6,25027001724,1928,1131,744,2233,1464,746,2251,1547,637,1710,981,670,1702,1159,543,1691,456,1228,1976,1166,630,1354,510,841,1376,697,679,2351,2042,16,10,272,10,0,10,272,0,0,0,3664,2882,85,30,632,9,0,0,0,2091,1825,16,4,241,0,0,4,241,0,0,0,0,3505,2605,86,42,758,0,0,17,705,0,0,23,70,3206,2749,76,43,336,15,0,0,0,2183,1904,38,28,207,7,0,0,0,2726,2094,71,29,413,0,3,32,84,3556,2654,112,64,620,11,9,2726,2094,71,48,433,6,9
25027001246,2,25027001246,1697,942,713,1984,1283,686,2031,1283,698,1428,776,605,1408,960,447,1423,305,1115,1936,1059,723,1258,526,724,1266,683,583,2536,2411,86,20,0,4,0,20,0,0,15,0,3651,2926,275,70,133,19,0,0,0,2800,2657,21,0,115,10,0,0,115,0,0,0,0,3878,3381,23,19,206,28,0,0,206,0,0,228,41,3488,2972,208,111,129,11,3,0,0,2633,2284,129,69,91,9,2,0,0,2847,2147,238,63,70,1,0,113,215,3669,2636,376,173,108,16,5,2847,2147,238,105,84,9,2
25027001240,2,25027001240,1443,802,606,1678,1051,613,1710,1016,655,1221,671,501,1213,831,379,1219,308,904,1633,908,600,1027,462,552,1015,613,402,2411,2266,99,20,24,0,0,20,20,0,0,0,3382,3047,210,32,34,0,0,0,0,2172,2015,104,22,25,0,0,22,25,0,0,0,0,3172,2729,298,40,46,0,0,25,46,0,0,67,8,3500,2920,276,78,120,30,4,0,0,2709,2330,175,54,75,21,3,0,0,3068,1978,425,80,93,1,0,194,297,3742,2324,547,140,122,76,8,3068,1978,425,110,105,52,6
25027002059,5,25027002059,1326,545,730,1587,754,790,1608,678,857,1104,471,576,1101,561,540,1100,226,870,1480,564,758,825,309,503,845,432,413,2907,2788,72,20,14,7,0,17,10,0,0,0,3591,3390,78,43,37,9,0,0,0,2847,2702,80,25,37,4,0,22,17,0,0,0,0,3457,3149,83,28,85,6,0,20,35,0,0,0,169,3544,3295,135,56,43,26,5,0,0,2662,2516,77,31,26,21,2,0,0,2715,2371,149,30,42,1,0,4,118,3507,3008,216,95,76,74,6,2715,2371,149,64,49,58,3
25005001396,2,25005001396,1272,689,546,1556,940,607,1592,958,600,1039,570,412,1036,693,343,1027,308,716,1384,668,596,699,282,407,712,385,327,2321,2107,113,63,17,19,0,58,17,0,0,0,3605,2482,373,200,510,44,0,0,0,2666,2372,141,127,17,9,0,121,17,0,0,0,0,3947,2706,504,167,481,7,0,75,458,0,0,99,105,3263,2894,136,80,119,36,3,0,0,2572,2313,96,56,85,29,2,0,0,3019,2396,152,177,162,7,0,27,98,3725,2836,212,333,247,71,6,3019,2396,152,216,182,47,6
25005001587,4,25005001587,2214,955,1217,2756,1294,1430,2806,1302,1427,1808,794,966,1794,915,879,1803,443,1360,2339,987,1221,1243,459,768,1261,586,675,3080,2834,10,14,95,120,0,14,85,0,0,0,3976,3672,40,14,94,121,0,0,0,3086,2897,59,14,64,45,0,14,50,0,0,0,0,4064,3801,99,14,66,43,0,14,51,0,0,16,82,3949,3784,59,31,52,20,3,0,0,2976,2867,37,23,32,17,2,0,0,3499,3259,65,23,54,0,0,17,81,4362,3992,129,66,110,49,4,3499,3259,65,45,71,40,4
25009001388,7,25009001388,1715,954,723,2034,1254,764,2054,1248,759,1463,826,576,1458,998,460,1442,380,1062,1860,1017,717,1118,453,658,1130,614,516,2754,2591,96,34,37,0,0,10,10,0,0,0,3568,3202,238,41,69,0,0,0,0,2822,2630,119,62,13,0,0,20,10,0,0,0,0,3744,3315,296,63,37,0,0,21,36,0,0,24,51,3641,3134,237,85,187,19,4,0,0,2911,2559,167,60,128,12,4,0,0,3215,2576,352,61,158,1,0,19,48,4041,3116,511,162,237,22,7,3215,2576,352,102,166,18,2
25009000710,9,25009000710,2207,1261,879,2486,1614,861,2512,1650,796,2005,1125,795,2001,1383,618,1977,520,1455,2270,1272,758,1576,633,932,1594,853,741,2810,2785,10,0,0,20,0,0,0,0,0,0,3745,3707,11,0,0,18,0,0,0,2620,2590,15,0,0,14,0,0,0,0,0,0,0,3771,3737,15,0,0,19,0,0,0,0,0,0,19,3504,3369,46,22,57,17,5,0,0,2681,2592,30,13,36,10,2,0,0,2858,2679,59,11,26,0,0,13,70,3675,3398,101,42,60,24,8,2858,2679,59,20,46,12,8
25009000151,9,25009000151,1854,1274,539,2090,1588,492,2121,1615,457,1662,1147,448,1665,1289,376,1648,659,988,1979,1336,484,1134,601,521,1167,775,392,2996,2796,36,113,15,35,0,39,12,0,0,0,3715,3302,99,186,81,40,6,0,0,2798,2605,49,93,9,37,0,29,9,0,0,1,0,3399,2985,128,156,99,34,9,29,77,0,0,0,181,3409,3106,131,81,63,38,4,0,0,2953,2722,92,55,52,34,4,0,0,3299,2853,185,65,53,8,0,20,115,3723,3167,226,142,106,66,10,3299,2853,185,100,86,47,9
25009001105,9,25009001105,542,391,141,686,536,147,708,503,190,404,297,96,398,299,98,402,198,203,656,519,103,307,204,101,296,238,58,1402,290,434,282,385,5,0,252,385,1,0,0,3101,337,1464,674,715,13,12,0,0,1338,326,361,210,442,0,0,163,442,0,0,0,0,3340,453,1721,545,739,7,12,316,739,7,0,35,68,3304,585,1684,553,604,50,24,0,0,2316,499,1108,359,424,28,18,0,0,2498,380,1466,215,366,0,1,26,44,3531,451,2205,487,474,92,5,2498,380,1466,347,372,70,1
25009001093,9,25009001093,1034,725,282,1229,951,270,1248,910,316,836,597,214,832,660,170,824,349,472,1234,891,266,598,360,226,600,471,129,1978,1029,531,291,119,8,0,221,119,0,0,0,3586,1233,1627,849,177,65,0,0,0,2323,959,700,555,116,0,0,488,116,0,0,0,0,3610,1075,1549,1034,183,0,0,627,173,0,0,35,151,3220,1431,1117,549,227,34,14,0,0,2304,1175,693,357,142,20,6,0,0,2707,932,1197,318,192,2,1,18,47,3745,1102,1834,649,293,100,10,2707,932,1197,452,203,67,5
25009001094,9,25009001094,1081,730,325,1272,945,314,1298,910,354,919,638,248,915,701,213,913,375,532,1177,809,291,645,382,255,645,473,172,1922,1015,468,257,127,45,0,239,78,20,20,0,3196,1097,1377,585,302,207,9,0,0,2238,1069,638,339,115,40,0,321,54,15,0,37,0,3358,1158,1451,893,297,253,16,462,88,15,0,15,166,3103,1500,1008,524,149,68,14,0,0,2393,1313,674,343,109,52,11,0,0,2808,1152,1117,289,165,0,0,16,69,3626,1283,1593,577,261,93,8,2808,1152,1117,416,182,70,6
25009000898,7,25009000898,1425,802,593,1669,1036,613,1718,1009,676,1231,709,473,1203,815,388,1217,369,843,1543,867,578,967,452,507,969,584,385,2071,1765,273,19,0,10,0,17,0,10,0,0,2793,2041,634,85,2,32,17,0,0,2259,1855,349,51,0,0,0,51,0,0,0,0,0,2978,1974,763,116,3,0,15,67,1,0,0,0,174,2893,2339,400,95,74,23,1,0,0,2302,1925,256,64,57,17,1,0,0,2688,1761,664,95,69,2,1,13,83,3412,2080,980,246,117,49,10,2688,1761,664,181,88,33,9
25009001630,9,25009001630,1364,847,493,1576,1091,475,1601,1084,488,1196,758,400,1195,864,331,1178,377,798,1452,902,476,864,433,428,885,585,300,2402,1995,340,16,30,25,0,16,12,25,0,0,2857,2290,482,176,43,46,0,0,0,2144,1780,286,47,36,0,0,47,20,0,0,0,0,2528,2045,391,167,45,0,0,47,19,0,0,0,27,2882,2065,532,261,98,31,9,0,0,2268,1755,319,155,77,28,6,0,0,2393,1602,496,161,80,6,0,6,42,2898,1755,746,363,112,29,4,2393,1602,496,248,89,24,3
25009001628,9,25009001628,1865,1434,381,2111,1768,332,2134,1784,287,1694,1360,279,1688,1465,221,1691,825,861,1883,1428,298,1157,739,415,1172,915,257,2324,1966,322,8,24,8,0,7,22,0,0,0,2876,2316,474,104,55,21,0,0,0,2341,1874,381,63,16,2,0,31,13,0,0,0,0,2983,2281,537,240,35,15,0,39,24,0,0,0,100,3010,2330,433,170,98,30,7,0,0,2532,2061,290,111,70,23,5,0,0,3094,2515,318,70,61,1,0,16,113,3498,2742,445,186,104,54,9,3094,2515,318,132,88,46,5
25009000835,9,25009000835,1855,1046,761,2165,1372,778,2191,1371,761,1619,917,643,1610,1085,524,1604,445,1153,1919,1056,715,1250,571,669,1264,713,551,2534,2410,15,49,25,28,0,40,10,0,0,0,3055,2885,16,69,54,30,0,0,0,2435,2322,32,43,21,20,0,18,11,0,0,0,0,2927,2706,96,59,45,20,0,16,33,0,0,0,75,3016,2918,34,25,31,12,0,0,0,2445,2375,21,20,19,9,0,0,0,2667,2459,54,22,21,0,2,11,98,3158,2873,77,52,39,30,6,2667,2459,54,32,29,23,2
25027001464,5,25027001464,2557,1218,1262,2914,1580,1268,2962,1625,1268,2269,1046,1133,2270,1327,942,2264,509,1747,2660,1213,1197,1810,617,1181,1826,847,979,3860,3305,90,364,73,14,0,360,69,0,4,0,4900,4180,195,420,102,23,9,0,0,4055,3465,105,404,60,4,0,400,60,0,0,10,0,4961,4242,193,428,86,19,13,410,67,0,6,0,43,4806,4445,151,136,79,26,3,0,0,3735,3455,121,109,56,20,3,0,0,4039,3470,222,163,60,7,0,31,86,5004,4247,303,230,107,65,7,4039,3470,222,197,81,44,5
25027001726,2,25027001726,1011,569,415,1243,762,462,1268,714,527,781,471,287,766,504,262,778,231,544,1235,722,411,585,270,307,582,356,226,2751,1814,889,8,22,11,0,8,22,0,2,0,3572,2084,1427,179,27,28,9,0,0,2848,1907,877,33,19,8,0,33,19,0,0,3,0,3715,2290,1354,143,26,25,26,34,20,0,0,0,16,3456,2118,1161,153,87,62,3,0,0,2611,1744,748,99,57,43,2,0,0,2894,1567,1131,58,39,7,0,7,85,3804,1887,1676,231,58,98,7,2894,1567,1131,147,50,76,6
25027002127,1,25027002127,962,645,293,1167,807,346,1181,782,376,787,568,192,780,588,190,790,377,408,1113,752,272,570,332,233,576,399,177,2265,1303,431,242,289,10,0,235,287,2,1,0,3459,1615,954,579,472,9,1,0,0,1715,915,390,175,226,11,0,170,224,2,0,0,0,2837,1135,930,492,405,12,0,334,397,1,0,17,19,3524,1700,953,481,417,58,3,0,0,2615,1456,586,290,284,42,3,0,0,3112,1299,905,359,380,9,3,27,130,4113,1536,1310,818,526,108,22,3112,1299,905,546,395,82,18
25027001247,2,25027001247,1628,750,834,1953,1035,899,1998,1010,944,1378,615,709,1369,795,573,1377,299,1073,1701,749,815,1061,381,671,1066,547,519,2519,2396,21,15,67,20,0,15,66,4,5,0,3578,3331,62,36,147,28,1,0,0,2697,2470,62,48,84,23,0,32,82,4,0,10,0,3926,3453,179,81,200,36,2,47,159,6,0,0,84,3377,3113,76,62,90,28,1,0,0,2613,2450,36,37,65,18,1,0,0,2788,2395,121,63,96,0,3,14,96,3455,2897,186,125,158,34,6,2788,2395,121,83,117,25,3
25027001428,2,25027001428,1918,863,994,2239,1176,1027,2285,1178,1040,1660,757,831,1655,934,720,1654,281,1369,2063,857,994,1298,432,850,1317,582,735,3391,3204,146,14,13,10,0,14,0,0,0,0,4427,4032,277,102,60,11,0,0,0,3462,3110,306,14,26,10,0,14,0,0,0,0,0,4475,3971,389,92,58,8,0,20,31,0,0,0,62,3879,3670,107,51,36,16,0,0,0,2969,2839,60,31,26,14,0,0,0,3298,3004,124,16,30,3,1,8,112,4044,3616,188,62,59,67,6,3298,3004,124,46,41,51,6
25027001951,2,25027001951,1185,558,586,1498,831,654,1511,766,703,928,418,454,929,538,390,925,209,709,1305,586,593,681,289,375,711,413,298,2695,2153,300,202,33,5,0,154,33,0,0,0,3472,2545,517,398,51,5,0,0,0,2576,2048,317,183,24,0,0,115,24,0,0,10,0,3453,2358,666,380,45,0,0,182,35,0,0,5,208,3289,2802,304,112,44,47,3,0,0,2580,2277,184,59,33,30,3,0,0,2938,2264,348,111,92,12,0,11,100,3624,2606,576,244,127,76,1,2938,2264,348,155,101,64,0
25027000678,2,25027000678,1451,576,835,1696,779,886,1724,767,921,1230,460,718,1226,615,610,1219,205,1012,1583,607,841,987,346,637,995,477,518,3410,3056,74,109,161,10,0,100,112,10,0,0,3993,3494,89,135,209,54,18,0,0,3685,3326,85,130,138,0,0,115,109,0,0,0,0,4213,3753,111,157,180,0,22,129,110,0,0,0,112,3711,3473,97,80,46,12,6,0,0,3007,2823,74,68,36,10,3,0,0,3209,2226,848,28,27,1,0,4,75,3820,2685,926,144,70,64,4,3209,2226,848,108,56,40,4
25027001953,2,25027001953,1211,532,647,1487,752,718,1504,719,756,999,429,529,985,539,445,993,196,790,1311,553,638,785,290,485,807,435,372,2253,2044,154,43,16,0,0,27,16,0,0,0,3034,2492,385,200,14,0,0,0,0,2405,2117,202,55,23,4,0,29,23,0,0,10,0,3319,2535,527,197,29,79,0,55,20,0,0,6,176,3221,2710,274,192,38,34,4,0,0,2461,2165,158,100,27,22,2,0,0,2703,2146,321,83,37,3,0,14,99,3430,2518,537,241,67,71,6,2703,2146,321,128,50,56,3
25005000089,2,25005000089,1723,889,786,1992,1142,832,2030,1157,813,1507,794,657,1488,933,553,1506,409,1093,1831,894,774,1157,480,669,1157,623,534,3077,2762,151,105,37,10,13,102,37,4,0,0,4121,3436,333,285,82,28,13,0,0,3403,3030,164,168,13,12,16,163,13,3,16,0,0,4460,3715,390,356,31,30,16,217,31,3,16,37,55,3665,3178,217,97,146,21,4,0,0,2837,2507,143,60,107,17,1,0,0,3108,2484,233,156,102,8,1,15,109,3867,2978,354,282,174,73,10,3108,2484,233,207,124,51,8
25027001986,1,25027001986,2332,1445,839,2709,1860,836,2740,1946,726,2090,1271,748,2084,1480,603,2086,618,1461,2361,1517,676,1561,616,938,1560,802,759,2236,1974,80,23,169,0,0,23,169,0,0,0,3622,2747,212,35,629,4,0,0,0,2674,2199,168,74,240,0,0,74,240,0,0,0,0,4335,3029,241,210,865,0,0,200,864,0,0,0,1,3540,3105,69,37,329,9,1,0,0,2507,2239,40,21,205,7,1,0,0,3783,2487,145,66,923,2,0,53,107,5224,3238,219,138,1481,48,2,3783,2487,145,92,945,37,2
25027000768,6,25027000768,1303,676,594,1511,893,592,1545,869,636,1109,562,487,1099,694,405,1095,277,812,1460,742,609,836,330,493,847,477,370,2574,1905,533,59,20,39,0,40,20,4,10,0,3593,2390,1017,121,45,52,40,0,0,2541,1971,519,17,16,4,0,1,16,4,0,13,0,3386,2436,849,71,36,33,45,1,32,7,0,0,58,3527,2367,815,209,181,32,5,0,0,2679,1951,505,122,121,19,5,0,0,2867,1823,698,97,123,5,0,10,111,3574,2095,1004,251,216,75,10,2867,1823,698,164,154,55,10
25005001335,3,25005001335,497,321,163,606,433,163,640,381,238,387,241,123,380,273,107,377,176,200,610,432,150,267,196,66,280,228,52,1415,1023,273,103,19,6,0,82,19,0,0,0,2461,1402,539,244,63,23,0,0,0,1357,1039,263,34,20,5,0,29,20,0,0,0,0,2314,1463,524,62,52,20,0,46,42,0,0,230,12,2545,1557,632,233,35,47,8,0,0,1876,1243,392,149,26,37,6,0,0,2180,1259,530,78,10,9,3,91,200,2963,1511,898,389,51,89,9,2180,1259,530,243,37,57,8
25005001842,4,25005001842,1627,731,869,1988,981,992,2031,949,1054,1348,630,669,1335,724,610,1339,346,989,1762,763,905,888,374,500,885,456,429,2784,2703,6,3,75,3,0,3,75,0,0,0,3555,3437,3,5,93,2,0,0,0,2683,2519,50,3,107,3,0,3,107,0,0,0,0,3371,3133,53,3,161,2,0,2,131,0,0,0,50,3211,3074,49,39,26,16,3,0,0,2555,2455,35,28,19,12,3,0,0,2784,2641,47,7,21,0,0,5,63,3412,3206,67,28,50,25,8,2784,2641,47,19,32,19,8
25005001399,2,25005001399,1260,692,533,1575,961,597,1611,978,602,1013,566,388,1005,656,349,1004,286,715,1358,694,541,695,290,396,719,393,326,2842,2583,83,122,54,0,0,101,54,0,0,0,3680,2982,105,137,466,0,1,0,0,2636,2431,78,61,66,0,0,35,66,0,0,0,0,3167,2611,81,62,383,0,1,34,307,0,0,61,73,3109,2651,100,104,227,32,2,0,0,2562,2239,70,67,161,31,2,0,0,2962,2379,112,99,279,5,0,9,79,3623,2757,162,208,452,40,5,2962,2379,112,128,306,27,5
25005002016,4,25005002016,1462,723,718,1765,960,795,1804,916,865,1214,622,543,1194,694,500,1202,364,838,1632,800,752,910,467,431,932,555,377,2663,2581,66,10,2,0,0,0,0,0,0,0,3278,3166,93,16,3,0,11,0,0,2819,2722,75,17,3,0,0,0,0,0,0,0,0,3212,3111,77,18,5,0,13,0,0,0,0,5,23,3066,2994,25,13,11,13,3,0,0,2431,2377,15,12,9,10,1,0,0,2424,2339,25,7,8,4,0,7,34,2916,2793,41,29,18,11,1,2424,2339,25,13,10,8,1
25005000724,4,25005000724,1345,711,607,1609,921,677,1631,913,688,1157,624,498,1152,736,416,1137,335,799,1449,744,600,866,471,390,878,585,293,2407,2248,53,0,97,4,0,0,97,0,0,0,3025,2585,110,0,237,14,11,0,0,2726,2611,56,0,51,4,0,0,51,0,0,0,0,3320,3014,116,0,114,13,12,0,114,0,0,71,4,2675,2530,34,46,28,15,2,0,0,2196,2086,23,37,22,11,1,0,0,2288,2072,56,19,43,8,0,17,73,2734,2404,103,68,66,28,5,2288,2072,56,46,47,22,0
25005000087,2,25005000087,1451,717,700,1811,1024,773,1853,1006,800,1131,538,530,1130,666,464,1131,283,848,1637,761,761,888,369,510,908,484,424,2870,2638,174,6,60,0,0,6,60,0,0,0,3292,2896,212,43,59,0,0,0,0,2362,2215,74,29,42,0,0,9,42,0,0,0,0,3094,2784,96,80,43,0,0,52,43,0,0,92,27,3495,3081,144,111,123,11,4,0,0,2723,2438,91,69,94,11,4,0,0,2924,2356,175,140,116,2,0,28,107,3626,2824,257,285,177,41,2,2924,2356,175,198,132,28,1
25005001850,4,25005001850,1558,711,806,1878,994,864,1926,966,917,1295,564,690,1277,704,573,1273,297,970,1722,736,833,1008,420,576,1011,527,484,3132,2717,106,126,75,100,0,116,75,0,0,0,3872,3084,328,203,155,102,0,0,0,3317,2923,124,90,60,126,0,87,60,13,0,0,0,4166,3393,330,159,138,122,0,44,81,12,0,0,307,3616,3280,99,138,68,22,5,0,0,2764,2545,55,86,50,18,4,0,0,2911,2560,89,102,24,1,4,23,108,3647,3113,159,242,54,30,10,2911,2560,89,151,39,28,7
25027000565,2,25027000565,1610,658,902,1914,912,970,1952,945,953,1384,506,792,1377,681,694,1370,246,1116,1686,644,881,1019,276,734,1030,434,596,2398,2252,128,0,10,3,0,0,6,0,1,0,3179,2947,206,0,20,3,1,0,0,2014,1947,66,0,0,3,0,0,0,0,0,1,0,2656,2531,116,0,0,3,0,0,0,0,0,8,3,3281,3099,91,34,46,18,3,0,0,2433,2324,43,18,28,13,1,0,0,2462,2226,75,17,48,0,0,17,79,3146,2796,132,60,68,49,3,2462,2226,75,30,55,42,3
25027002131,1,25027002131,638,454,173,824,604,215,844,571,255,460,352,93,452,359,93,456,242,214,770,571,156,322,203,116,331,244,87,2251,1123,824,252,42,32,0,221,35,4,0,0,3230,1292,1326,683,123,44,4,0,0,2378,1014,991,298,60,62,0,253,60,12,0,0,0,3420,1164,1522,805,131,65,4,525,131,12,0,0,64,3694,1639,1281,604,228,84,16,0,0,2726,1406,804,379,165,58,11,0,0,3289,1062,1368,487,216,5,6,43,102,4432,1210,1993,955,300,61,15,3289,1062,1368,629,234,40,10
25027001431,2,25027001431,2315,949,1299,2616,1271,1316,2660,1327,1265,2104,808,1229,2079,1066,1013,2088,305,1783,2350,902,1201,1509,413,1083,1499,553,946,2852,2726,82,13,15,0,10,13,15,0,0,0,3638,3446,124,15,30,0,9,0,0,3107,2909,168,14,0,0,16,14,0,0,16,0,0,4014,3668,289,14,16,0,16,14,16,0,16,0,13,3979,3787,60,34,69,23,5,0,0,2824,2719,32,17,38,17,2,0,0,3191,2949,60,29,54,1,1,13,84,4147,3744,117,75,104,38,3,3191,2949,60,38,63,31,3
25027000949,5,25027000949,2515,1046,1369,2852,1374,1340,2927,1390,1442,2250,906,1228,2244,1137,1107,2209,427,1763,2698,1040,1376,1788,614,1157,1816,823,993,3680,3470,140,4,55,0,0,4,20,0,10,0,4708,4166,272,67,225,25,25,0,0,3710,3485,105,35,60,4,0,35,20,0,0,10,0,4758,4219,181,137,228,23,21,115,147,0,0,0,96,4382,4225,63,44,42,12,0,0,0,3272,3173,37,24,27,11,0,0,0,3523,3289,70,11,26,9,0,18,100,4328,3965,125,58,58,52,7,3523,3289,70,32,42,36,6
